Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact,Euro norm
"20,912 EUR (529,000 CZK)",Bmw,4 Series,420d xDrive,"125,249 km",2017,Diesel,Coupe,White,Praha,140 kW (190 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/BMW/420/420-d-xDrive-Gr-Sportovni-Kupe-1691597306619187.html,
"23,323 EUR (590,000 CZK)",Mercedes Benz,E-Class,320,"209,240 km",1996,Petrol,Convertible,Red,Prostějov,162 kW (220 HP),Automatic,https://www.autanet.cz/detail/mercedes-benz/124/27051,
"6,878 EUR (174,000 CZK)",Dacia,Duster,1.5 dCi,"209,460 km",2011,Diesel,Suv,Blue,Sviadnov,81 kW (110 HP),Manual,https://www.sauto.cz/osobni/detail/dacia/duster/205487241,5
"16,603 EUR (420,000 CZK)",Kia,Stonic,1.4,"44,526 km",2019,Petrol,Crossover,Gray,Praha,73 kW (99 HP),Automatic,https://www.automodul.cz/kia-stonic-1-4-cvvt-2-maj-cr-at-navi-c2645055,
"14,622 EUR (369,900 CZK)",Ford,Kuga,2.0 TDCi,"132,400 km",2015,Diesel,Suv,Black,Otrokovice,110 kW (150 HP),Manual,https://autocaris.cz/detail.php?inzerat=733599,
"15,417 EUR (389,999 CZK)",Volkswagen,Tiguan,2.0 TDI 4Motion,"140,777 km",2015,Diesel,Crossover,White,Olbramovice,103 kW (140 HP),Manual,https://www.automodul.cz/volkswagen-tiguan-r-line-2-0-tdi-4motion-cz-1-ma-c2648068,
"14,231 EUR (359,990 CZK)",Ford,Kuga,2.0 TDCi,"125,000 km",2015,Diesel,Suv,Black,Rajhrad,132 kW (180 HP),Automatic,https://www.autanet.cz/detail/ford/kuga/26275,
"14,033 EUR (355,000 CZK)",Škoda,Superb,2.0 TDI,"216,835 km",2017,Diesel,Sedan,Green,Praha,140 kW (190 HP),Manual,https://www.annonce.cz/inzerat/skoda-superb-iii-2-0tdi-72947825-wce45p.html,
"2,649,000 EUR",Bmw,X6,,"5,000 km",2023,Diesel,Suv,Blue,Praha,210 kW (286 HP),,https://www.sportovnivozy.cz/187447-bmw-x6-30xd-facelift-vzduch-r22-2023,
"23,244 EUR (588,000 CZK)",Volkswagen,Sharan,2.0 TDI,"155,862 km",2019,Diesel,Van,Black,Tábor,110 kW (150 HP),Manual,http://auto.rychle.cz/osobni-auto-O/Volkswagen/Sharan/Sharan-2.0-TDi-110-MPV-1704981885276319.html,
"9,483 EUR (239,900 CZK)",Audi,A5,3.0 TDI,"262,814 km",2009,Diesel,Convertible,Gray,Písková Lhota,176 kW (239 HP),Automatic,https://www.sauto.cz/osobni/detail/audi/a5/205601547,
"8,696 EUR (219,999 CZK)",Volvo,V60,2.0,"116,472 km",2012,Diesel,Wagon,Silver,Brno,120 kW (163 HP),Automatic,https://www.automodul.cz/volvo-v60-2-0-d5-120kw-r-design-c2138406,
"47,398 EUR (1,199,000 CZK)",Land Rover,Range Rover,4.4 SDV8,"78,374 km",2016,Diesel,Suv,Gold,Brno,250 kW (340 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/Land-Rover/Range_Rover/Range-Rover-SDV8-AUTOBI-SUV-170720302741569.html,
"9,685 EUR (245,000 CZK)",Kia,Sportage,2.0 CRDi,"192,786 km",2013,Diesel,Crossover,Black,Praha,100 kW (136 HP),Manual,http://auto.rychle.cz/osobni-auto-O/Kia/Sportage/Sportage-2.0-CRDI-Terenni-1708903584957233.html,
"8,696 EUR (219,999 CZK)",Mercedes Benz,Ml-Class,,"191,236 km",2007,Diesel,Suv,Black,Brno,165 kW (224 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/Mercedes-Benz/M/M-3.0-SPORT+-SUV-1698330853174100.html,
"6,716 EUR (169,900 CZK)",Honda,Accord,2.4,"200,794 km",2003,Petrol,Sedan,Gray,Plzeň,140 kW (190 HP),Manual,https://yauto.cz/honda/accord/24-i-types-puvod-svycarsko-sedan-benzin-869160/,3
"6,242 EUR (157,900 CZK)",Land Rover,Freelander,2.2 TD4,"207,921 km",2007,Diesel,Suv,Gray,Pohořelice,118 kW (160 HP),,https://www.autanet.cz/detail/land-rover/freelander/46830,
"24,901 EUR (629,900 CZK)",Hyundai,Tucson,1.6 GDi,"46,677 km",2019,Petrol,Suv,Gray,Praha,130 kW (177 HP),Automatic,https://www.sauto.cz/osobni/detail/hyundai/tucson/204870660,
"31,585 EUR (799,000 CZK)",Mercedes Benz,E-Class,220D,"110,125 km",2019,Diesel,Sedan,White,Praha,143 kW (194 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/Mercedes-Benz/E/E-E-220d-4-Ma-Sedan-Limuzina-1696931788547352.html,
"16,603 EUR (420,000 CZK)",Subaru,Outback,2.0 D,"106,764 km",2016,Diesel,Crossover,Black,Opava,110 kW (150 HP),Automatic,https://www.sauto.cz/osobni/detail/subaru/outback/205642983,
"3,953 EUR (99,999 CZK)",Ford,Galaxy,2.0 TDCi,"286,761 km",2009,Diesel,Mpv,Silver,Olbramovice,103 kW (140 HP),Manual,https://www.cars.cz/inzerce/osobni-auto-O/Ford/Galaxy/Galaxy-2-0-TDCi-10-MPV-170543538497971.html,
"3,953 EUR (99,999 CZK)",Ford,Galaxy,2.0 TDCi,"286,747 km",2009,Diesel,Mpv,Silver,Olbramovice,103 kW (140 HP),Manual,https://autocaris.cz/detail.php?inzerat=719685,4
"3,834 EUR (97,000 CZK)",Mercedes Benz,E-Class,270 CDI,"263,547 km",2002,Diesel,Sedan,Black,Karlovy Vary,130 kW (177 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/Mercedes-Benz/E/E-E-270-CDI-E-Sedan-Limuzina-170568028230361.html,
"22,928 EUR (579,999 CZK)",Škoda,Karoq,2.0 4x4 tdi,"101,023 km",2019,Diesel,Suv,Black,Chomutov,110 kW (150 HP),Manual,http://auto.rychle.cz/osobni-auto-O/Skoda/Karoq/Karoq-2.0TDI-110k-SUV-1706281554365141.html,
"5,415 EUR (136,999 CZK)",Alfa Romeo,Giulietta,1.4,"220,456 km",2013,LPG,Hatchback,Black,Brno,88 kW (120 HP),Manual,https://www.cars.cz/inzerce/osobni-auto-O/Alfa-Romeo/Giulietta/Giulietta-1-4-NOVE-LP-Hatchback-16989391380460.html,
"26,446 EUR (669,000 CZK)",Volvo,V60,2.0 D4,"95,926 km",2020,Diesel,Wagon,Gray,Brno,140 kW (190 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/Volvo/V60/V60-D4-INSCRIPT-Kombi-1710774768552286.html,
"27,632 EUR (699,000 CZK)",Volvo,V60,2.0 D4,"83,998 km",2020,Diesel,Wagon,Gray,Brno,140 kW (190 HP),Automatic,https://www.sauto.cz/osobni/detail/volvo/v60/204029451,
"6,285 EUR (159,000 CZK)",Bmw,5 Series,530xi,"259,900 km",2008,Petrol,Sedan,Blue,Hradec Králové,200 kW (272 HP),Automatic,https://www.automodul.cz/bmw-rada-5-530-xi-c2705998,
"4,937 EUR (124,900 CZK)",Opel,Zafira,1.7,"202,875 km",2010,Diesel,Mpv,Gray,Praha,92 kW (125 HP),Manual,https://www.cars.cz/inzerce/osobni-auto-O/Opel/Zafira/Zafira-1-7CDTi-92k-MPV-1703138550060219.html,
"23,679 EUR (598,999 CZK)",Volkswagen,Tiguan,2.0 TDI,"165,909 km",2017,Diesel,Crossover,Black,Olbramovice,140 kW (190 HP),Automatic,https://yauto.cz/volkswagen/tiguan/20-tdi-140kw-4x4-dsg-r-line-panorama-suv-nafta-843706/,
"27,668 EUR (699,900 CZK)",Bmw,3 Series,320d xDrive,"59,250 km",2019,Diesel,Sedan,Gray,Praha,140 kW (190 HP),Automatic,https://autocaris.cz/detail.php?inzerat=734884,
"14,982 EUR (379,000 CZK)",Peugeot,508,2.0 HDi,"64,000 km",2017,Diesel,Sedan,Black,Říčany,110 kW (150 HP),Manual,http://auto.rychle.cz/osobni-auto-O/Peugeot/508/508-2.0-HDi-SS-Sedan-Limuzina-170964019878379.html,
"25,691 EUR (649,900 CZK)",Mazda,Cx-5,2.5,"64,006 km",2018,Petrol,Crossover,Red,Zlín,143 kW (194 HP),Automatic,https://autocaris.cz/detail.php?inzerat=741255,6
"11,859 EUR (299,990 CZK)",Audi,Q5,2.0 TDI quattro,"188,610 km",2011,Diesel,Suv,Red,Praha,125 kW (170 HP),Automatic,https://www.automodul.cz/audi-q5-2-0tdi-125kw-quattro-s-tronic-c2651485,
"75,031 EUR (1,898,000 CZK)",Bmw,X5,xDrive40d,"21,950 km",2023,Diesel,Suv,Black,Praha,250 kW (340 HP),,https://www.sportovnivozy.cz/184852-bmw-x5-xdrive40d-m-sport-dappan-2023,
"22,058 EUR (558,000 CZK)",Seat,Leon,2.0 TDI,"31,803 km",2020,Diesel,Hatchback,Red,Tábor,110 kW (150 HP),Automatic,https://yauto.cz/seat/leon/20-tdi-110kw-dsg-xcellence-zaruka-az-5-let-kombi-nafta-839410/,
"7,827 EUR (197,999 CZK)",Hyundai,I30,1.4,"123,800 km",2014,Petrol,Hatchback,Silver,Klatovy,73 kW (99 HP),Manual,https://www.sauto.cz/osobni/detail/hyundai/i30/204732471,
"4,348 EUR (109,990 CZK)",Volkswagen,Touareg,2.5 TDI,"246,500 km",2003,Diesel,Suv,Gray,Třebíč,128 kW (174 HP),Manual,https://yauto.cz/volkswagen/touareg/25-tdi-r5-128kw-climatornic-suv-nafta-843766/,
"6,325 EUR (159,999 CZK)",Toyota,Verso,2.2,"142,768 km",2012,Diesel,Mpv,Blue,Olbramovice,110 kW (150 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/Toyota/Verso/Verso-2.2-D-CAT-1-MPV-1704703104787841.html,
"6,285 EUR (159,000 CZK)",Nissan,Qashqai,2.0 dCi,"153,942 km",2007,Diesel,Crossover,Gray,Úlice,110 kW (150 HP),Automatic,https://www.automodul.cz/nissan-qashqai-2-0-dci-110kw-automat-4x4-c2641455,
"31,585 EUR (799,000 CZK)",Subaru,Outback,2.5,"78,500 km",2020,Petrol,Crossover,Gray,Praha,129 kW (175 HP),,https://yauto.cz/subaru/outback/25-executive-suv-benzin-860228/,
"9,479 EUR (239,800 CZK)",Bmw,X1,20d,"160,894 km",2011,Diesel,Suv,Black,Slaný,130 kW (177 HP),Automatic,https://www.automodul.cz/bmw-x1-2-0-20d-130kw-aut-klima-c2648459,
"5,534 EUR (139,990 CZK)",Peugeot,5008,1.6,"161,000 km",2010,Petrol,Mpv,Black,Rajhrad,115 kW (156 HP),Manual,https://www.sauto.cz/osobni/detail/peugeot/5008/203531496,
"18,896 EUR (478,000 CZK)",Škoda,Superb,2.0 TDI,"136,132 km",2019,Diesel,Sedan,Black,Znojmo,140 kW (190 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/Skoda/Superb/Superb-2.0TDI-140-Sedan-Limuzina-1708431827864215.html,
"13,361 EUR (337,999 CZK)",Audi,A6 Allroad,3.0,"237,523 km",2013,Diesel,Crossover,Gray,Brno,180 kW (245 HP),Automatic,https://yauto.cz/audi/a6-allroad/30-180kwzimni-pneu-kombi-nafta-823493/,
"35,183 EUR (890,000 CZK)",Ford,Focus,2.3 RS,"43,998 km",2018,Petrol,Hatchback,Blue,Kroměříž,257 kW (350 HP),Manual,https://www.annonce.cz/inzerat/ford-focus-rs-mk3-4x4-71521073-w7zpgc.html,
"15,808 EUR (399,900 CZK)",Kia,Carens,1.7,"108,503 km",2018,Diesel,Mpv,Gray,Praha,85 kW (116 HP),Manual,https://www.annonce.cz/inzerat/kia-carens-1-7-navi-tazne-7mist-72458135-w4s66e.html,
"23,679 EUR (599,000 CZK)",Volkswagen,Touran,2.0 TDI,"98,486 km",2019,Diesel,Mpv,Gray,Praha,110 kW (150 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/Volkswagen/Touran/Touran-Highline-2.-MPV-170920999077665.html,
"14,231 EUR (360,000 CZK)",Hyundai,Kona,1.0 T-GDi,"93,504 km",2019,Petrol,Crossover,Black,Praha,88 kW (120 HP),Manual,https://www.annonce.cz/inzerat/hyundai-kona-1-0-t-gdi-72602971-w3734c.html,
"7,704 EUR (194,900 CZK)",Opel,Zafira,1.8,"208,950 km",2014,Petrol,Mpv,White,Praha,85 kW (116 HP),Manual,https://autocaris.cz/detail.php?inzerat=746508,
"11,855 EUR (299,900 CZK)",Audi,Q7,3.0 TDI,"231,600 km",2009,Diesel,Suv,Gray,Praha,176 kW (239 HP),Automatic,https://www.automodul.cz/audi-q7-3-0-tdi-4x4-at-tazne-2-maj-cr-c2650814,
"6,285 EUR (159,000 CZK)",Volkswagen,Cc,2.0 TDI,"342,985 km",2009,Diesel,Sedan,Silver,Praha,125 kW (170 HP),Automatic,https://yauto.cz/volkswagen/passat-cc/20-tdi-dsg-125kw-cz-sedan-nafta-867116/,4
"9,088 EUR (229,900 CZK)",Hyundai,I40,1.7 CRDi,"232,821 km",2014,Diesel,Wagon,Gray,Praha,100 kW (136 HP),Manual,https://yauto.cz/hyundai/i40/17-premium-kombi-nafta-839657/,
"3,557 EUR (89,999 CZK)",Citroen,C4 Picasso,1.8,"210,728 km",2007,Petrol,Mpv,Gray,Olbramovice,92 kW (125 HP),Manual,https://yauto.cz/citroen/c4-picasso/18-16v-cz-autklima-7-mist-mpv-benzin-858367/,
"16,998 EUR (430,000 CZK)",Jeep,Grand Cherokee,3.0 crd,"105,823 km",2011,Diesel,Suv,Black,Praha,177 kW (241 HP),Automatic,https://www.sauto.cz/osobni/detail/jeep/grand-cherokee/193672855,
"69,971 EUR (1,770,000 CZK)",Mercedes Benz,Gle-Class,350 4MATIC,"96,400 km",2021,Diesel,Coupe,Black,Ostrava,200 kW (272 HP),Automatic,https://www.sauto.cz/osobni/detail/mercedes-benz/gle/203878686,
"14,429 EUR (365,000 CZK)",Škoda,Octavia,1.5 tsi,"148,300 km",2019,Petrol,Sedan,Gray,Praha,110 kW (150 HP),Manual,http://auto.rychle.cz/osobni-auto-O/Skoda/Octavia/Octavia-III-1.5-TSi-Sedan-Limuzina-17102402657601504.html,
"57,317 EUR (1,449,900 CZK)",Mercedes Benz,Gle-Class,450 AMG 4MATIC,"120,667 km",2020,Petrol,Suv,Black,Praha,270 kW (367 HP),Automatic,https://www.annonce.cz/inzerat/mercedes-benz-gle-450-73114473-wjbnsb.html,
"7,507 EUR (189,900 CZK)",Volkswagen,Touareg,3.0 TDI,"196,357 km",2005,Diesel,Suv,Gray,České Budějovice,165 kW (224 HP),Automatic,https://www.automodul.cz/volkswagen-touareg-3-0-tdi-4x4-automat-serviska-c2740717,
"7,076 EUR (179,000 CZK)",Bmw,X5,D,"388,498 km",2008,Diesel,Suv,Brown,Písková Lhota,173 kW (235 HP),Automatic,https://autocaris.cz/detail.php?inzerat=748589,
"13,361 EUR (338,000 CZK)",Volkswagen,Sharan,2.0 TDI,"177,714 km",2012,Diesel,Van,Gray,Tábor,110 kW (150 HP),Manual,https://www.sauto.cz/osobni/detail/volkswagen/sharan/200032768,
"63,246 EUR (1,599,900 CZK)",Audi,Q4,,"2,519 km",2023,Electric,Crossover,Gray,Praha,220 kW (299 HP),Automatic,https://autocaris.cz/detail.php?inzerat=741897,
"5,138 EUR (129,990 CZK)",Renault,Megane,1.6,"159,000 km",2012,Petrol,Hatchback,Brown,Třebíč,74 kW (101 HP),Manual,https://www.automodul.cz/renault-megane-1-6-16v-navi-klima-serv-kn-c2631892,
"13,401 EUR (339,000 CZK)",Audi,A6,3.0 TDI,"261,803 km",2012,Diesel,Sedan,Black,Olomouc,180 kW (245 HP),Automatic,https://www.annonce.cz/inzerat/audi-a6-3-0-tdi-180kw-71465835-wjzyu1.html,
"19,331 EUR (489,000 CZK)",Mercedes Benz,B-Class,180,"153,527 km",2019,Petrol,Hatchback,Gray,Praha,100 kW (136 HP),Automatic,https://www.autanet.cz/detail/mercedes-benz/tridy-b/12113,
"21,343 EUR (539,900 CZK)",Ford,Ranger,3.2,"161,320 km",2018,Diesel,Pickup,Black,Ostrava,147 kW (200 HP),Manual,http://auto.rychle.cz/osobni-auto-O/Ford/Ranger/Ranger-3.2-TDCi-4W-Terenni-1708409019435140.html,
"15,018 EUR (379,900 CZK)",Hyundai,Tucson,2.0,"174,766 km",2017,Diesel,Suv,Brown,Praha,100 kW (136 HP),Manual,https://www.cars.cz/inzerce/osobni-auto-O/Hyundai/Tucson/Tucson-2-0-TAZNE-SUV-17078352661881431.html,
"27,668 EUR (699,900 CZK)",Kia,Sorento,2.2 CRDi,"75,082 km",2018,Diesel,Suv,Red,Zlín,147 kW (200 HP),Automatic,https://autocaris.cz/detail.php?inzerat=743636,6
"4,277 EUR (108,200 CZK)",Volkswagen,Passat,2.0 TDI,"216,782 km",2008,Diesel,Sedan,Gray,Praha,103 kW (140 HP),Manual,https://yauto.cz/volkswagen/passat/20tdi-cr-sedan-nafta-867516/,
"39,492 EUR (999,000 CZK)",Mercedes Benz,S-Class,500 4MATIC,"152,900 km",2016,Petrol,Sedan,Black,Ostrava,335 kW (456 HP),Automatic,https://autocaris.cz/detail.php?inzerat=746030,
"19,370 EUR (489,999 CZK)",Jeep,Grand Cherokee,3.0 crd,"166,852 km",2013,Diesel,Suv,Black,Olbramovice,184 kW (250 HP),Automatic,https://www.automodul.cz/jeep-grand-cherokee-3-0-crd-v6-184kw-4wd-summit-c2603940,
"25,616 EUR (648,000 CZK)",Škoda,Kodiaq,2.0 4x4 dsg tdi,"156,666 km",2020,Diesel,Suv,Black,Tábor,140 kW (190 HP),Automatic,https://www.sauto.cz/osobni/detail/skoda/kodiaq/205278378,
"28,383 EUR (718,000 CZK)",Škoda,Kodiaq,2.0 4x4 dsg tdi,"141,838 km",2020,Diesel,Suv,Black,Tábor,147 kW (200 HP),Automatic,https://yauto.cz/skoda/kodiaq/20-tdi-147-kw-dsg-4x4-style-zaruka-az-5-let-suv-nafta-856220/,
"11,819 EUR (299,000 CZK)",Nissan,Qashqai,1.5 dCi,"117,223 km",2016,Diesel,Crossover,Gray,Vysokov,81 kW (110 HP),Manual,https://www.sauto.cz/osobni/detail/nissan/qashqai/206215101,
