Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Seat,Leon,1.5 tsi,2019,Petrol,Hatchback,White,Varde,Automatic,https://www.guloggratis.dk/annonce/ed232440-ea96-4dc9-a302-24bb74c2b2c3,6,26122,103000,111.0,Denmark
Fiat,500c,1.2,2013,Petrol,Convertible,Black,Bredebro,Manual,https://www.autouncle.dk/en/d/4787712-used-fiat-500c-lounge,5,9315,117000,51.0,Denmark
Mitsubishi,Asx,1.6,2015,Petrol,Crossover,Red,Holsted,Manual,https://www.guloggratis.dk/annonce/32c27a3b-d9c2-4a46-8512-21d42006c797,6,12719,189000,87.0,Denmark
Volkswagen,Up!,1.0,2017,Petrol,Mini,White,Brøndby,Manual,https://usedcars.leaseplan.com/da-dk/volkswagen-up/WVWZZZAAZJD147133.html,6,13389,41000,44.0,Denmark
Nissan,Qashqai,1.6,2014,Diesel,Crossover,White,Ringkøbing,Automatic,https://www.bilbasen.dk/brugt/bil/nissan/qashqai/16-dci-130-tekna-x-tr-5d/6076957,6,15373,199000,96.0,Denmark
Ford,C-Max,1.0,2019,Petrol,Mpv,White,Albertslund,Manual,https://www.bilbasen.dk/brugt/bil/ford/c-max/10-scti-125-titanium-5d/6112857,6,16070,95000,93.0,Denmark
Renault,Captur,0.9 tce,2017,Petrol,Suv,White,Aarup,Manual,https://www.bilbasen.dk/brugt/bil/renault/captur/09-tce-90-zen-5d/6104648,6,15400,116000,67.0,Denmark
Peugeot,205,1.4,1989,Petrol,Hatchback,Red,Vejen,Manual,https://www.bilbasen.dk/brugt/bil/peugeot/205/14-xr-3d/6109879,1,3149,240000,55.0,Denmark
Bmw,4 Series,420d,2017,Diesel,Coupe,Gray,Aarup,Automatic,https://seek4cars.net/biler-til-salg/bmw/420d/gran-coup-2-0-d-steptronic-190hk-5d-8g-aut/8ca8d5e2-0e94-4506-a733-df87dba10279,6,29473,171000,141.0,Denmark
Hyundai,I20,1.1,2015,Diesel,Hatchback,White,Hemmet,Manual,https://www.guloggratis.dk/annonce/5294a100-f56c-404a-bd1c-0b854c13dd36,6,4020,305000,55.0,Denmark
Volkswagen,Polo,1.6 TDI,2018,Diesel,Hatchback,Gray,Brøndby,Manual,https://www.bilbasen.dk/brugt/bil/vw/polo/16-tdi-95-comfortline-5d/6053820,6,18750,98000,70.0,Denmark
Opel,Mokka,1.4,2018,Petrol,Crossover,White,Hadsund,Manual,https://www.bilbasen.dk/brugt/bil/opel/mokka-x/14-t-140-enjoy-5d/6099673,6,18563,80000,104.0,Denmark
Volkswagen,Up!,1.0,2013,Petrol,Mini,White,Hemmet,Manual,https://www.guloggratis.dk/annonce/cca211ef-4a0c-4933-851a-14196fcd5f7b,5,7760,133000,44.0,Denmark
Renault,Kadjar,1.5 dCi,2016,Diesel,Suv,Gray,Hedehusene,Automatic,https://www.bilbasen.dk/brugt/bil/renault/kadjar/15-dci-110-zen-edc-5d/6098536,6,19622,137000,82.0,Denmark
Volkswagen,Up!,1.0,2014,Petrol,Mini,White,Hemmet,Manual,https://www.guloggratis.dk/annonce/79a52dac-ef7b-42f5-8e8b-e28fda86ed02,6,7894,184000,44.0,Denmark
Hyundai,Ioniq,1.6,2019,Hybrid,Sedan,Black,Vejle,Automatic,https://www.bilbasen.dk/brugt/bil/hyundai/ioniq/16-phev-trend-dct-5d/6023023,6,20761,42000,105.0,Denmark
Kia,Picanto,1.0,2013,Petrol,Mini,White,Hemmet,Manual,https://www.guloggratis.dk/annonce/c1743312-a170-4b91-929b-c17cd8a5baf9,5,4945,164000,51.0,Denmark
Nissan,Qashqai,1.6,2012,Petrol,Crossover,Black,Lystrup,Manual,https://www.bilbasen.dk/brugt/bil/nissan/qashqai2/16-tekna-7prs-5d/6110262,5,10521,193000,87.0,Denmark
Kia,Picanto,1.0 mpi,2019,Petrol,Mini,Beige,Køge,Manual,https://www.bilbasen.dk/brugt/bil/kia/picanto/10-mpi-advance-5d/6101004,6,13912,76000,49.0,Denmark
Audi,Q2,1.6 TDI,2017,Diesel,Crossover,Black,Ballerup,Manual,https://seek4cars.net/biler-til-salg/audi/q2/1-6-tdi-sport-116hk-5d-6g/ed38c405-4bbb-492c-aa4e-197d24877406,6,30813,45000,86.0,Denmark
Peugeot,2008,1.2 puretech,2022,Petrol,Crossover,Black,Brovst,Manual,https://seek4cars.net/biler-til-salg/peugeot/2008-/1-2-puretech-platin-sport-130hk-5d/7ad3e641-3a3e-4743-8a83-42a5ceee0188,6,36175,500,96.0,Denmark
Suzuki,Jimny,1.5 DDiS,2020,Diesel,Crossover,Gray,Sorø,Manual,https://www.guloggratis.dk/annonce/26ed310b-88ae-4a66-a030-b3f96d11f399,6,36831,49000,76.0,Denmark
Citroen,C3,1.2 puretech,2017,Petrol,Hatchback,Gray,Lynge,Manual,https://www.bilbasen.dk/brugt/bil/citron/c3/12-puretech-82-funky-5d/6102166,6,10709,86000,61.0,Denmark
Audi,A1,1.4 TFSI,2011,Petrol,Mini,Black,Gadstrup,Automatic,https://www.bilbasen.dk/brugt/bil/audi/a1/14-tfsi-122-attraction-s-tr-3d/5808513,5,18094,77000,90.0,Denmark
Seat,Leon,2.0 TSI,2020,Diesel,Hatchback,Black,Randers,Automatic,https://www.guloggratis.dk/annonce/4ea71ee5-aac7-498f-afeb-ab27b9faf1ec,6,23415,117000,111.0,Denmark
Nissan,Qashqai,1.5 dCi,2019,Diesel,Crossover,White,Ry,Automatic,https://www.guloggratis.dk/annonce/0bbbbb00-b802-4d85-a44c-86704f581e72,6,26739,127000,85.0,Denmark
Mazda,3,2.0 SKYACTIV,2015,Petrol,Hatchback,White,Odense,Manual,https://www.bilbasen.dk/brugt/bil/mazda/3/20-skyactiv-g-120-vision-4d/6088568,6,16351,115000,89.0,Denmark
Audi,A1,1.2 TFSI,2014,Petrol,Mini,Black,Tørring,Manual,https://www.bilbasen.dk/brugt/bil/audi/a1/12-tfsi-86-ambition-sportback-5d/6093598,6,17410,132000,64.0,Denmark
Peugeot,2008,1.5 bluehdi,2019,Diesel,Crossover,Black,København,Automatic,https://www.bilbasen.dk/brugt/bil/peugeot/2008/15-bluehdi-120-gt-line-sky-eat6-5d/5847601,6,21431,41000,89.0,Denmark
Bmw,X3,xDrive30d,2016,Diesel,Suv,Black,Vallensbæk,Automatic,https://www.bilbasen.dk/brugt/bil/bmw/x3/30-xdrive30d-m-sport-aut-5d/6094595,6,20091,179000,192.0,Denmark
Renault,Twingo,1.0,2015,Petrol,Mini,White,Køge,Manual,https://www.guloggratis.dk/annonce/de9a5d32-779b-444d-a5f0-535923b39b18,6,6634,123000,52.0,Denmark
Dacia,Sandero Stepway,1.0 tce,2022,Petrol,Crossover,White,Birkerød,Manual,https://www.bilbasen.dk/brugt/bil/dacia/sandero-stepway/10-tce-90-comfort-5d/5862582,6,23442,4000,67.0,Denmark
Volkswagen,Up!,1.0,2020,Petrol,Mini,Blue,Odense,Manual,https://www.bilbasen.dk/brugt/bil/vw/up/10-mpi-60-5d/6086369,6,14730,74000,44.0,Denmark
Porsche,911 Turbo,3.6,2015,Petrol,Coupe,Black,Hadsund,Automatic,https://www.guloggratis.dk/annonce/e879ee84-6504-4598-bd18-fb9a4ba629b4,6,113792,82000,298.0,Denmark
Toyota,Aygo,1.0,2016,Petrol,Mini,White,Tørring,Manual,https://www.bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-wave-sky-5d/6113346,6,10709,133000,51.0,Denmark
Volkswagen,Polo,1.2 TSI,2015,Petrol,Hatchback,Brown,Esbjerg,Manual,https://www.bilbasen.dk/brugt/bil/vw/polo/12-tsi-110-highline-bmt-5d/6107473,6,14475,141000,82.0,Denmark
Citroen,C1,1.0,2017,Petrol,Mini,Red,Søborg,Manual,https://www.bilbasen.dk/brugt/bil/citron/c1/10-vti-68-extravaganza-5d/6098816,6,9368,75000,50.0,Denmark
Citroen,C3,1.2 puretech,2023,Petrol,Hatchback,White,Roskilde,Manual,https://www.bilbasen.dk/brugt/bil/citron/c3/12-puretech-83-carr-5d/6070985,6,18750,11824,61.0,Denmark
Opel,Karl,1.0,2016,Petrol,Hatchback,Black,Lystrup,Manual,https://www.bilbasen.dk/brugt/bil/opel/karl/10-innovation-5d/6115539,6,7840,148000,55.0,Denmark
Hyundai,I10,1.0,2015,Petrol,Mini,White,Hemmet,Manual,https://www.guloggratis.dk/annonce/7f98e197-86c3-4bbd-b799-106c189c9131,6,6688,155000,49.0,Denmark
Volkswagen,Polo,1.0 tsi,2017,Petrol,Hatchback,Gray,Hedehusene,Manual,https://www.bilbasen.dk/brugt/bil/vw/polo/10-tsi-95-bluemotion-5d/6116409,6,14528,125000,70.0,Denmark
Audi,A3,1.6 TDI,2017,Diesel,Sedan,Black,Hjørring,Manual,https://www.bilbasen.dk/brugt/bil/audi/a3/16-tdi-116-4d/6079690,6,19434,142500,86.0,Denmark
Ford,C-Max,1.0,2016,Petrol,Mpv,Black,Hemmet,Manual,https://www.guloggratis.dk/annonce/c07bd7e1-9977-4470-91c8-30446e10160b,6,11379,198000,74.0,Denmark
Peugeot,Expert,2.0,2019,Diesel,Van,Gray,Aalborg,Automatic,https://seek4cars.net/biler-til-salg/peugeot/expert/l3-2-0-bluehdi-ultimate-eat8-177hk-van-8g-aut/f8150aa8-efb2-45e0-ad25-e6aec0564395,6,31483,58000,131.0,Denmark
Kia,Picanto,1.2 mpi,2016,Petrol,Mini,Black,Hemmet,Manual,https://www.guloggratis.dk/annonce/57d47596-0170-4385-a401-320d6ea65997,6,8698,99000,64.0,Denmark
Mercedes Benz,R-Class,320 CDI,2006,Diesel,Mpv,NA,Stenløse,Automatic,https://bilhandel.dk/mercedes-r320-30-cdi-aut-4matic/id-1576900,4,16056,363000,224.0,Denmark
Peugeot,3008,1.5 bluehdi,2017,Diesel,Crossover,White,Give,Automatic,https://www.guloggratis.dk/annonce/0524b5e4-ddb5-4fad-a835-fbbf82dae93a,6,25331,125000,89.0,Denmark
Volvo,Xc40,1.5 T5 Recharge,2021,Hybrid,Crossover,Gray,Tørring,Automatic,https://www.autouncle.dk/en/d/4425575-used-volvo-xc40-1-5-t5-twin-engine-plugin-hybrid-r-design-262hk-5d-7g-aut,6,47567,65000,195.0,Denmark
Toyota,Auris,1.8 Hybrid,2015,Petrol,Hatchback,Brown,Vodskov,Manual,https://www.bilbasen.dk/brugt/bil/toyota/auris/12-t-t2-comfort-5d/6098096,6,13389,137000,86.0,Denmark
Škoda,Citigo,electro,2020,Electric,Mini,White,Fredericia,Automatic,https://www.guloggratis.dk/annonce/06e94990-2a61-4a18-8f49-a31ee076a11f,6,16753,36000,61.0,Denmark
Citroen,C3,1.2 puretech,2017,Petrol,Hatchback,Gray,Broby,Manual,https://www.bilbasen.dk/brugt/bil/citron/c3/12-puretech-110-sport-5d/6100112,6,11379,117194,82.0,Denmark
Citroen,C3,1.6 VTi,2018,Diesel,Hatchback,White,Hadsund,Manual,https://www.bilbasen.dk/brugt/bil/citron/c3/16-bluehdi-75-iconic-5d/6090331,6,10695,131000,55.0,Denmark
Ford,Kuga,2.0 TDCi,2015,Diesel,Suv,White,Vodskov,Manual,https://www.autouncle.dk/en/d/4636132-used-ford-kuga-2-0-tdci-titanium-attack-150hk-5d-6g,6,15400,221000,111.0,Denmark
