Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Audi,Q5,2.0,2020,Diesel,Suv,Blue,Modena,Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q5-35tdi-quattro-s-tronic-s-line-plus-r-21-cockpit-diesel/1/20181929,6,45950,82883,120.0,Italy
Nissan,Qashqai,1.6,2018,Diesel,Crossover,Black,Benevento,Automatic,https://www.trova-automobile.it/auto/annuncio/nissan-qashqai-16-dci-2wd-130-cv-black-edition-diesel/1/20440239,6,16600,85000,97.0,Italy
Jaguar,S-Type,3.0,2000,Petrol,Sedan,Black,Formia,Manual,https://www.trova-automobile.it/auto/annuncio/jaguar-s-type-x200-30-v6-24v-cat-benzina/1/20490774,3,5000,80000,177.0,Italy
Land Rover,Range Rover Sport,3.0 SDV6,2011,Diesel,Suv,Black,Roma,Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-sport-30-sdv6-hse-diesel/1/20353397,5,11500,220000,183.0,Italy
Mercedes Benz,C-Class,220 CDI,2014,Diesel,Wagon,Silver,Abbiategrasso,Automatic,https://www.trova-automobile.it/auto/annuncio/mercedes-benz-c-220-cdi-sw-avantgarde-diesel/1/20184042,6,9500,349500,126.0,Italy
Bmw,4 Series,420i,2022,Petrol,Convertible,White,Gualtieri,Automatic,https://annunci.alvolante.it/auto-aziendale/bmw-serie-4-coupe-420i-cabrio-msport-limited-aziendale-gualtieri-6206834,6,49800,22500,137.0,Italy
Saab,9-3,2.0 T,2005,Petrol,Convertible,Blue,Roma,Manual,https://www.trova-automobile.it/auto/annuncio/saab-9-3-cabriolet-20t-175-cv-finanziabile-uni-pro-benzina/1/20431077,4,6750,119000,130.0,Italy
Ford,C-Max,1.5,2016,Diesel,Mpv,Gray,Brindisi,Automatic,https://www.automobile.it/francavilla-fontana-ford-max-1-5-tdci-95-cv-s-s-titanium-navigatore-telecamera-sensori-parcheggio-posteriori/176698118,6,12900,110000,70.0,Italy
Porsche,Macan,2.0,2022,Petrol,Suv,Black,Alcamo,Automatic,https://www.trova-automobile.it/auto/annuncio/porsche-macan-20-benzina/1/20265739,6,75990,39000,197.0,Italy
Bmw,Z4,sDrive18i,2014,Petrol,Convertible,Gray,Milazzo,Automatic,https://www.trova-automobile.it/auto/annuncio/bmw-z4-sdrive18i-solo-km38000-benzina/1/20332581,6,27999,38000,116.0,Italy
