Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"26,600 EUR",Hyundai,Tucson,1.6 CRDi,"22,253 km",2022,Diesel,Suv,White,Torrejón De Ardoz,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-madrid/2351799/se-vende-hyundai-tucson-16-crdi-85kw-115cv-maxx-2022-26600-eur
"26,600 EUR",Hyundai,Tucson,1.6 CRDi,"21,952 km",2022,Diesel,Suv,Gray,San Sebastián De Los Reyes,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-madrid/2351798/se-vende-hyundai-tucson-16-crdi-85kw-115cv-maxx-2022-26600-eur
"26,600 EUR",Hyundai,Tucson,1.6 CRDi,"21,216 km",2022,Diesel,Suv,White,Lugo,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-coruna/2351797/se-vende-hyundai-tucson-16-crdi-85kw-115cv-maxx-2022-26600-eur
"26,597 EUR",Hyundai,Tucson,1.6 CRDi,"20,208 km",2022,Diesel,Suv,Red,Torrejón De Ardoz,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-madrid/2351794/se-vende-hyundai-tucson-16-crdi-85kw-115cv-maxx-2022-26597-eur
"13,900 EUR",Hyundai,Ix20,,"35,359 km",2018,Petrol,Hatchback,Blue,Barcelona,67 kW (91 HP),Manual,https://coches.km77.com/hyundai/ix20/en-barcelona/2383980/se-vende-hyundai-ix20-14-mpi-bd-25-aniversario-90-2018-13900-eur
"26,900 EUR",Hyundai,Tucson,1.6 CRDi,"18,868 km",2022,Diesel,Suv,White,Lugo,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-coruna/2351792/se-vende-hyundai-tucson-16-crdi-85kw-115cv-maxx-2022-26900-eur
"26,900 EUR",Hyundai,Tucson,1.6 CRDi,"18,317 km",2022,Diesel,Suv,Gray,San Sebastián De Los Reyes,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-madrid/2351791/se-vende-hyundai-tucson-16-crdi-85kw-115cv-maxx-2022-26900-eur
"26,900 EUR",Hyundai,Tucson,1.6 CRDi,"18,032 km",2022,Diesel,Suv,White,Madrid,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-madrid/2351790/se-vende-hyundai-tucson-16-crdi-85kw-115cv-maxx-2022-26900-eur
"26,900 EUR",Hyundai,Tucson,1.6 CRDi,"18,025 km",2022,Diesel,Suv,Red,Madrid,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-madrid/2351789/se-vende-hyundai-tucson-16-crdi-85kw-115cv-maxx-2022-26900-eur
"26,900 EUR",Hyundai,Tucson,1.6 CRDi,"17,941 km",2022,Diesel,Suv,Red,Madrid,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-madrid/2351788/se-vende-hyundai-tucson-16-crdi-85kw-115cv-maxx-2022-26900-eur
"26,900 EUR",Hyundai,Tucson,1.6 CRDi,"17,852 km",2022,Diesel,Suv,Black,Madrid,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-madrid/2351782/se-vende-hyundai-tucson-16-crdi-85kw-115cv-maxx-2022-26900-eur
"26,900 EUR",Hyundai,Tucson,1.6 CRDi,"17,402 km",2022,Diesel,Suv,Red,Lugo,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-coruna/2351787/se-vende-hyundai-tucson-16-crdi-85kw-115cv-maxx-2022-26900-eur
