Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact,Euro norm
"10,950 EUR",Fiat,500,1.2,"65,777 km",2018,Petrol,Mini,Purple,Valkenswaard,51 kW (69 HP),Manual,https://www.autotrader.nl/auto/voertuig/fiat-500-12-lounge-clima-leder-navi-pdc-cruise-pano-dak-benzine/99a8a5d0-5408-457f-90fa-0f7b336545fc/,
"11,740 EUR",Fiat,500,1.2,"58,019 km",2018,Petrol,Mini,Black,Tilburg,52 kW (71 HP),Manual,https://www.marktplaats.nl/v/auto-s/fiat/m2086491747-fiat-500-1-2-lounge-airco-cruise-control-radio-dab,
"14,750 EUR",Peugeot,308,1.2 puretech,"55,667 km",2019,Petrol,Wagon,Blue,Ochten,82 kW (112 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/peugeot/308-sw-12-puretech-executive-panorama-dab-privacy-glass-pdc/18710546,
"74,900 EUR",Audi,Q7,4.0 quattro tdi,"122,722 km",2018,Diesel,Suv,Black,Haarlem,372 kW (506 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/suv-off-road-pick-up/vehicle/2409311/audi-q7-40-tdi-sq7-quattro-exclusive-alcantara-interieur-nachtzicht-head-up-360-camera-memory-standkachel-bose,
"44,500 EUR",Bmw,X3,2.0,"58,852 km",2021,Hybrid,Suv,Black,Rijswijk,135 kW (184 HP),Automatic,https://www.autokopen.nl/tweedehands-auto/bmw/x3/9203171-bmw-x3-xdrive30e-automaat-m-sport-virtual-sfeerverl,
"13,450 EUR",Hyundai,I30,1.4,"171,313 km",2020,Petrol,Wagon,Black,Haarlem,105 kW (143 HP),Automatic,https://www.marktplaats.nl/v/auto-s/hyundai/m2079204160-hyundai-i30-wagon-1-4-t-gdi-comfort-navi-camera-airco-ecc-ni,
"15,945 EUR",Volkswagen,Golf,1.5 tsi,"147,955 km",2016,Electric,Sedan,Black,Beek,111 kW (151 HP),Automatic,https://www.marktplaats.nl/v/auto-s/volkswagen/m2085644915-volkswagen-golf-1-4-tsi-gte-connected-series-carplay-navigat,
"16,900 EUR",Volkswagen,Golf,2.0 GTI,"146,562 km",2016,Electric,Hatchback,White,Haaksbergen,165 kW (224 HP),Manual,https://www.viabovag.nl/auto/aanbod/volkswagen-golf-20-tsi-gti-pano-xenon-navi-ay4o9z4,
"9,900 EUR",Mercedes Benz,E-Class,220 CDI,"258,797 km",2010,Diesel,Sedan,Silver,Haarlem,123 kW (167 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/sedan/vehicle/2409245/mercedesbenz-e-220-cdi-avantgarde-aut-xenon-led-park-assist-clima-cruise-navi-sfeerverlichting,
"44,950 EUR",Bmw,4 Series,440i,"64,633 km",2018,Petrol,Convertible,Black,Helmond,244 kW (332 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/cabriolet-roadster/vehicle/2401586/bmw-440-cabrio-440i-high-executive-topstaat-leder-hud-info-sven-0492588980,
"18,900 EUR",Citroen,C3,1.2 puretech,"23,814 km",2023,Petrol,Hatchback,Gray,Waalwijk,61 kW (83 HP),Automatic,https://www.autokopen.nl/tweedehands-auto/citroen/c3/9193691-citroen-c3-puretech-83-feel-edition-navi-airco-parkeerhulp,
"18,900 EUR",Citroen,C3,1.2 puretech,"23,724 km",2023,Petrol,Hatchback,Gray,Waalwijk,61 kW (83 HP),Automatic,https://autovooru.nl/citroen-c3~e0-372-3c12de.html,
"18,900 EUR",Citroen,C3,1.2 puretech,"18,169 km",2023,Petrol,Hatchback,Gray,Waalwijk,61 kW (83 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/kleine-auto/vehicle/2544428/citroen-c3-puretech-83-feel-edition-navi-airco-camera-achter,
"21,950 EUR",Volvo,V90,2.0 D4,"198,190 km",2017,Diesel,Wagon,Blue,Langedijk,141 kW (192 HP),Automatic,https://www.marktplaats.nl/v/auto-s/volvo/m2089242669-volvo-v90-2-0-d4-inscription-nav-camera-trekhaak-bowers-wilk,
"7,450 EUR",Volkswagen,Polo,1.2,"126,630 km",2012,Petrol,Hatchback,Black,Apeldoorn,51 kW (69 HP),Manual,https://www.eurostocks.com/nl/voertuigen/autos/kleine-auto/vehicle/2539845/volkswagen-polo-1212v-comfortline-airco-cruise-lm,
"22,900 EUR",Volkswagen,Golf,1.5 tsi,"163,426 km",2017,Electric,Hatchback,Black,Haarlem,111 kW (151 HP),Manual,https://www.marktplaats.nl/v/auto-s/volkswagen/m2091156722-volkswagen-golf-1-5-tsi-r-line-panodak-ada-cruise-xenon-l,
"13,999 EUR",Suzuki,Baleno,1.0,"105,030 km",2019,Petrol,Van,Silver,Leeuwarden,82 kW (112 HP),Manual,https://www.marktplaats.nl/v/auto-s/suzuki/m2080664630-suzuki-baleno-1-0-boosterjet-high-executive-clima-cruise-cli,
"12,950 EUR",Mitsubishi,Space Star,1.0,"29,571 km",2018,Petrol,Mpv,White,Emmeloord,52 kW (71 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/mitsubishi/space-star-10-intense-automaat-carkit-lm-velgen/18726770,
"4,499 EUR",Mitsubishi,Outlander,2.4,"209,543 km",2006,Petrol,Suv,Black,Wierden,119 kW (162 HP),Automatic,https://www.marktplaats.nl/v/auto-s/mitsubishi/m2083915279-mitsubishi-outlander-2-4-instyle-4wd-automaat-trekhaak,
"12,750 EUR",Škoda,Yeti,1.2 TSI,"27,541 km",2011,Petrol,Crossover,White,Alblasserdam,78 kW (106 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/skoda/yeti-12-tsi-tour-uniek-1eigenaar-27541km/18763551,
"24,499 EUR",Suzuki,Vitara,1.0,"18,413 km",2020,Petrol,Suv,Silver,Leeuwarden,82 kW (112 HP),Automatic,https://www.marktplaats.nl/v/auto-s/suzuki/m2090082472-suzuki-vitara-1-0-boosterjet-select-navigatie-cruise-contro,
"11,750 EUR",Volvo,V60,1.6 DRIVe,"126,303 km",2013,Diesel,Wagon,Silver,Hoogeveen,86 kW (117 HP),Manual,https://www.autotrader.nl/auto/voertuig/volvo-v60-16-drive-kinetic-126dkm-clima-cc-pdc-navi-ca-diesel/db5b1558-3052-47d0-9636-9d349eefb993/,
"44,980 EUR",Mercedes Benz,Glc-Class,43 AMG 4MATIC,"145,123 km",2017,Electric,Suv,Black,Tilburg,274 kW (373 HP),Automatic,https://www.marktplaats.nl/v/auto-s/mercedes-benz/m2094917796-mercedes-benz-glc-43-amg-4matic-368pk-pano-burmester-s,
"24,745 EUR",Volvo,V90,2.0 t5,"169,191 km",2018,Petrol,Wagon,Silver,Stolwijk,187 kW (254 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/stationwagen/vehicle/2571983/volvo-v90-20-t5-momentum-aut-comfortzetels-leder-navi-360camera,
"15,495 EUR",Hyundai,Ix35,1.6 GDi,"55,995 km",2015,Petrol,Crossover,Silver,Valkenswaard,100 kW (136 HP),Manual,https://www.autotrader.nl/auto/voertuig/hyundai-ix35-16i-gdi-i-catcher-navi-clima-camera-cruise-benzine/1f85770b-ccaa-4088-8434-72a6aaf7efde/,
"12,999 EUR",Volkswagen,Golf,1.0 r tsi,"163,940 km",2018,Petrol,Sedan,Black,Wierden,82 kW (112 HP),Manual,https://www.eurostocks.com/nl/voertuigen/autos/sedan/vehicle/2129873/volkswagen-golf-10-tsi-highline-business-rline-nieuwstaat,
"29,900 EUR",Volkswagen,Golf,2.5 tsi,"136,218 km",2018,Electric,Hatchback,Silver,Haarlem,182 kW (248 HP),Automatic,https://autovooru.nl/volkswagen-golf~164-536-3b6e01.html,
"17,900 EUR",Volkswagen,Golf,1.0 tsi,"104,474 km",2018,Petrol,Sedan,Black,Tilburg,86 kW (117 HP),Automatic,https://www.vanmossel.nl/voorraad/s/1370908-volkswagen-golf,
"4,999 EUR",Kia,Sportage,2.7,"187,457 km",2006,Petrol,Crossover,Silver,Dronten,131 kW (178 HP),Automatic,https://autovooru.nl/kia-sportage~112-8bb-3c169b.html,
"6,445 EUR",Volkswagen,Jetta,1.2 TSI,"196,811 km",2011,Petrol,Sedan,Green,Stolwijk,78 kW (106 HP),Manual,https://www.autotrader.nl/auto/voertuig/volkswagen-jetta-12-tsi-comfortline-navigatie-cruise-parkeersens-benzine/c243288c-8818-4a4c-a877-4fefa9d29d8c/,
"11,850 EUR",Audi,A1,1.0 s tfsi,"181,220 km",2016,Petrol,Mini,Black,Hardenberg,70 kW (95 HP),Manual,https://www.eurostocks.com/nl/voertuigen/autos/sedan/vehicle/2561268/audi-a1-10-tfsi-sport-pro-line-s-navi-clima-xenon-stoelverwarming-pdc-va,
"7,900 EUR",Volkswagen,Scirocco,1.4 TSI,"188,735 km",2008,Petrol,Coupe,Black,Apeldoorn,119 kW (162 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/volkswagen/scirocco-14-tsi-cruise-clima-leer-pdc-stoelverw-17-lmv/18352648,
"24,900 EUR",Volkswagen,Golf,1.5 tsi,"145,719 km",2019,Electric,Sedan,Silver,Haarlem,111 kW (151 HP),Automatic,https://www.autotrader.nl/auto/voertuig/volkswagen-golf-15-tsi-r-line-plus-aut-virtual-cockpit-carplay-spo-benzine/ed4a8744-7fc9-484f-bdc3-45f9fb36619f/,
"19,245 EUR",Volkswagen,Golf,1.5 tsi,"143,945 km",2019,Electric,Wagon,Black,Bathmen,111 kW (151 HP),Manual,https://www.viabovag.nl/auto/aanbod/volkswagen-golf-variant-15-tsi-150pk-highline-business-r-line-led-navi-bovag-garantie-9kh3vl1,
"12,499 EUR",Volvo,V60,2.4 D5,"199,611 km",2015,Hybrid,Wagon,Blue,Wierden,160 kW (218 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/stationwagen/vehicle/2539564/volvo-v60-24-d5-summum-topstaat,
"24,950 EUR",Volkswagen,Golf,2.0 TSI,"32,040 km",2016,Petrol,Hatchback,Black,Kapelle,164 kW (223 HP),Manual,https://www.zeelandnet.nl/prikbord/volkswagen-golf-20-tsi-gti-dynaudio/a/6145101,
"21,950 EUR",Bmw,X1,2.0 sdrive20i,"149,282 km",2015,Petrol,Suv,Silver,Krimpen,143 kW (194 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/bmw/x1-sdrive20i-sportline-autledpanodaknavicruisetrekhaakpdc-va/18722993,
"35,900 EUR",Mercedes Benz,C-Class,180,"68,345 km",2021,Hybrid,Wagon,Silver,Geldermalsen,116 kW (158 HP),Automatic,https://www.marktplaats.nl/v/auto-s/mercedes-benz/m2091411664-mercedes-benz-c-klasse-estate-180-business-solution-amg-pa,
"17,450 EUR",Kia,Stonic,1.0 T-GDi,"31,472 km",2019,Petrol,Crossover,Black,Nuenen,132 kW (180 HP),Manual,https://www.limburgmobiel.nl/tweedehands-auto/kia/stonic-10-t-gdi-dynamicline-navi-camera-lm-velgen/18835179,
"19,950 EUR",Honda,Jazz,1.3,"59,423 km",2019,Petrol,Hatchback,Black,Alkmaar,76 kW (103 HP),Automatic,https://www.autokopen.nl/tweedehands-auto/honda/jazz/9182385-honda-jazz-13i-v-tec-comfort-automaat-navigatie-stoelverwarming,6
"18,450 EUR",Bmw,X1,sDrive18i,"149,034 km",2016,Petrol,Suv,White,Nuenen,132 kW (180 HP),Automatic,https://www.limburgmobiel.nl/tweedehands-auto/bmw/x1-sdrive18i-centennial-executive-automaat-navi-pdc-climate-stoelverwarming-trekhaak-afneembaar-enz/18835307,
"15,900 EUR",Opel,Corsa,1.2,"45,080 km",2020,Petrol,Van,Orange,Tilburg,76 kW (103 HP),Manual,https://www.viabovag.nl/auto/aanbod/opel-corsa-12-elegance-apple-android-play-airco-cruise-led-rijstrooksensor-met-correctie-verkeersbord-detectie-lm-16-inch-ab57oc5,
"52,980 EUR",Mercedes Benz,Gla-Class,250,"22,089 km",2021,Hybrid,Suv,Black,Tilburg,193 kW (262 HP),Automatic,https://www.viabovag.nl/auto/aanbod/mercedes-benz-gla-250-e-premium-plus-amg-263pk-rose-gold-met-pano-sfeer-virtual-bomvol-12-mnd-garantie-k6t92s2,
"22,445 EUR",Bmw,X1,2.0 20i xdrive,"136,068 km",2017,Petrol,Suv,White,Stolwijk,143 kW (194 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/suv-off-road-pick-up/vehicle/2569006/bmw-x1-xdrive-20i-192pk-high-executive-aut-full-led-headup-leder-navi,
"31,900 EUR",Ford,Puma,1.0 EcoBoost,"10,106 km",2023,Petrol,Crossover,Purple,Heerenveen,93 kW (126 HP),Automatic,https://autovooru.nl/ford-puma~f8-7cd-3c738d.html,
"49,899 EUR",Bmw,X3,xDrive30i,"50,518 km",2020,Petrol,Suv,Black,Schijndel,187 kW (254 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/bmw/x3-xdrive30i-252pk-m-sport-high-executive-2e-paasdag-geopend-pano-electr-stoelen-head-up-dealer-onderhouden/18825011,
"23,950 EUR",Honda,Civic,1.0 vtec,"27,641 km",2020,Petrol,Hatchback,Silver,Sneek,93 kW (126 HP),Automatic,https://autovooru.nl/honda-civic~103-3cf-3b9526.html,
"7,950 EUR",Toyota,Aygo,1.0,"117,867 km",2016,Petrol,Mini,Red,Haarlem,51 kW (69 HP),Automatic,https://www.autokopen.nl/tweedehands-auto/toyota/aygo/9075809-toyota-aygo-10-vvt-i-x-play-aircoecc-cruise-control-nieuwstaat,6
"9,499 EUR",Škoda,Yeti,1.2 TSI,"136,185 km",2010,Petrol,Crossover,Brown,Stadskanaal,78 kW (106 HP),Automatic,https://www.autotrader.nl/auto/voertuig/skoda-yeti-12-tsi-ambition-airco-cruise-benzine/c1e115a4-775f-4f73-9170-193b7d67ad3f/,
"9,945 EUR",Seat,Leon,1.0 tsi,"167,586 km",2015,Petrol,Hatchback,Gray,Stolwijk,86 kW (117 HP),Manual,https://www.eurostocks.com/nl/voertuigen/autos/sedan/vehicle/2565852/seat-leon-10-tsi-style-connect-navigatie,
"23,745 EUR",Bmw,X1,2.0 sdrive20i,"159,944 km",2019,Petrol,Suv,Gray,Stolwijk,143 kW (194 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/suv-off-road-pick-up/vehicle/2582206/bmw-x1-sdrive20i-orange-edition-iii-aut-headup-navi-leder,
"21,945 EUR",Audi,A3,1.5 35 TFSI,"180,703 km",2020,Petrol,Sedan,Silver,Stolwijk,111 kW (151 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/sedan/vehicle/2521402/audi-a3-limousine-35-tfsi-150pk-edition-one-sline-aut-bo-virtual-stoelverwarming-navi,
"15,745 EUR",Ford,Fiesta,1.0 EcoBoost,"63,552 km",2020,Petrol,Hatchback,Silver,Tilburg,70 kW (95 HP),Manual,https://www.zeelandnet.nl/prikbord/ford-fiesta-10-ecoboost-titanium-navigatie-climate-control-parkeer-sensoren-lmv-led-stoel-stuur-verwarming/a/6318997,
"18,700 EUR",Škoda,Octavia,1.0 tsi,"45,277 km",2020,Petrol,Wagon,Black,Rijswijk,86 kW (117 HP),Automatic,https://www.autotrader.nl/auto/voertuig/skoda-octavia-10-tsi-115-pk-6-bak-combi-greentech-business-edit-benzine/cd5341db-8faf-4dad-ac5d-2fff596e1a57/,
"4,750 EUR",Renault,Clio,1.2 d tce,"145,859 km",2009,Petrol,Wagon,Silver,Rhenen,75 kW (102 HP),Manual,https://www.autotrader.nl/auto/voertuig/renault-clio-estate-12-tce-selection-business-sport-benzine/baf53e62-0adb-4df4-b3a6-bfe1812a7607/,
"9,950 EUR",Chrysler,Grand Voyager,3.8 V6,"285,091 km",2009,LPG,Mpv,Silver,Utrecht,143 kW (194 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/chrysler/grand-voyager-38-v6-limited-ed-stown-go-navi-camera-trekhaak/18738461,
"14,900 EUR",Volkswagen,Golf,1.0 tsi,"59,132 km",2015,Petrol,Hatchback,Gray,Nijmegen,86 kW (117 HP),Automatic,https://www.valleiautogroep.nl/auto-zoeken/volkswagen-golf-1-0-tsi-115pk-comfortline-37650037,
"43,980 EUR",Audi,Q3,1.5 35 TFSI,"39,138 km",2020,Hybrid,Crossover,Silver,Tilburg,110 kW (150 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/suv-off-road-pick-up/vehicle/2514747/audi-q3-sportback-35-tfsi-pro-line-sline-150pk-virtual-matrix-dodehoekacc-elektr-stoelen-12-mnd-garantie,
"9,950 EUR",Mini,Paceman,1.6,"250,322 km",2013,Petrol,Crossover,Black,Apeldoorn,137 kW (186 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/mini/paceman-16-cooper-s-all4-chili-panorama-navi-stoelverw-leer-harmankardon-xenon/18185483,5
"18,850 EUR",Seat,Arona,1.0 tsi,"120,631 km",2019,Petrol,Crossover,Silver,Ochten,86 kW (117 HP),Automatic,https://www.autotrader.nl/auto/voertuig/seat-arona-10-tsi-dsg-fr-beats-plus-virtual-cockpit-adaptive-benzine/bb45fa8a-1093-41df-ac9f-40941d0272b9/,
"13,890 EUR",Peugeot,208,1.2 puretech,"106,917 km",2020,Petrol,Hatchback,Silver,Middelburg,55 kW (75 HP),Manual,https://www.zeelandnet.nl/prikbord/peugeot-208-12-puretech-active-pack-connect-navigatie-apple-carpalyandroid-auto-cruise-control-park-sensor-airco-rijklaarprijs/a/6389897,
"3,549 EUR",Škoda,Roomster,1.2,"164,636 km",2007,Petrol,Mpv,Blue,Tilburg,51 kW (69 HP),Manual,https://autovooru.nl/skoda-roomster~14e-80b-3c0cc2.html,
"7,750 EUR",Ford,Focus,1.0 EcoBoost,"135,894 km",2012,Petrol,Wagon,Black,Dronten,75 kW (102 HP),Automatic,https://www.autotrader.nl/auto/voertuig/ford-focus-wagon-10-ecoboost-lease-trend-airco-navigatie-iso-benzine/891581e8-e831-4512-9f78-72baa927db49/,
"13,745 EUR",Volkswagen,Beetle,1.2 TSI,"174,518 km",2015,Petrol,Convertible,White,Hoogeveen,78 kW (106 HP),Manual,https://autovooru.nl/volkswagen-beetle~164-32c-3c4591.html,
"17,400 EUR",Kia,Picanto,1.0,"15,800 km",2023,Petrol,Mini,Black,Nuenen,132 kW (180 HP),Manual,https://www.eurostocks.com/nl/voertuigen/autos/kleine-auto/vehicle/2581426/kia-picanto-10-dpi-dynamicplusline-alleen-beschikbaar-voor-proefritten,
"7,445 EUR",Hyundai,I10,1.0,"119,073 km",2016,Petrol,Mini,Gray,Stolwijk,48 kW (65 HP),Manual,https://www.eurostocks.com/nl/voertuigen/autos/kleine-auto/vehicle/2573884/hyundai-i10-10-imotion-comfort-airco-navigatie,
"19,900 EUR",Land Rover,Evoque,2.2,"140,201 km",2014,Diesel,Suv,Black,Haarlem,111 kW (151 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/land-rover/range-rover-evoque-22-ed4-r-dynamic-black-design-two-tone-sfeerverlichting-xenon-led-park-assist-meridian-audio-sport-leder-interieur/18590167,5
"18,745 EUR",Opel,Crossland X,1.2,"65,979 km",2020,Petrol,Suv,Black,Tilburg,97 kW (132 HP),Automatic,https://www.zeelandnet.nl/prikbord/opel-crossland-x-12-turbo-edition-2020-stoelstuurverwarming-climate-control-apple-carplay-lmv-parkeer-sensoren-camera-lane-assist/a/6319485,
"17,500 EUR",Volvo,Xc90,2.4 awd d5,"202,200 km",2013,Diesel,Suv,Silver,Drachten,149 kW (203 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/volvo/xc90-7p-awd-24-d5-200-leer-xenon-elec-stoel-navi-pdc/18604796,
"22,400 EUR",Peugeot,3008,1.2 puretech,"44,557 km",2018,Petrol,Crossover,Black,Rijswijk,97 kW (132 HP),Automatic,https://www.autokopen.nl/tweedehands-auto/peugeot/3008/9200659-peugeot-3008-12-puretech-130-pk-automaat-allure-led-keyless,
"17,950 EUR",Suzuki,Vitara,1.0,"87,638 km",2019,Petrol,Suv,Silver,Sneek,82 kW (112 HP),Manual,https://autovooru.nl/suzuki-vitara~153-98c-3c5ec2.html,
"16,400 EUR",Citroen,C3,1.2 puretech,"25,469 km",2021,Petrol,Hatchback,Gray,Oud Beijerland,61 kW (83 HP),Automatic,https://www.zeelandnet.nl/prikbord/citroen-c3-puretech-82-shine-apple-carplay-stoelverwarming-parkeersensoren/a/6549849,
