Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Audi,Q7,3.0 TDI,2010,Diesel,Suv,Bronse,Błonie,Automatic,https://automotodeal.pl/i-2005-2015/audi-q7-30tdi-245km-biksenon-navi-pneumatyka-lift.html,5,16781.72,238000,180.0,Poland
Chevrolet,Captiva,2.4,2006,Petrol,Suv,Silver,Kutno,Manual,https://automotodeal.pl/captiva/chevrolet-captiva-oplacona-24i-serwis-skora-grzane-fotele-alu-gwarancja.html,4,4232.46,208000,99.0,Poland
Volkswagen,Beetle,2.0 TDI,2014,Diesel,Convertible,Silver,Koło,Manual,https://automotodeal.pl/new-beetle/volkswagen-new-beetle-20-tdi-140-km--klimatyzacja-skora-f-vat-23-procent.html,6,12740.390000000001,119000,102.0,Poland
Volvo,Xc60,2.0,2014,Diesel,Crossover,Black,Gdańsk,Automatic,https://automotodeal.pl/xc-60/volvo-xc-60-20d4-automat-moc-181km-ledy-skory-navi-carni-sufit-1-rok-gwarancji.html,6,15526.61,250000,181.0,Poland
Renault,Espace,1.6,2017,Diesel,Mpv,Gray,Otmuchów,Automatic,https://automotodeal.pl/v-2015-/renault-espace-initiale-paris-bosse-4control-acc-panorama-blis-nawi-skora-masaze.html,6,19078.73,93414,117.0,Poland
Renault,Espace,1.6,2017,Diesel,Mpv,Bronse,Otmuchów,Automatic,https://automotodeal.pl/v-2015-/renault-espace-initiale-paris-bosse-4control-acc-szyberdach-blis-dvd-skora-masaz-7-os.html,6,19716.98,83560,117.0,Poland
Hyundai,Ix35,1.6 GDi,2014,Petrol,Crossover,White,Koło,Automatic,https://automotodeal.pl/ix35/hyundai-ix35-hyundai-ix35---16---135-km---benzyna---bogata-wersja---navi---led---k.html,6,12315.12,55700,99.0,Poland
Mitsubishi,L200,2.4,2017,Diesel,Pickup,White,Koło,Manual,https://automotodeal.pl/l200/mitsubishi-l200-mitsubishi-l200---24---154-km---naped-4x4---podwojna-kabina---tempoma.html,6,19121.280000000002,73000,113.0,Poland
Ford,Grand C-Max,2.0,2015,Diesel,Mpv,Gray,Nowy Sącz,Automatic,https://automotodeal.pl/grand-c-max/ford-grand-c-max-salonowy-lift-20tdci-150km-titanium-automat.html,6,9762.58,126500,110.0,Poland
Renault,Talisman,1.6,2017,Diesel,Sedan,Silver,Gdańsk,Automatic,https://automotodeal.pl/talisman/renault-talisman-psalon-asyst-pasa-vat23procent-led-navi-kamera-cz-park-360-klima.html,6,13803.91,153402,117.0,Poland
Audi,A4,2.0,2006,Diesel,Wagon,Black,Częstochowa,Automatic,https://automotodeal.pl/b7-2004-2007/audi-a4-xenon-skora-nowy-rozrzad-stan-bdobry-bezwypadkowy-z-niemiec-oplacony.html,4,4232.46,191275,102.0,Poland
Renault,Talisman,1.6,2018,Diesel,Sedan,White,Otmuchów,Automatic,https://automotodeal.pl/talisman/renault-talisman-initiale-paris-bosse-4control-kamera-skora-acc-blis-wentylacja-full-op.html,6,16313.67,132270,117.0,Poland
Citroen,Ds5,1.6 THP,2016,Petrol,Hatchback,Blue,Nowy Sącz,Automatic,https://automotodeal.pl/ds5/citroen-ds5-salonowy-16thp-automatic-full-opcja.html,6,12953.140000000001,75800,121.0,Poland
Citroen,C3,1.4,2007,Diesel,Hatchback,Black,Lublin,Automatic,https://automotodeal.pl/i-2002-2009/citroen-c3-sprzedam-ladnego-c-3-wersexclusive-automat.html,4,2126.58,165000,51.0,Poland
Honda,Civic,2.2 cdti,2010,Diesel,Hatchback,Silver,Błonie,Automatic,https://automotodeal.pl/viii-2006-2011/honda-civic-22-140km-klimatronic-2010rok.html,5,4232.46,183000,102.0,Poland
Kia,Sportage,1.7 CRDi,2012,Diesel,Crossover,Black,Częstochowa,Manual,https://automotodeal.pl/sportage/kia-sportage-17d-navi-xenon-skora-panorama-ledy-alu-1wlascici-vip-gwarancja-15mcy.html,5,9337.310000000001,160000,85.0,Poland
