Price,Make,Model,Trim,Mi,Year,Fuel type,Euro norm,Body type,Color,City,Power,Transmission,Contact
"23,530 EUR (9,340,640 HUF)",Citroen,Jumper,2.2 HDi,,2024,Diesel,,Van,,Szeged,103 kW (140 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-33-l1h1-2-szemelyes-5-kavosz-finanszirozas-keszletrol-azonnal-elerheto/20233277
"22,641 EUR (8,987,700 HUF)",Citroen,Jumper,2.2 HDi,,2024,Diesel,,Van,,Szeged,88 kW (120 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-30-l2h1-2-szemelyes-szemelyre-szabottan-rendelheto-5-kavosz-lizing/20266831
"14,145 EUR (5,615,000 HUF)",Citroen,C3,1.6,,2023,Diesel,,Hatchback,,Szeged,75 kW (102 HP),Manual,https://hovany.hu/autok/citroen/c3-15-bluehdi-profi-feel-ss-azonnal-keszletrol-tobb-dbkavosz-5-thmmar-csak-2024-majusig/20285487
"14,414 EUR (5,722,010 HUF)",Citroen,C3,1.6,,2024,Diesel,,Hatchback,,Szeged,75 kW (102 HP),Manual,https://hovany.hu/autok/citroen/c3-15-bluehdi-profi-feel-ss-azonnal-keszletrol-akar-tobb-db-is-kavosz-5-thm/20297699
"14,104 EUR (5,598,890 HUF)",Citroen,C3,1.6,,2024,Diesel,,Hatchback,,Szeged,75 kW (102 HP),Manual,https://hovany.hu/autok/citroen/c3-15-bluehdi-profi-feel-ss-azonnal-keszletrol-tobb-dbkavosz-5-thm/20249567
"13,903 EUR (5,518,890 HUF)",Citroen,C3,1.6,,2024,Diesel,,Hatchback,,Szeged,75 kW (102 HP),Manual,https://hovany.hu/autok/citroen/c3-15-bluehdi-profi-feel-ss-azonnal-keszletrol-tobb-dbkavosz-5-thm/20232168
"17,357 EUR (6,890,000 HUF)",Volvo,Xc60,2.0 D4,"173,183 km",2016,Diesel,,Crossover,,,140 kW (190 HP),Automatic,https://joautok.hu/hasznaltauto/volvo/xc60/xc60-20-d-d4-summum-geartronic-fwd-magyar-1-tulaj-vezetett-szervizkonyves-teli-nyari-kerekekkel-2/kt2acu7/
"28,406 EUR (11,275,840 HUF)",Citroen,Jumper,2.2 HDi,,2024,Diesel,,Van,,Szeged,121 kW (165 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l4h3-raktarkeszleten-levo-azonnal-atveheto-tobb-darabos-keszlet/20231805
"28,276 EUR (11,224,500 HUF)",Citroen,Jumper,2.2 HDi,,2024,Diesel,,Van,,Szeged,121 kW (165 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l3-5-kavosz-tobb-db-is-azonnal-elerheto/20255536
"27,454 EUR (10,898,110 HUF)",Citroen,Jumper,2.2 HDi,,2024,Diesel,,Van,,Szeged,121 kW (165 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l4-platos-citroen-jumper-keszletrol-kavosz-5-thm/20323444
"27,156 EUR (10,780,000 HUF)",Citroen,Jumper,2.2 HDi,,2024,Diesel,,Van,,Szeged,121 kW (165 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l4h3-raktarkeszleten-levo-azonnal-atveheto-tobb-darabos-keszlet/20348109
"26,886 EUR (10,672,600 HUF)",Citroen,Jumper,2.2 HDi,,2024,Diesel,,Van,,Szeged,103 kW (140 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-l3-azonnal-keszletrol-tobb-dbkavosz-5-thm/20231980
"25,109 EUR (9,967,200 HUF)",Citroen,Jumper,2.2 HDi,,2024,Diesel,,Van,,Szeged,103 kW (140 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-l3h2-kavosz-5-keszletrol-elerheto/20329034
"25,083 EUR (9,957,100 HUF)",Citroen,Jumper,2.2 HDi,,2024,Diesel,,Van,,Szeged,103 kW (140 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-l3h2-keszletrol-elerheto-kavosz-5-thm/20322516
"23,831 EUR (9,460,000 HUF)",Citroen,Jumper,2.2 HDi,,2024,Diesel,,Van,,Szeged,103 kW (140 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-33-l1h1-raktarkeszletrol-azzonal-kavosz-5-os-thm/20238055
"83,794 EUR (33,262,504 HUF)",Mercedes Benz,300,3.0 D,10 km,2023,Diesel,,Wagon,,Budaörs,176 kW (239 HP),Automatic,https://hovany.hu/autok/mercedes-benz/v-osztaly-v-300-bluetec-d-k-automata/20313779
"25,166 EUR (9,990,000 HUF)",Mazda,6,2.5,"67,721 km",2021,Petrol,,Sedan,Black,,143 kW (194 HP),Automatic,https://joautok.hu/hasznaltauto/mazda/mazda-6/6-25i-revolution-top-automata-magyarorszagon-vasarolt-szervizkonyves-1/k9cv7ns/
"15,089 EUR (5,990,000 HUF)",Mercedes Benz,C-Class,,"242,486 km",2017,Diesel,,Wagon,Black,Budakalász,125 kW (170 HP),Automatic,https://joautok.hu/hasznaltauto/mercedes-benz/c-osztaly/c-220-t-d-9g-tronic-rendszeresen-karbantartott-teli-nyari-kerekek-ulesfutes-navi-vonohorog-1/s2eght8/
"10,580 EUR (4,200,000 HUF)",Škoda,Octavia,1.8 TSI,"188,640 km",2015,Petrol,,,Gray,Budakalász,132 kW (180 HP),Automatic,https://joautok.hu/hasznaltauto/skoda/octavia/octavia-18-tsi-elegance-dsg-euro-6-mo-i-188e-km-vezetett-szkonyv-automata-valto-ulesfutes-riaszto-afa-s-2/k24yvd6/
"9,547 EUR (3,790,000 HUF)",Opel,Corsa,1.2,"54,136 km",2020,Petrol,,,,,55 kW (75 HP),,https://usedcars.leaseplan.com/hu-hu/opel-corsa/1640902-hu-opel-corsa.html
"33,628 EUR (13,349,000 HUF)",Nissan,Qashqai,1.3 DIG-T,5 km,2024,Petrol,,Crossover,Blue,Budapest,116 kW (158 HP),Automatic,https://joautok.hu/hasznaltauto/nissan/qashqai/qashqai-13-dig-t-mild-hybrid-tekna-x-tronic-tesztauto-keszpenzes-vasarlas-eseten-1/kwn9dhr/
"34,885 EUR (13,848,000 HUF)",Ssangyong,Torres,1.5,3 km,2023,Petrol,,,White,Budapest,120 kW (163 HP),Automatic,https://www.szalonauto.hu/szemelyauto/ssangyong/torres/ssangyong_torres_1.5_turbo_gdi_clever_automata-19951973
"37,331 EUR (14,819,000 HUF)",Citroen,C4,,"5,999 km",2023,Electric,,Hatchback,White,Kecskemét,100 kW (136 HP),Automatic,https://www.szalonauto.hu/szemelyauto/citroen/c4/citroen_c4_e-c4_50kwh_shine_magas_felszereltseg_alacsony_ar-19797767
"17,861 EUR (7,090,000 HUF)",Hyundai,I20,1.0,5 km,2023,Petrol,,Hatchback,White,Székesfehérvár,88 kW (120 HP),Automatic,https://www.szalonauto.hu/szemelyauto/hyundai/i20/hyundai_i20_1.0_t-gdi_hp_tech_mhev_arzuhanaskeszletenazonnal_elviheto-19996102
"43,579 EUR (17,299,000 HUF)",Nissan,X-Trail,1.5,5 km,2024,Petrol,,Suv,White,Budapest,116 kW (158 HP),Automatic,https://joautok.hu/hasznaltauto/nissan/x-trail/x-trail-15-e-power-e-4orce-n-connec-automata-7-szemely-keszletrol-nagy-kedvezmennyel-0-os-thm-mel-3-zonas-klima-4-ulesfutes-7-szeme-1/syh9gss/
"10,076 EUR (3,999,999 HUF)",Škoda,Octavia,2.0 TDI,"139,606 km",2013,,,Wagon,,Nyíregyháza,150 kW (204 HP),,https://www.startapro.hu/hirdetesek/auto_jarmu_gep-auto/hirdetes/skoda-octavia-iii-2-0-cr-tdi-clever/gi108184869d712g101hf300554dg70d.html
"20,632 EUR (8,190,000 HUF)",Toyota,Corolla,,"43,282 km",2020,,,,Black,,72 kW (98 HP),,https://usedcars.leaseplan.com/hu-hu/toyota-corolla/1594025-hu-toyota-corolla.html
"19,372 EUR (7,690,000 HUF)",Volkswagen,Tiguan,2.0,"97,285 km",2018,Diesel,,Crossover,,Budakalász,110 kW (150 HP),Manual,https://joautok.hu/hasznaltauto/volkswagen/tiguan/tiguan-20-tdi-bmt-scr-trendline-mo-i-97e-kmvezetett-szkonyvulesfutese-h-radarvonohorog-teli-gumiafa-s-4/u9rg3tt/
"45,320 EUR (17,990,000 HUF)",Ford,Mustang Mach-E,,440 km,2024,Electric,,Crossover,Black,Győr,198 kW (269 HP),Automatic,https://www.szalonauto.hu/szemelyauto/ford/mustang/ford_mustang_mach-e_standard_range_automata_elektromos_auto_palyazat_indul_akar_440_km_km-es_hatotavolsag_egy_toltessel-20449302
"10,238 EUR (4,064,000 HUF)",Volkswagen,Caddy,2.0,"172,791 km",2016,,,Pickup,,,55 kW (75 HP),,https://www.hasznaltautok.hu/vehicle?vehicle=17598503
"17,609 EUR (6,990,000 HUF)",Volvo,V40,2.0,"30,300 km",2017,Petrol,,Wagon,,Miskolc,112 kW (152 HP),,https://www.startapro.hu/hirdetesek/auto_jarmu_gep-auto/hirdetes/elado-volvo-v40-t3-momentum-1969-cm3-112-kw-30-300-km-t-futott-megkimelt-gepkocsi/860d92gd1dgi7557eh6417dd2d6h7i28.html
"8,288 EUR (3,290,000 HUF)",Fiat,Ducato,2.5 TD,"215,000 km",1987,Diesel,,Van,,Hajdúsámson,75 kW (102 HP),,https://www.startapro.hu/hirdetesek/auto_jarmu_gep-auto/hirdetes/koltozes-miatt-elado-jo-allapotu-fiat-ducato-lakoauto-friss-muszakival-csere-is/d219dii4ifgi7f8e21361e1551i6i043.html
"37,762 EUR (14,990,000 HUF)",Volvo,Xc40,2.0 B3,345 km,2024,Petrol,,Crossover,Black,Szeged,120 kW (163 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volvo/xc40/volvo_xc40_2.0_b3_mhev_plus_dark_dct_azonnal_kiemelt_akcioban_maganszemelyeknek_is_kristalyvalto_full-20473144
"13,830 EUR (5,490,000 HUF)",Nissan,Qashqai,1.2,"102,923 km",2018,Petrol,,Crossover,White,Budakalász,85 kW (116 HP),Automatic,https://joautok.hu/hasznaltauto/nissan/qashqai/qashqai-12-dig-t-acenta-xtronic-moi-102e-km-vezetett-szkonyv-e-h-radar-afa-s-5/0wdh5az/
"15,964 EUR (6,337,300 HUF)",Citroen,Jumper,2.0,"123,520 km",2020,Petrol,,Van,,,96 kW (131 HP),,https://www.hasznaltautok.hu/vehicle?vehicle=17597790
"17,609 EUR (6,990,000 HUF)",Audi,A4,,"182,452 km",2018,,,Sedan,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/audi-a4/1489366-hu-audi-a4.html
"15,644 EUR (6,210,300 HUF)",Citroen,Jumper,2.2 HDi,"177,813 km",2020,Diesel,,Van,,,121 kW (165 HP),,https://www.hasznaltautok.hu/vehicle?vehicle=17598025
"44,085 EUR (17,500,000 HUF)",Hyundai,Tucson,1.6 T-GDi Hybrid,4 km,2023,Petrol,,Suv,,Székesfehérvár,132 kW (180 HP),Automatic,https://www.szalonauto.hu/szemelyauto/hyundai/tucson/hyundai_tucson_1.6_t-gdi_hybrid_executive_n_line_4wd_automata_areses_keszleten-19798712
"42,193 EUR (16,749,000 HUF)",Citroen,C5 Aircross,1.6 puretech,203 km,2023,Hybrid,,Suv,,Kecskemét,132 kW (180 HP),Automatic,https://www.szalonauto.hu/szemelyauto/citroen/c5_aircross/citroen_c5_aircross_1.6_puretech_hybrid_shine_eat8_3.99_thm_oszi_akcio_minden_modellre_bovebben_a_lirasban-19956317
"27,456 EUR (10,899,000 HUF)",Citroen,C4,1.2 puretech,,2024,Petrol,,,,Szeged,96 kW (131 HP),Automatic,https://hovany.hu/autok/citroen/c4-x-12-puretech-max-eat8-keszletes-azonnal-atveheto-szemelyre-szabottan-rendeles-eseten-2-3-honap-atvet/20273692
"25,981 EUR (10,313,590 HUF)",Citroen,C4,1.2 puretech,,2024,Petrol,,,,Szeged,96 kW (131 HP),Automatic,https://hovany.hu/autok/citroen/c4-x-12-puretech-plus-eat8-keszletrol-elerheto/20255618
"35,243 EUR (13,990,000 HUF)",Hyundai,Tucson,1.6 T-GDi,5 km,2024,Petrol,,Suv,,Székesfehérvár,132 kW (180 HP),Automatic,https://www.szalonauto.hu/szemelyauto/hyundai/tucson/hyundai_tucson_1.6_t-gdi_hp_mhev_plusz_prime_4wd_dct_keszletenazonnal_elviheto-20491750
"18,868 EUR (7,490,000 HUF)",Toyota,Corolla,,"119,818 km",2019,,,,,,90 kW (122 HP),,https://usedcars.leaseplan.com/hu-hu/toyota-corolla/1684879-hu-toyota-corolla.html
"15,593 EUR (6,190,000 HUF)",Ford,Mondeo,,"97,904 km",2019,,,,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/ford-mondeo/1537302-hu-ford-mondeo.html
"37,091 EUR (14,723,720 HUF)",Citroen,C4,,,2024,Electric,,Hatchback,,Szeged,100 kW (136 HP),Automatic,https://www.szalonauto.hu/szemelyauto/citroen/c4/citroen_c4_e-c4_50kwh_shine_teljesen_elektromos_demo_auto_nagy_kedvezmennyel_elado-20256377
"28,995 EUR (11,510,000 HUF)",Citroen,C4 X,1.5 bluehdi,,2024,Diesel,,,,Szeged,96 kW (131 HP),Automatic,https://hovany.hu/autok/citroen/c4-x-15-bluehdi-max-eat8-rendelheto-c4x-gyors-atvetellel/20460491
"25,217 EUR (10,010,000 HUF)",Citroen,C4 X,1.5 bluehdi,,2024,Diesel,,,,Szeged,96 kW (131 HP),Automatic,https://www.szalonauto.hu/szemelyauto/citroen/c4_x/citroen_c4_x_1.5_bluehdi_shine_eat8_rendelheto_c4x_gyors_atvetellel-20460491
"1,259 EUR (500,000 HUF)",Ford,Fiesta,1.3,"179,693 km",2002,Petrol,,,,Szombathely,,,https://www.startapro.hu/hirdetesek/auto_jarmu_gep-auto/hirdetes/ford-fiesta/7e1hf722f22973172if5d709i1166de1.html
"166,241 EUR (65,990,000 HUF)",Mercedes Benz,Eqs Suv,580,2 km,2023,Electric,,Suv,Blue,Kecskemét,400 kW (544 HP),Automatic,https://hovany.hu/autok/mercedes-benz/eqs-suv-580-4matic-7-szemelyes-azonnal-keszletrol/20046120
"17,600 EUR (6,986,540 HUF)",Citroen,Berlingo,1.5 bluehdi,,2024,Diesel,,,,Szeged,75 kW (102 HP),Automatic,https://hovany.hu/autok/citroen/berlingo-15-bluehdi-100-m-3-szemelyes-keszletrol-elerheto-berlingo-furgon/20328949
"16,596 EUR (6,587,940 HUF)",Citroen,Berlingo,1.5 bluehdi,,2024,Diesel,,,,Szeged,75 kW (102 HP),Manual,https://hovany.hu/autok/citroen/berlingo-15-bluehdi-100-m-3-szemelyes-azonnal-keszletrol-tobb-dbkavosz-5-thm/20232123
"31,299 EUR (12,424,500 HUF)",Citroen,Berlingo,,,2024,Electric,,,,Szeged,100 kW (136 HP),Automatic,https://hovany.hu/autok/citroen/berlingo-e-berlingo-50kwh-xl-automata-3-szemelyes-azonnal-keszletrol-tobb-dbkavosz-5-thm/20273038
"27,572 EUR (10,945,000 HUF)",Citroen,Jumper,2.2 HDi,0 km,2024,Diesel,,Van,,Szeged,121 kW (165 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l4h2-22-ev-garancia-akar-300-000-km-ig/20231772
"14,287 EUR (5,671,618 HUF)",Citroen,C3,1.6,,2024,Diesel,,Hatchback,,Szeged,75 kW (102 HP),Manual,https://hovany.hu/autok/citroen/c3-15-bluehdi-profi-feel-ss-a-tokeletes-varosi-kisaruszallito-kavosz-5-thm/20330165
"42,070 EUR (16,700,000 HUF)",Ford,Kuga,2.5,900 km,2023,,,Suv,Black,Székesfehérvár,111 kW (151 HP),Automatic,https://www.szalonauto.hu/szemelyauto/ford/kuga/ford_kuga_kuga_2.5_phev_freedom_x_5_ajtos_152_le_2021-04-2023.06-19965480
"11,311 EUR (4,490,000 HUF)",Renault,Talisman,1.6 dci,"154,513 km",2017,Diesel,,Sedan,Brown,Budakalász,96 kW (131 HP),Automatic,https://joautok.hu/hasznaltauto/renault/talisman/talisman-grandtour-16-dci-intens-edc-mo-i-154e-km-vezetett-szkonyv-navi-led-teli-nyari-gumi-afa-s/umjaz85/
"17,751 EUR (7,046,540 HUF)",Citroen,Berlingo,1.5 bluehdi,"200,000 km",2024,Diesel,,,,Szeged,75 kW (102 HP),Automatic,https://hovany.hu/autok/citroen/berlingo-15-bluehdi-100-xl-1000-3-szemelyes-keszleten-5-os-kavosz-lizing/20231922
"16,596 EUR (6,587,940 HUF)",Citroen,Berlingo,1.5 bluehdi,"200,000 km",2024,Diesel,,,,Szeged,75 kW (102 HP),Automatic,https://hovany.hu/autok/citroen/berlingo-15-bluehdi-100-m-3-szemelyes-keszletrol-azonnal-elerheto-5-os-kavosz-lizing/20231669
"25,314 EUR (10,048,740 HUF)",Citroen,Jumper,2.2 HDi,,2024,Diesel,,Van,,Szeged,103 kW (140 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-33-l2h2-2-szemelyes-keszletrol-azonnal-elerheto-akar-5-kavosz-hitellel/20235699
"8,036 EUR (3,190,000 HUF)",Dacia,Dokker,1.5 dCi,"122,007 km",2014,,,,,,55 kW (75 HP),,https://usedcars.leaseplan.com/hu-hu/dacia-dokker/1307525-hu-dacia-dokker.html
"17,609 EUR (6,990,000 HUF)",Citroen,Berlingo,1.5 bluehdi,,2024,Diesel,,,,Szeged,75 kW (102 HP),Manual,https://hovany.hu/autok/citroen/berlingo-15-bluehdi-100-xl-1000-3-szemelyes-azonnal-keszletrol-tobb-dbkavosz-5-thm/20237964
"20,020 EUR (7,947,000 HUF)",Citroen,Jumpy,1.6,,2024,Diesel,,Van,,Szeged,88 kW (120 HP),Manual,https://hovany.hu/autok/citroen/jumpy-15-bluehdi-l2-3-szemelyes-startstop-tobb-db-is-azonnal-elerheto-akar-5-kavosz-thm/20256046
"10,555 EUR (4,190,000 HUF)",Suzuki,Swift,1.2 Hybrid,"115,093 km",2021,,,,,,61 kW (83 HP),,https://usedcars.leaseplan.com/hu-hu/suzuki-swift/1651471-hu-suzuki-swift.html
"11,059 EUR (4,390,000 HUF)",Suzuki,Swift,1.2 Hybrid,"114,100 km",2021,,,,,,61 kW (83 HP),,https://usedcars.leaseplan.com/hu-hu/suzuki-swift/1698447-hu-suzuki-swift.html
"27,679 EUR (10,987,500 HUF)",Citroen,Berlingo,,,2024,Electric,,,,Szeged,100 kW (136 HP),Automatic,https://hovany.hu/autok/citroen/berlingo-e-berlingo-50kwh-m-automata-azonnal-keszletrol-tobb-dbkavosz-5-thm/20243242
"27,548 EUR (10,935,600 HUF)",Citroen,Berlingo,,,2024,Electric,,,,Szeged,100 kW (136 HP),Automatic,https://hovany.hu/autok/citroen/berlingo-e-berlingo-50kwh-xl-automata-azonnal-keszletrol-tobb-dbkavosz-5-thm/20249518
"26,073 EUR (10,350,000 HUF)",Citroen,Jumper,2.2 HDi,15 km,2023,Diesel,,Van,,Kecskemét,121 kW (165 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l4-utolso-darab-keszletes-hosszitott-erosebb-motorral/20031394
"37,762 EUR (14,990,000 HUF)",Fiat,500,,1 km,2023,,,Mini,Green,Budaörs,87 kW (118 HP),Automatic,https://joautok.hu/hasznaltauto/fiat/500-1/500-500e-42kwh-automata-la-prima-csomaggal-keszletrol/k4g8y2c/
"14,082 EUR (5,590,000 HUF)",Kia,Optima,2.0,"141,711 km",2018,Petrol,,Sedan,White,Budakalász,120 kW (163 HP),Automatic,https://joautok.hu/hasznaltauto/kia/optima/optima-20-cvvl-silver-automata-mo-i-141e-km-vezszkonyv-navi-ules-kormany-futes-e-h-radar-tkamera-afa-s-4/umbsjky/
"18,868 EUR (7,490,000 HUF)",Hyundai,Tucson,1.6 T-GDi,"73,486 km",2017,Petrol,,Suv,Gray,,130 kW (177 HP),Automatic,https://joautok.hu/hasznaltauto/hyundai/tucson/tucson-16-t-gdi-premium-4wd-dct-automata-magyar-1-tulaj-vezetett-szervizkonyves-teli-kerek-garnituraval-2/edg2rt7/
"12,341 EUR (4,899,000 HUF)",Mazda,6,2.5,"218,817 km",2015,Petrol,,Sedan,White,,141 kW (192 HP),Automatic,https://joautok.hu/hasznaltauto/mazda/mazda-6/6-25i-revolution-top-automata-facelift-magyar-1-tulaj-vezetett-szervizkonyves/e2scd5m/
"16,601 EUR (6,590,000 HUF)",Citroen,C4,1.2 puretech,"51,787 km",2022,Petrol,,Hatchback,White,Budaörs,96 kW (131 HP),Automatic,https://joautok.hu/hasznaltauto/citroen/c4/c4-12-puretech-feel-eat8-magyarorszagi-1-tulajdonostol/umrdn37/
"23,929 EUR (9,499,000 HUF)",Mazda,6,2.5,"55,284 km",2020,Petrol,,Sedan,Black,,143 kW (194 HP),Automatic,https://joautok.hu/hasznaltauto/mazda/mazda-6/6-25i-revolution-top-automata-magyarorszagon-vasarolt-szervizkonyvestelikerek-garnituraval/0hvkejk/
"17,609 EUR (6,990,000 HUF)",Renault,Grand Scenic,1.4,"116,095 km",2021,Petrol,,Mpv,,,116 kW (158 HP),Automatic,https://www.hasznaltautok.hu/vehicle?vehicle=17598217
"13,981 EUR (5,550,000 HUF)",Mazda,Cx-3,2.0,"70,400 km",2017,Petrol,,Crossover,Black,,88 kW (120 HP),Automatic,https://joautok.hu/hasznaltauto/mazda/cx-3/cx-3-20i-attraction-teli-nyari-gumi-garnituraval/s9cdx2d/
"27,708 EUR (10,999,000 HUF)",Hyundai,Tucson,1.6 T-GDi,,2024,Petrol,,Suv,Red,Budapest,110 kW (150 HP),Automatic,https://www.szalonauto.hu/szemelyauto/hyundai/tucson/hyundai_tucson_1.6_t-gdi_lp_prime_0km-es_bemutatoauto_akcios_aron-20413451
"32,487 EUR (12,896,000 HUF)",Ssangyong,Torres,1.5,1 km,2024,Petrol,,Crossover,Gray,,120 kW (163 HP),Automatic,https://www.szalonauto.hu/szemelyauto/ssangyong/torres/ssangyong_torres_1.5_turbo_gdi_style_automata_keszleten_markakereskedesbol-20231480
"37,787 EUR (14,999,990 HUF)",Citroen,C4,,"6,000 km",2024,Electric,,,Green,Szeged,100 kW (136 HP),Automatic,https://hovany.hu/autok/citroen/c4-x-e-c450kwh-shine-demo-auto-oriasi-kedvezmeny/20239126
"17,631 EUR (6,999,000 HUF)",Hyundai,Bayon,1.0 T-GDi,,2023,Petrol,,Crossover,Green,Budapest,74 kW (101 HP),Automatic,https://joautok.hu/hasznaltauto/hyundai/bayon/bayon-10-t-gdi-lp-tech-raktarrol-5-ev-garancia-elkepeszto-fogyasztas/09jtvn5/
"42,801 EUR (16,990,000 HUF)",Opel,Grandland X,1.6,750 km,2023,Hybrid,,Suv,White,Szeged,165 kW (224 HP),Automatic,https://www.szalonauto.hu/szemelyauto/opel/grandland/opel_grandland_1.6_t_phev_business_edition_awd_automata-20191344
"11,563 EUR (4,590,000 HUF)",Mazda,6,2.2 cd,"123,871 km",2016,Diesel,,Wagon,White,Budakalász,110 kW (150 HP),Manual,https://joautok.hu/hasznaltauto/mazda/mazda-6/6-sport-22-cd-attraction-mo-i-123-e-km-vezetett-sz-konyv-futheto-elso-ulesek-teli-gumi-afa-s-3/ucbxrdj/
"24,410 EUR (9,690,000 HUF)",Volkswagen,Polo,1.0 TSI DSG,0 km,2024,Petrol,,Hatchback,White,Kisvárda,80 kW (109 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/polo_vi/volkswagen_polo_vi_1.0_tsi_style_dsg_110_le_iq_light_led_matrix_2_zonas_digit_klma_tolato_kamera_keszletrol-20267352
"75,840 EUR (30,105,000 HUF)",Ford,Bronco,2.7 EcoBoost,2 km,2024,Petrol,,Suv,,Szeged,245 kW (333 HP),Automatic,https://joautok.hu/hasznaltauto/ford/bronco/bronco-27-ecoboost-wildtrak-4x4-automata-outer-banks-first-edition-limitalt-kiadas-mar-elerheto-1/syygurn/
"16,349 EUR (6,490,000 HUF)",Citroen,C4 Spacetourer,1.6,"135,307 km",2020,,,Mpv,,,96 kW (131 HP),,https://www.hasznaltautok.hu/vehicle?vehicle=17598188
"22,143 EUR (8,790,000 HUF)",Mazda,Cx-5,2.0,"82,032 km",2018,Petrol,,Crossover,,,121 kW (165 HP),Manual,https://joautok.hu/hasznaltauto/mazda/cx-5/cx-5-20i-revolution-magyar-vezetett-szervizkonyves-teli-nyari-gumi-garnituraval/u76xncn/
"11,815 EUR (4,690,000 HUF)",Suzuki,Vitara,1.0,"86,250 km",2018,Petrol,,Suv,White,Budakalász,82 kW (112 HP),Manual,https://joautok.hu/hasznaltauto/suzuki/vitara/vitara-10-gl-mo-i-86e-km-vezetett-szkonyv-toresmentes-navi-tolatokamera-ulesfutes-4/es47dcb/
"13,830 EUR (5,490,000 HUF)",Toyota,Corolla,1.2,"112,565 km",2019,Petrol,,Hatchback,,,85 kW (116 HP),Manual,https://joautok.hu/hasznaltauto/toyota/corolla/corolla-12t-active-business-magyar-1-tulaj-vezetett-szervizkonyves-afa-s-4/sjhgyzv/
"27,524 EUR (10,925,990 HUF)",Peugeot,308,1.2 puretech,1 km,2024,Petrol,,Wagon,,Kecskemét,97 kW (132 HP),Automatic,https://joautok.hu/hasznaltauto/peugeot/308/308-sw-12-puretech-allure-keszletrol-teszt-auto-kedvezmennyel/krda4v4/
"23,403 EUR (9,290,000 HUF)",Hyundai,Tucson,1.6 T-GDi,"32,655 km",2021,Petrol,,Suv,,,110 kW (150 HP),Manual,https://joautok.hu/hasznaltauto/hyundai/tucson-3/tucson-16-t-gdi-lp-prime-magyar-1-tulaj-vezetett-szervizkonyves-garancialis-3/0gme3kz/
"30,227 EUR (11,999,000 HUF)",Toyota,Rav4,2.5,"80,796 km",2019,Hybrid,,Suv,,,131 kW (178 HP),Automatic,https://joautok.hu/hasznaltauto/toyota/rav4/rav-4-rav4-25-hybrid-executive-e-cvt-magyar-1-tulaj-vezetett-szervizkonyves-teli-kerek-garnituraval-2/kj5489e/
