Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact,Euro norm
"144,500 EUR",Bmw,I7,,"15,566 km",2022,Electric,Sedan,Blue,Mechelen,404 kW (549 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-i7-electrique-0420891/,6
"15,990 EUR",Renault,Kadjar,1.6,"154,758 km",2016,Diesel,Suv,Silver,Sint Gillis Waas,96 kW (131 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/renault-kadjar-diesel-0168558/,
"73,900 EUR",Bmw,Ix,,"17,767 km",2023,Electric,Suv,Gray,Lier,243 kW (330 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-ix-electrique-0566718/,6
"89,990 EUR",Land Rover,Discovery,3.0,"3,500 km",2024,Diesel,Suv,Gray,Merelbeke,223 kW (303 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/land-rover-discovery-diesel-0440477/,6
"23,000 EUR",Hyundai,Kona,,"55,635 km",2019,Electric,Crossover,Red,Tienen,101 kW (137 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/hyundai-kona-electrique-0566984/,6
"80,900 EUR",Volvo,Xc90,2.0,"21,900 km",2022,Petrol,Suv,Blue,Sint Niklaas,340 kW (462 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/volvo-xc90-essence-0327157/,6
"23,990 EUR",Honda,Hr-V,1.5,"11,636 km",2020,Petrol,Crossover,White,Vilvoorde,96 kW (131 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/honda-hr-v-essence-0543559/,6
"69,999 EUR",Porsche,991,3.8,"158,556 km",2013,Petrol,Coupe,Blue,Merchtem,297 kW (404 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/porsche-991-essence-0269428/,5
"76,855 EUR",Land Rover,Range Rover Velar,5.0,"40,607 km",2020,Petrol,Suv,Black,Rotselaar,410 kW (558 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/land-rover-range-rover-velar-essence-0566986/,9
"119,995 EUR",Porsche,Taycan,,"7,732 km",2023,Electric,Sedan,Black,Brugge,445 kW (605 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/porsche-taycan-electrique-0538448/,9
"119,995 EUR",Porsche,Taycan,,"7,318 km",2023,Electric,Sedan,Gray,Brugge,445 kW (605 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/porsche-taycan-electrique-0538451/,9
"25,995 EUR",Land Rover,Range Rover,3.0,"216,829 km",2013,Diesel,Suv,Blue,Brugge,192 kW (261 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/land-rover-range-rover-diesel-0538419/,5
"89,995 EUR",Porsche,Panamera,4.0,"99,263 km",2020,Hybrid,Sedan,Gray,Brugge,500 kW (680 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/porsche/panamera/porsche-panamera-vente-559532?,6
"22,995 EUR",Mini,Cooper,1.6 S,"67,854 km",2018,Petrol,Hatchback,Gray,Geel,143 kW (194 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/mini-cooper-s-countryman-essence-0567792/,6
"116,990 EUR",Porsche,991,3.8,"50,203 km",2015,Petrol,Coupe,Black,Halen,320 kW (435 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/porsche-991-essence-0491441/,6
"49,990 EUR",Porsche,Macan,2.0,"29,800 km",2018,Petrol,Suv,Gray,Hoeselt,187 kW (254 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/porsche-macan-essence-015295/,6
"84,950 EUR",Bmw,Ix,,"48,589 km",2022,Electric,Suv,Black,Bastogne,390 kW (530 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-ix-electrique-0537605/,6
"85,950 EUR",Bmw,Ix,,"35,533 km",2022,Electric,Suv,Black,Bastogne,390 kW (530 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-ix-electrique-0531491/,6
"76,990 EUR",Bmw,Ix,,"20,152 km",2022,Electric,Suv,Gray,Geel,243 kW (330 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-ix-electrique-0332598/,6
"31,900 EUR",Opel,Zafira,2.0,"93,828 km",2021,Diesel,Mpv,Black,Roeselare,131 kW (178 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/opel-zafira-diesel-0566255/,8
"36,500 EUR",Audi,Q5,2.0,"51,343 km",2019,Diesel,Suv,White,Overpelt,141 kW (192 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-q5-diesel-0524003/,6
"119,900 EUR",Audi,Rs6,4.0,"58,000 km",2021,Petrol,Wagon,Gray,Maldegem,447 kW (608 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-rs6-essence-0444384/,6
"37,990 EUR",Audi,Q2,1.5,"15,990 km",2023,Petrol,Crossover,Gray,Herent,111 kW (151 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-q2-essence-0389354/,6
"43,995 EUR",Porsche,Macan,2.0,"59,521 km",2017,Petrol,Suv,Gray,Brugge,187 kW (254 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/porsche-macan-essence-0563085/,6
"61,815 EUR",Hyundai,Ioniq,,4 km,2024,Electric,Sedan,Gray,Hamme,170 kW (231 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/hyundai-ioniq-5-electrique-0538602/,8
"45,795 EUR",Opel,Zafira,2.0,"70,881 km",2020,Diesel,Mpv,Orange,Ardooie,131 kW (178 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/opel-zafira-diesel-0291600/,6
"60,950 EUR",Bmw,X5,,"46,731 km",2020,Petrol,Suv,Blue,Bastogne,253 kW (344 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-x5-essence-0531529/,6
"23,790 EUR",Audi,A3,1.0,"56,000 km",2019,Petrol,Sedan,White,Gembloux,86 kW (117 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-a3-essence-0422091/,6
"29,990 EUR",Audi,Q7,3.0,"207,020 km",2017,Diesel,Suv,Black,Sint Niklaas,162 kW (220 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-q7-diesel-0547655/,6
"18,950 EUR",Volkswagen,Cc,1.4,"112,607 km",2017,Petrol,Sedan,Black,Zedelgem,111 kW (151 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/volkswagen-cc-essence-0534104/,6
"40,700 EUR",Saic,Marvel R,electro,50 km,2023,Electric,Crossover,Black,Tielt Winge,214 kW (291 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/mg-marvel-r-electrique-0546326/,
"40,200 EUR",Saic,Marvel R,electro,50 km,2023,Electric,Crossover,White,Tielt Winge,81 kW (110 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/mg-marvel-r-electrique-0565650/,
"43,995 EUR",Land Rover,Discovery,2.0,"29,830 km",2020,Diesel,Suv,Black,Brugge,179 kW (243 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/land-rover-discovery-diesel-0554156/,9
"124,950 EUR",Audi,E-Tron Gt,,"16,800 km",2023,Electric,Coupe,Blue,Knokke Heist,354 kW (481 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-e-tron-gt-electrique-0347741/,6
"41,299 EUR",Mazda,Cx-5,2.0,1 km,2023,Petrol,Crossover,Black,Halen,121 kW (165 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/mazda-cx-5-essence-0527110/,6
"41,830 EUR",Mazda,Cx-5,2.0,4 km,1998,Petrol,Crossover,Black,Turnhout,121 kW (165 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/mazda-cx-5-essence-0550447/,9
"82,999 EUR",Porsche,Taycan,4S,"51,191 km",2021,Electric,Sedan,Silver,Wommelgem,324 kW (441 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/porsche/taycan-4s/porsche-taycan-4s-2021-vente-554734?,6
"74,995 EUR",Porsche,Taycan,,"23,492 km",2021,Electric,Sedan,Black,Brugge,405 kW (551 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/porsche-taycan-electrique-0545366/,9
"99,999 EUR",Porsche,Taycan,,"12,095 km",2021,Electric,Sedan,Gray,Zottegem,364 kW (495 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/porsche-taycan-electrique-0403117/,6
"26,990 EUR",Audi,A1,1.0,"33,000 km",2021,Petrol,Mini,Gray,Brugge,86 kW (117 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-a1-essence-0480137/,6
"58,990 EUR",Porsche,Macan,3.0,"58,237 km",2016,Petrol,Suv,Gray,Geel,268 kW (364 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/porsche-macan-essence-0325253/,6
"29,900 EUR",Jaguar,I-Pace,,"72,278 km",2018,Electric,Suv,Red,Kampenhout,298 kW (405 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/jaguar-i-pace-electrique-0548979/,
"97,500 EUR",Audi,Q8,3.0,"23,000 km",2022,Diesel,Suv,Gray,Mol,253 kW (344 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-q8-none-0440141/,6
"54,950 EUR",Mazda,Cx-60,2.5,"8,000 km",2024,Hybrid,Suv,Black,Sint Truiden,243 kW (330 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/mazda-cx-60-hybride-essence-0527136/,6
"54,950 EUR",Mazda,Cx-60,2.5,"8,000 km",2023,Hybrid,Suv,Beige,Halen,243 kW (330 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/mazda-cx-60-hybride-essence-0473792/,6
"32,990 EUR",Audi,Q2,1.5,"40,000 km",2021,Petrol,Crossover,Black,Brugge,111 kW (151 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-q2-essence-0523075/,6
"53,975 EUR",Mercedes Benz,Eqc,400,"11,018 km",2021,Electric,Suv,Black,Tielt,304 kW (413 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/mercedes-benz-eqc-400-electrique-0430139/,6
"69,950 EUR",Mercedes Benz,G-Class,350,"99,510 km",2013,Diesel,Suv,Black,Izegem,157 kW (214 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/mercedes-benz-g-350-diesel-0538606/,5
"49,990 EUR",Audi,Tt,2.0 tfsi,"13,950 km",2022,Petrol,Coupe,Gray,Genk,182 kW (248 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-tt-essence-0479536/,6
"37,995 EUR",Bmw,X6,,"86,905 km",2017,Diesel,Suv,Gray,Brugge,157 kW (214 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-x6-diesel-0556242/,6
"39,990 EUR",Audi,Tt,2.0 tfsi,"5,821 km",2022,Petrol,Coupe,Blue,Tienen,146 kW (199 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-tt-essence-0544115/,6
"69,990 EUR",Audi,Tt,2.5,"9,371 km",2021,Petrol,Coupe,Green,Bredene,298 kW (405 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-tt-essence-0328243/,6
"27,490 EUR",Peugeot,5008,2.0 HDi,"62,604 km",2018,Diesel,Mpv,Gray,Vilvoorde,131 kW (178 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/peugeot-5008-diesel-0546929/,6
"81,990 EUR",Porsche,Macan,2.0,"7,000 km",2022,Petrol,Suv,Gray,Maldegem,197 kW (268 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/porsche-macan-essence-0412647/,6
"69,990 EUR",Audi,A7,3.0,"34,000 km",2020,Diesel,Sedan,Gray,Brugge,213 kW (290 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-a7-diesel-0130251/,6
"112,890 EUR",Audi,E-Tron Gt,,110 km,2022,Electric,Coupe,Black,Turnhout,354 kW (481 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/audi-e-tron-gt-electrique-0549783/,
"211,750 EUR",Mclaren,Gt,4.0,"2,850 km",2023,Petrol,Coupe,Blue,Waterloo,462 kW (628 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/mclaren-gt-essence-0527222/,
"220,000 EUR",Mclaren,Gt,4.0,10 km,2023,Petrol,Coupe,Beige,Waterloo,462 kW (628 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/mclaren-gt-essence-0527219/,
"215,000 EUR",Mclaren,Gt,4.0,10 km,2023,Petrol,Coupe,Gray,Waterloo,462 kW (628 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/mclaren-gt-essence-0527218/,
"48,093 EUR",Audi,A5,2.0,"14,900 km",2023,Diesel,Sedan,Black,Brugge,121 kW (165 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-a5-diesel-0523045/,6
"37,999 EUR",Hyundai,Kona,,5 km,2024,Electric,Crossover,Black,Sint Niklaas,105 kW (143 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/hyundai-kona-hybride-essence-0541413/,
"36,490 EUR",Maserati,Ghibli,3.0,"72,728 km",2015,Petrol,Coupe,White,Izegem,305 kW (415 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/maserati-ghibli-essence-0529624/,5
"28,507 EUR",Jaguar,F-Pace,2.0,"111,378 km",2019,Diesel,Crossover,Gray,Ternat,134 kW (182 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/jaguar-f-pace-diesel-0523431/,6
"96,990 EUR",Audi,Sq7,4.0,"27,750 km",2021,Diesel,Suv,Black,Oostkamp,378 kW (514 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-sq7-essence-0538304/,6
"36,990 EUR",Cupra,Formentor,1.5,"22,437 km",2023,Petrol,Crossover,Gray,Hasselt,111 kW (151 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/cupra-formentor-essence-0378940/,6
"43,890 EUR",Bmw,X4,M40i,"83,695 km",2019,Petrol,Suv,Black,Kuurne,263 kW (358 HP),Automatic,https://www.autogids.be/detail-id--9480590--bmw-m40i-leder-pano-360/tweedehands.html,6
"198,077 EUR",Mclaren,Gt,4.0,"3,880 km",2022,Petrol,Coupe,Green,Waterloo,462 kW (628 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/mclaren-gt-essence-0258571/,
"49,973 EUR",Ford,Ranger,2.0,15 km,2024,Diesel,Pickup,Gray,Rotselaar,152 kW (207 HP),Automatic,https://www.vroom.be/fr/voitures-neuves/ford-ranger-diesel-0564793/,8
