Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact,Euro norm
"21,794 EUR (549,999 CZK)",Škoda,Karoq,1.5 tsi,"77,363 km",2019,Petrol,Suv,Gray,Olbramovice,110 kW (150 HP),Manual,https://www.cars.cz/inzerce/osobni-auto-O/Skoda/Karoq/Karoq-1-5-TSI-CZ-SUV-1709116554128261.html,
"14,379 EUR (362,879 CZK)",Mercedes Benz,S-Class,350 L,"604,000 km",2011,Petrol,Sedan,Gray,Slaný,200 kW (272 HP),Automatic,https://www.autanet.cz/detail/mercedes-benz/tridy-s/44527,
"18,224 EUR (459,900 CZK)",Hyundai,Ioniq,,"79,858 km",2019,Electric,Sedan,White,Praha,88 kW (120 HP),Automatic,https://www.cars.cz/inzerce/osobni-auto-O/Hyundai/Ioniq/Ioniq-88KW-ZARUKA-Hatchback-1705127685918165.html,
"12,284 EUR (309,999 CZK)",Volkswagen,Tiguan,1.4 TSI,"94,500 km",2014,Petrol,Crossover,Black,Klatovy,90 kW (122 HP),Manual,https://www.cars.cz/inzerce/osobni-auto-O/Volkswagen/Tiguan/Tiguan-1-4-TSI-Tre-SUV-1705840395024252.html,
"34,276 EUR (865,000 CZK)",Ford,Focus,2.3 RS,"43,998 km",2018,Petrol,Hatchback,Blue,Kroměříž,257 kW (350 HP),Manual,https://www.sauto.cz/osobni/detail/ford/focus/200329846,
"67,360 EUR (1,699,900 CZK)",Porsche,Cayenne,2.9 s,"92,001 km",2018,Petrol,Suv,Black,Uherské Hradiště,324 kW (441 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/Porsche/Cayenne/Cayenne-2.9-S-324kW-SUV-170257076326472.html,
"15,850 EUR (399,999 CZK)",Kia,Sportage,1.6 T-GDi,"113,015 km",2017,Petrol,Crossover,Brown,Olbramovice,130 kW (177 HP),Automatic,https://www.cars.cz/inzerce/osobni-auto-O/Kia/Sportage/Sportage-1-6-T-GDi-1-SUV-1709554145481135.html,
"13,076 EUR (329,999 CZK)",Ford,S-Max,2.0 TDCi,"187,136 km",2016,Diesel,Mpv,White,Olbramovice,154 kW (209 HP),Automatic,https://www.sauto.cz/osobni/detail/ford/s-max/204876210,
"11,883 EUR (299,900 CZK)",Audi,Q7,3.0 TDI,"231,600 km",2009,Diesel,Suv,Gray,Praha,176 kW (239 HP),Automatic,https://autocaris.cz/detail.php?inzerat=736955,
"4,755 EUR (119,999 CZK)",Citroen,C3,1.6 VTi,"122,804 km",2010,Petrol,Hatchback,Black,Olbramovice,88 kW (120 HP),Manual,https://www.sauto.cz/osobni/detail/citroen/c3/202773883,
"7,517 EUR (189,700 CZK)",Mercedes Benz,E-Class,,"243,000 km",2009,Diesel,Sedan,Gray,Provodov Šonov,125 kW (170 HP),Manual,https://www.automodul.cz/mercedes-trida-e-2-2cdi-125kw-6-manual-kuze--c2691104,
"63,397 EUR (1,599,900 CZK)",Audi,Q4,,"2,519 km",2023,Electric,Crossover,Gray,Praha,220 kW (299 HP),Automatic,https://autocaris.cz/detail.php?inzerat=741897,
"5,150 EUR (129,990 CZK)",Renault,Megane,1.6,"159,000 km",2012,Petrol,Hatchback,Brown,Třebíč,74 kW (101 HP),Manual,https://www.automodul.cz/renault-megane-1-6-16v-navi-klima-serv-kn-c2631892,
"96,449 EUR (2,434,000 CZK)",Bentley,Continental Gt,4.0 V8 S,"65,500 km",2016,Petrol,Coupe,Black,Ostrava,388 kW (528 HP),Automatic,https://www.automodul.cz/bentley-continental-gt-4-0-v8-s-carbon-ceramic-naim-c2686009,
"12,878 EUR (324,999 CZK)",Volvo,Xc60,2.0,"197,456 km",2017,Diesel,Crossover,Black,Brno,110 kW (150 HP),Automatic,https://www.automodul.cz/volvo-xc60-2-0-digital-budiky-c2397289,
"9,391 EUR (236,999 CZK)",Volkswagen,Tiguan,2.0,"136,253 km",2010,Diesel,Crossover,Black,Brno,125 kW (170 HP),Manual,https://www.cars.cz/inzerce/osobni-auto-O/Volkswagen/Tiguan/Tiguan-2-0-Highlin-Kombi-1707838449982677.html,
"10,263 EUR (259,000 CZK)",Volkswagen,Touran,2.0 TDI,"195,000 km",2012,Diesel,Mpv,Black,Zlín,103 kW (140 HP),Manual,http://auto.rychle.cz/osobni-auto-O/Volkswagen/Touran/Touran-2.0-TDI-CR-Kombi-17062683293371640.html,
"39,622 EUR (999,900 CZK)",Škoda,Enyaq,electro,"70,083 km",2022,Electric,Suv,White,Ostrava,195 kW (265 HP),Automatic,https://www.autanet.cz/detail/skoda/enyaq-iv/43409,
"56,665 EUR (1,430,000 CZK)",Škoda,Enyaq,electro,"4,128 km",2023,Electric,Suv,Orange,Žďár Nad Sázavou,150 kW (204 HP),Automatic,https://www.automodul.cz/skoda-enyaq-sportline-80-kwh-150-kw-c2562544,
"90,704 EUR (2,289,000 CZK)",Mercedes Benz,Gle-Class,300d,20 km,2023,Diesel,Suv,White,Olomouc,190 kW (258 HP),Automatic,https://yauto.cz/mercedes-benz/gle/20-d-coupe-suv-nafta-854867/,
"7,132 EUR (179,999 CZK)",Mercedes Benz,Ml-Class,320 CDI,"295,910 km",2006,Diesel,Suv,Black,Olbramovice,165 kW (224 HP),Automatic,https://www.cars.cz/inzerce/osobni-auto-O/Mercedes-Benz/M/M-3-0-ML-320-SUV-1704359239862344.html,
"25,717 EUR (649,000 CZK)",Bmw,7 Series,730d,"121,889 km",2014,Diesel,Sedan,Gray,Domažlice,190 kW (258 HP),,https://www.autanet.cz/detail/bmw/rada-7/40434,
"71,322 EUR (1,799,900 CZK)",Bmw,4 Series,M440i xDrive,"9,890 km",2022,Petrol,Sedan,Red,Praha,275 kW (374 HP),Automatic,https://yauto.cz/bmw/rada-4/m440i-xdrive-gc-laser-nezavisle-top-head-up-liftback-benzin-828746/,
"87,173 EUR (2,199,900 CZK)",Mercedes Benz,Gle-Class,400d 4Matic,"24,027 km",2022,Diesel,Suv,Gray,Praha,243 kW (330 HP),Automatic,https://www.autanet.cz/detail/mercedes-benz/gle/41674,
"22,784 EUR (574,999 CZK)",Škoda,Scala,1.0 dsg tsi,"9,000 km",2023,Petrol,Hatchback,White,Olbramovice,81 kW (110 HP),Automatic,https://autocaris.cz/detail.php?inzerat=731146,
"59,399 EUR (1,499,000 CZK)",Bmw,X5,M50d,"125,000 km",2020,Petrol,Suv,Gray,Ostrava,294 kW (400 HP),Automatic,https://www.sauto.cz/osobni/detail/bmw/x5/205274262,
"17,395 EUR (439,000 CZK)",Hummer,H2,6.0,"214,434 km",2007,Petrol,Suv,Blue,Praha,232 kW (316 HP),Automatic,https://www.automodul.cz/hummer-h2-6-0l-v8-klimatizace-c2709204,
"3,756 EUR (94,800 CZK)",Škoda,Fabia,1.2,"79,000 km",2008,Petrol,Hatchback,Orange,Slaný,51 kW (69 HP),Manual,https://www.automodul.cz/skoda-fabia-1-2-i-12v-1majcr-serv-kn-79tkm-c2688611,
"15,846 EUR (399,900 CZK)",Mazda,Cx-5,2.2 D,"139,800 km",2017,Diesel,Crossover,Blue,Praha,110 kW (150 HP),Manual,https://www.automodul.cz/mazda-cx-5-2-2-d150-challenge-navi-1-maj-c2682818,
"10,298 EUR (259,900 CZK)",Mercedes Benz,C-Class,200 CDI,"162,150 km",2012,Diesel,Sedan,Gray,Praha,100 kW (136 HP),Manual,https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-c/204394263,
"7,449 EUR (188,000 CZK)",Mercedes Benz,B-Class,200,"173,400 km",2010,Petrol,Hatchback,Black,Říčany,100 kW (136 HP),Manual,https://autobazar.megainzerce.cz/automobily-101tis-500tis/mercedes-benz-tridy-b-hatchback-100kw-benzin-201006-1031288.htm,
"33,642 EUR (849,000 CZK)",Volvo,V60 Cross Country,2.0,"76,582 km",2021,Diesel,Wagon,Gray,Brno,145 kW (197 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/Volvo/V60/V60-CROSS-COUNT-Kombi-1706625585490242.html,
"41,603 EUR (1,049,900 CZK)",Hyundai,Santa Fe,2.2 CRDi,"33,650 km",2022,Diesel,Suv,Black,Praha,142 kW (193 HP),Automatic,https://autocaris.cz/detail.php?inzerat=736814,
"73,308 EUR (1,850,000 CZK)",Bmw,X4m,,"18,000 km",2019,Petrol,Suv,Red,Praha,375 kW (510 HP),Automatic,https://www.sauto.cz/osobni/detail/bmw/x4/204314784,
"35,623 EUR (899,000 CZK)",Volvo,V60 Cross Country,2.0,"56,214 km",2021,Diesel,Wagon,Silver,Brno,145 kW (197 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/Volvo/V60/V60-CROSS-COUNT-Kombi-17093015340202458.html,
"10,695 EUR (269,900 CZK)",Renault,Kadjar,1.5 dCi,"224,952 km",2016,Diesel,Suv,Gray,Pohořelice,81 kW (110 HP),Manual,https://autocaris.cz/detail.php?inzerat=740294,
"11,491 EUR (289,999 CZK)",Volkswagen,Polo,1.0 tsi,"85,580 km",2017,Petrol,Hatchback,Orange,Olbramovice,70 kW (95 HP),Manual,https://www.automodul.cz/volkswagen-polo-1-0-tsi-highline-cz-1-majitel-c2590522,
"52,623 EUR (1,328,000 CZK)",Mercedes Benz,Glc-Class,300,"31,212 km",2022,Petrol,Suv,White,Znojmo,190 kW (258 HP),Automatic,https://www.automodul.cz/mercedes-glc-300-4m-amg-k360-tazne-zaruka-c2705339,
"17,435 EUR (440,000 CZK)",Mazda,3,2.0,"91,636 km",2019,Petrol,Hatchback,Gray,Dyje,90 kW (122 HP),Automatic,https://yauto.cz/mazda/3/sedan-nafta-566690/,
"20,962 EUR (529,000 CZK)",Ford,Mustang,2.3 EcoBoost,"86,200 km",2016,Petrol,Coupe,Red,Třebíč,233 kW (317 HP),Automatic,https://www.autanet.cz/detail/ford/mustang/11204,
"23,771 EUR (599,900 CZK)",Volkswagen,Touareg,3.0 TDI V6,"133,000 km",2016,Diesel,Suv,Gray,České Budějovice,193 kW (262 HP),Automatic,https://www.sauto.cz/osobni/detail/volkswagen/touareg/203186495,
"37,644 EUR (949,999 CZK)",Bmw,X6,xDrive35i,"78,812 km",2017,Petrol,Suv,Black,Olbramovice,225 kW (306 HP),Automatic,https://www.sauto.cz/osobni/detail/bmw/x6/202308304,
"9,906 EUR (249,999 CZK)",Mitsubishi,Outlander,2.3 did,"246,111 km",2014,Diesel,Suv,Silver,Chomutov,110 kW (150 HP),Manual,http://auto.rychle.cz/osobni-auto-O/Mitsubishi/Outlander/Outlander-2.3-Di-D-11-SUV-17083455722131820.html,
"47,547 EUR (1,199,900 CZK)",Kia,Stinger,3.3 T-GDi,"10,951 km",2021,Petrol,Sedan,Black,Praha,269 kW (366 HP),Automatic,https://www.autanet.cz/detail/kia/stinger/45595,
"8,321 EUR (209,999 CZK)",Fiat,Freemont,2.0 mjet,"194,962 km",2012,Diesel,Crossover,Blue,Olbramovice,103 kW (140 HP),Manual,https://www.cars.cz/inzerce/osobni-auto-O/Fiat/Freemont/Freemont-2-0-MJT-103-SUV-170729688036594.html,
"7,132 EUR (179,999 CZK)",Škoda,Octavia,1.6 TDI,"189,621 km",2014,Diesel,Sedan,Blue,Olbramovice,77 kW (105 HP),Manual,https://autocaris.cz/detail.php?inzerat=738406,
"76,795 EUR (1,938,000 CZK)",Mercedes Benz,Eqs,580,"36,891 km",2022,Electric,Sedan,Gray,Znojmo,385 kW (524 HP),Automatic,https://www.sauto.cz/osobni/detail/mercedes-benz/eqs/202305694,
"89,475 EUR (2,258,000 CZK)",Mercedes Benz,Eqs,580,"34,398 km",2022,Electric,Sedan,Black,Znojmo,385 kW (524 HP),Automatic,https://www.autanet.cz/detail/mercedes-benz/eqs/10078,
"11,887 EUR (299,999 CZK)",Mazda,Rx-8,1.3,"59,433 km",2004,Petrol,Coupe,Red,Olbramovice,170 kW (231 HP),Manual,https://www.automodul.cz/mazda-rx-8-1-3-revolution-170kw-cz-c2581795,
"6,141 EUR (154,999 CZK)",Dacia,Duster,1.6,"199,999 km",2012,LPG,Suv,White,Brno,77 kW (105 HP),Manual,https://www.sauto.cz/osobni/detail/dacia/duster/205063065,
"7,885 EUR (199,000 CZK)",Škoda,Yeti,2.0 TDI,"189,000 km",2010,Diesel,Crossover,Silver,Zlín,103 kW (140 HP),Manual,https://www.automodul.cz/skoda-yeti-2-0-tdi-cr-4x4-top-stav-c2633932,
"16,603 EUR (419,000 CZK)",Ford,Kuga,1.5 EcoBoost,"127,678 km",2018,Petrol,Suv,White,Chrudim,110 kW (150 HP),Manual,https://www.sauto.cz/osobni/detail/ford/kuga/201506539,
"5,943 EUR (149,999 CZK)",Volkswagen,Caddy,1.6 TDI,"229,135 km",2011,Diesel,Pickup,Red,Olbramovice,75 kW (102 HP),Manual,https://www.automodul.cz/volkswagen-caddy-1-6-tdi-75kw-klima-serv-kniha-c2664276,
"41,603 EUR (1,049,900 CZK)",Volkswagen,Id.4,,"21,541 km",2022,Electric,Hatchback,Black,Ostrava,220 kW (299 HP),Automatic,https://www.automodul.cz/volkswagen-id-4-gtx-220kw-cr-1-maj-tov-zaruka-c2641145,
"18,624 EUR (469,999 CZK)",Ford,Ranger,3.2,"305,906 km",2019,Diesel,Pickup,Orange,Olbramovice,147 kW (200 HP),Automatic,https://yauto.cz/ford/ranger/32-double-cab-wildtrak-tdci-auto-pick-up-nafta-846699/,
"5,943 EUR (149,999 CZK)",Hyundai,Ix35,1.7 CRDi,"162,381 km",2011,Diesel,Crossover,Gray,Olbramovice,85 kW (116 HP),Manual,https://www.automodul.cz/hyundai-ix35-1-7-crdi-85kw-comfort-tazne-c2691479,
"35,267 EUR (890,000 CZK)",Škoda,Kodiaq,2.0 4x4 dsg rs,"87,200 km",2020,Diesel,Suv,Black,Ostrava,176 kW (239 HP),Automatic,https://www.automodul.cz/skoda-kodiaq-rs-176kw-4x4-dsg-zaruka-ov-k-c2641163,
"41,528 EUR (1,048,000 CZK)",Bmw,M2,,"79,940 km",2017,Petrol,Coupe,Blue,Praha,272 kW (370 HP),,https://www.sauto.cz/osobni/detail/bmw/m2/203986938,
"37,638 EUR (949,850 CZK)",Škoda,Kodiaq,2.0 2.0 tdi,"51,811 km",2020,Diesel,Suv,White,Zlín,176 kW (239 HP),Automatic,https://autocaris.cz/detail.php?inzerat=743767,
"7,370 EUR (186,000 CZK)",Nissan,Pathfinder,2.5 dci,"291,486 km",2005,Diesel,Suv,Gray,Mladá Boleslav,128 kW (174 HP),Automatic,https://www.sauto.cz/osobni/detail/nissan/pathfinder/204279690,
"35,659 EUR (899,900 CZK)",Škoda,Kodiaq,2.0 4x4 dsg tsi,"88,705 km",2021,Petrol,Suv,White,Praha,140 kW (190 HP),Automatic,https://autocaris.cz/detail.php?inzerat=742511,
"23,181 EUR (584,999 CZK)",Škoda,Kamiq,1.0 tsi,"7,893 km",2023,Petrol,Suv,Blue,Olbramovice,81 kW (110 HP),Automatic,https://www.automodul.cz/skoda-kamiq-1-0-tsi-dsg-cz-monte-carlo-dph-c2647568,
"23,181 EUR (584,999 CZK)",Škoda,Kamiq,1.0 tsi,"6,301 km",2023,Petrol,Suv,Red,Olbramovice,81 kW (110 HP),Automatic,https://www.sauto.cz/osobni/detail/skoda/kamiq/202902433,
"9,589 EUR (242,000 CZK)",Volkswagen,Sharan,2.0 TDI,"297,000 km",2013,Diesel,Van,Gray,Lubenec,100 kW (136 HP),Automatic,https://www.autanet.cz/detail/volkswagen/sharan/9701,
"118,838 EUR (2,999,000 CZK)",Bmw,X7,,"23,000 km",2023,Petrol,Suv,Black,Říčany,390 kW (530 HP),,https://www.sportovnivozy.cz/186572-bmw-x7-44-m60i-msport-pro-x-dri-2023,
"11,491 EUR (289,999 CZK)",Bmw,5 Series,525d xDrive,"190,180 km",2014,Diesel,Sedan,Gray,Olbramovice,160 kW (218 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/BMW/5/5-2.0-525d-xD-Sedan-Limuzina-17088031563623.html,
"7,921 EUR (199,900 CZK)",Kia,Sorento,2.5 CRDi,"127,015 km",2009,Diesel,Suv,Silver,Praha,125 kW (170 HP),Automatic,https://www.annonce.cz/inzerat/kia-sorento-2-5-tazne-automat-kuze-senzory-71279775-wypv99.html,
"14,225 EUR (359,000 CZK)",Renault,Espace,1.6 dci,"173,481 km",2016,Diesel,Mpv,Gray,Vysokov,118 kW (160 HP),Automatic,https://www.autanet.cz/detail/renault/espace/45449,
"26,906 EUR (679,000 CZK)",Volvo,Xc40,2.0 D3,"80,925 km",2020,Diesel,Crossover,Beige,Liberec,110 kW (150 HP),Automatic,https://www.annonce.cz/inzerat/volvo-xc40-d3-inscription-72885435-wpd9v5.html,
"27,302 EUR (689,000 CZK)",Volvo,Xc40,2.0 D3,"80,477 km",2020,Diesel,Crossover,Beige,Liberec,110 kW (150 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/Volvo/XC40/XC40-D3-INSCRIPT-SUV-1709202849085115.html,
"34,672 EUR (875,000 CZK)",Land Rover,Range Rover Sport,4.4,"183,500 km",2015,Diesel,Suv,Black,Jihlava,250 kW (340 HP),Automatic,https://www.annonce.cz/inzerat/land-rover-range-rover-72403527-wd7fpc.html,
"79,248 EUR (1,999,900 CZK)",Audi,Q7,3.0 50 TDI quattro,"9,989 km",2023,Diesel,Suv,Gray,Praha,210 kW (286 HP),Automatic,https://autocaris.cz/detail.php?inzerat=729070,
"13,670 EUR (345,000 CZK)",Opel,Mokka,1.6,"103,000 km",2017,Diesel,Crossover,Gray,Zlín,100 kW (136 HP),Automatic,https://yauto.cz/opel/mokka/16-cdti-4x4-automnavi-kamera-suv-nafta-820664/,
"21,790 EUR (549,900 CZK)",Bmw,3 Series,320d xDrive,"127,000 km",2019,Diesel,Sedan,Gray,Praha,140 kW (190 HP),Automatic,https://autocaris.cz/detail.php?inzerat=744233,
"15,057 EUR (380,000 CZK)",Jeep,Grand Cherokee,3.0 crd,"261,106 km",2014,Diesel,Suv,Gold,Praha,184 kW (250 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/Jeep/Grand_Cherokee/Grand-Cherokee-3.0-CRD.-4X-Terenni-17073120198484678.html,
"9,113 EUR (230,000 CZK)",Hyundai,Ix35,1.7 CRDi,"126,781 km",2013,Diesel,Crossover,Silver,Praha,85 kW (116 HP),Manual,http://auto.rychle.cz/osobni-auto-O/Hyundai/iX35/iX35-1.7-CRDi.-C-SUV-17062750485575238.html,
"11,055 EUR (278,999 CZK)",Dacia,Duster,1.5 dCi,"215,263 km",2018,Diesel,Suv,White,Brno,80 kW (109 HP),Manual,https://www.cars.cz/inzerce/osobni-auto-O/Dacia/Duster/Duster-1-5-4x4-Plus-kam-Kombi-170680345307830.html,
"31,700 EUR (799,990 CZK)",Bmw,6 Series,640d xDrive,"70,484 km",2015,Diesel,Sedan,Black,Praha,230 kW (313 HP),Automatic,https://www.automodul.cz/bmw-rada-6-640d-xdrive-m-paket-gran-coupe-c2590768,
"11,887 EUR (299,999 CZK)",Volkswagen,Caddy,2.0 TDI,"209,583 km",2015,Diesel,Pickup,Black,Olbramovice,75 kW (102 HP),Manual,https://www.automodul.cz/volkswagen-caddy-2-0-tdi-75kw-comfortline-c2660132,
"162,427 EUR (4,099,000 CZK)",Porsche,911,3.0 Targa 4,"28,500 km",2022,Petrol,Convertible,Green,Ostrava,283 kW (385 HP),Automatic,https://www.sportovnivozy.cz/185940-porsche-911-992-targa-4-bose-sport-c-2022,
"5,508 EUR (139,000 CZK)",Bmw,3 Series,320d,"302,000 km",2007,Diesel,Coupe,Gray,Praha,130 kW (177 HP),Automatic,https://autocaris.cz/detail.php?inzerat=725757,
"7,093 EUR (179,000 CZK)",Volkswagen,Touran,1.4 TSI,"179,000 km",2011,Petrol,Mpv,Brown,Litvínov,103 kW (140 HP),Manual,https://www.automodul.cz/volkswagen-touran-1-4tsi-103kw-highline-navi-c2706035,
"9,153 EUR (231,000 CZK)",Volvo,S60,2.0 T,"185,204 km",2010,Petrol,Sedan,Silver,Praha,149 kW (203 HP),Manual,https://yauto.cz/volvo/s60/20t-149kw-sedan-benzin-860528/,
"16,563 EUR (418,000 CZK)",Volkswagen,Sharan,2.0 TDI,"149,898 km",2013,Diesel,Van,Brown,Tábor,125 kW (170 HP),Automatic,https://autocaris.cz/detail.php?inzerat=725744,
"19,020 EUR (479,999 CZK)",Škoda,Kodiaq,2.0 4x4 dsg tdi,"207,946 km",2018,Diesel,Suv,Black,Olbramovice,140 kW (190 HP),Automatic,https://www.automodul.cz/skoda-kodiaq-2-0-tdi-140kw-4x4-dsg-style-c2650695,
"11,883 EUR (299,900 CZK)",Bmw,X5,xDrive30d,"236,703 km",2012,Diesel,Suv,Brown,Kroměříž,180 kW (245 HP),Automatic,https://autocaris.cz/detail.php?inzerat=738885,
"15,454 EUR (390,000 CZK)",Bmw,X5,xDrive30d,"170,692 km",2010,Diesel,Suv,Gray,Vysočina,180 kW (245 HP),,https://www.ojeteauto.cz/inzeraty/bmw-x5-3-0-xdrive30d-979038/,
"51,509 EUR (1,299,900 CZK)",Audi,S7,3.0 TDI Quattro,"127,040 km",2020,Diesel,Sedan,Gray,Praha,257 kW (350 HP),Automatic,https://yauto.cz/audi/s7/tdi-quattro-matrix-vzduch-night-360kamera-hatchback-nafta-838847/,
"49,528 EUR (1,249,900 CZK)",Audi,S7,3.0 TDI Quattro,"127,040 km",2020,Diesel,Sedan,Gray,Praha,257 kW (350 HP),Automatic,https://www.sportovnivozy.cz/186063-audi-s7-tdi-quattro-matrix-vzdu-2020,
"34,474 EUR (870,000 CZK)",Mercedes Benz,Gle-Class,350d 4Matic,"215,500 km",2016,Diesel,Suv,Black,Praha,190 kW (258 HP),,https://www.autanet.cz/detail/mercedes-benz/gle/34762,
"9,312 EUR (235,000 CZK)",Mazda,5,2.0,"177,905 km",2012,Petrol,Mpv,Black,Prostějov,110 kW (150 HP),Manual,https://www.automodul.cz/mazda-5-2-0-16v-dvd-edition-40-c2648503,
"4,517 EUR (114,000 CZK)",Škoda,Octavia,1.6 TDI,"209,599 km",2011,Diesel,Sedan,Gray,Praha,77 kW (105 HP),Manual,https://www.sauto.cz/osobni/detail/skoda/octavia/202136980,
"11,451 EUR (289,000 CZK)",Bmw,Z4,i,"267,439 km",2005,Petrol,Convertible,Black,Pardubice,170 kW (231 HP),Manual,https://www.sportovnivozy.cz/186882-bmw-z4-30i-roadster-navi-xenon-2005,
"23,379 EUR (590,000 CZK)",Volkswagen,Touareg,4.2 TDI,"242,000 km",2015,Diesel,Suv,Gray,Sulice,250 kW (340 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/Volkswagen/Touareg/Touareg-4.2TDi-R-LI-Kombi-16974865551930.html,
"9,113 EUR (230,000 CZK)",Nissan,Juke,1.6,"84,463 km",2011,Petrol,Crossover,Black,Praha,86 kW (117 HP),Automatic,https://www.cars.cz/inzerce/osobni-auto-O/Nissan/Juke/Juke-1-6-i-Terenni-16916596452481614.html,
"12,481 EUR (314,990 CZK)",Bmw,3 Series,328i,"223,000 km",2012,Petrol,Sedan,Blue,Rajhrad,180 kW (245 HP),Automatic,https://www.autanet.cz/detail/bmw/rada-3/41640,
"26,073 EUR (658,000 CZK)",Volkswagen,Sharan,2.0 TDI,"154,812 km",2020,Diesel,Van,Blue,Znojmo,110 kW (150 HP),Automatic,https://www.automodul.cz/volkswagen-sharan-2-0tdi-dsg-tazne-7-mist-cr-1m-c2688469,
"122,801 EUR (3,099,000 CZK)",Bmw,X7,,1 km,2024,Diesel,Suv,Black,Rokycany,259 kW (352 HP),Automatic,https://www.automodul.cz/bmw-x7-40-xd-259kw-facelift-r22-nzn-c2654351,
"118,838 EUR (2,999,000 CZK)",Bmw,X7,,1 km,2024,Diesel,Suv,Black,Rokycany,259 kW (352 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/BMW/X7/X7-40-XD-259kW-SUV-170652621771473.html,
"116,857 EUR (2,949,000 CZK)",Bmw,X7,,1 km,2024,Diesel,Suv,Black,Rokycany,259 kW (352 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/BMW/X7/X7-40-XD-259kW-SUV-1705052150376306.html,
"47,472 EUR (1,198,000 CZK)",Škoda,Enyaq,electro,"28,486 km",2022,Electric,Suv,Gray,Znojmo,220 kW (299 HP),Automatic,https://yauto.cz/skoda/enyaq/suv-benzin-528988/,
"55,000 EUR (1,388,000 CZK)",Porsche,911,3.8 4S,"91,350 km",2006,Petrol,Convertible,Black,Praha,261 kW (355 HP),,https://autocaris.cz/detail.php?inzerat=726349,
"8,717 EUR (220,000 CZK)",Volvo,V60,2.4 D5 AWD,"262,142 km",2012,Diesel,Wagon,Gray,Žďár Nad Sázavou,158 kW (215 HP),,https://www.sportovnivozy.cz/179455-volvo-v60-24-d5-awd-auto-summum-xe-2012,
"10,302 EUR (259,999 CZK)",Ford,Galaxy,2.0 TDCi,"217,087 km",2013,Diesel,Mpv,Silver,Chomutov,103 kW (140 HP),Manual,http://auto.rychle.cz/osobni-auto-O/Ford/Galaxy/Galaxy-2.0TDCi-103-Van-Minibus-1706609526061396.html,
"15,018 EUR (379,000 CZK)",Volkswagen,Touran,2.0 TDI,"189,000 km",2015,Diesel,Mpv,Blue,Otrokovice,110 kW (150 HP),Manual,http://auto.rychle.cz/osobni-auto-O/Volkswagen/Touran/Touran-III-2.0-TDI-Kombi-17062683319001680.html,
"87,177 EUR (2,200,000 CZK)",Bmw,X6,,"15,095 km",2022,Petrol,Suv,Red,Praha,245 kW (333 HP),Automatic,https://www.automodul.cz/bmw-x6-xdrive40i-m-packet-c2570780,
"4,358 EUR (109,999 CZK)",Mini,Cooper,1.6,"202,356 km",2007,Petrol,Hatchback,Silver,Brno,88 kW (120 HP),Manual,https://www.annonce.cz/inzerat/mini-cooper-1-6-bez-71391995-wtfr75.html,
"10,100 EUR (254,900 CZK)",Ford,Galaxy,2.0 TDCi,"109,150 km",2011,Diesel,Mpv,Brown,Třebíč,120 kW (163 HP),Automatic,https://www.automodul.cz/ford-galaxy-2-0-tdci-120kw-automat-c2706628,
"9,866 EUR (249,000 CZK)",Mercedes Benz,Ml-Class,320 CDI,"229,790 km",2007,Diesel,Suv,Gray,Praha,165 kW (224 HP),Automatic,https://www.cars.cz/inzerce/osobni-auto-O/Mercedes-Benz/M/M-3-0-ML-320-Kombi-17005591498170.html,
"26,941 EUR (679,900 CZK)",Land Rover,Evoque,2.0,"31,518 km",2019,Diesel,Suv,Red,Praha,110 kW (150 HP),Automatic,https://yauto.cz/land-rover/range-rover-evoque/20-td4-150-4wd-se-dynamic-keyless-navigace-tazne-suv-nafta-863486/,
"10,223 EUR (258,000 CZK)",Audi,A3,2.0 TDI quattro,"180,613 km",2013,Diesel,Hatchback,Silver,Tábor,125 kW (170 HP),Manual,https://autocaris.cz/detail.php?inzerat=730787,
"9,902 EUR (249,900 CZK)",Kia,Sportage,1.7 CRDi,"135,860 km",2011,Diesel,Crossover,Gray,Podlesí,85 kW (116 HP),Manual,https://www.autanet.cz/detail/kia/sportage/31864,
"17,752 EUR (448,000 CZK)",Volkswagen,Touran,2.0 TDI,"157,235 km",2020,Diesel,Mpv,Red,Tábor,110 kW (150 HP),Manual,https://autocaris.cz/detail.php?inzerat=742812,
"10,932 EUR (275,900 CZK)",Bmw,3 Series,318d,"130,903 km",2012,Diesel,Sedan,Black,Pohořelice,105 kW (143 HP),Manual,https://www.sauto.cz/osobni/detail/bmw/rada-3/196756000,4
"40,810 EUR (1,029,900 CZK)",Tesla,Model 3,electro,"45,747 km",2021,Electric,Sedan,White,Praha,377 kW (513 HP),Automatic,https://www.annonce.cz/inzerat/tesla-model-3-long-range-71884861-wuf5fk.html,
