Price,Make,Model,Trim,Mi,Year,Fuel type,Euro norm,Body type,Color,City,Power,Transmission,Contact
"26,580 EUR (10,450,000 HUF)",Kia,Sportage,1.6 GDi,"3,999 km",2023,Petrol,5,Crossover,Silver,Szombathely,110 kW (150 HP),Automatic,https://joautok.hu/hasznaltauto/kia/sportage/gold-150t-my24-kia-sportage-csereauto-keszletrol-elviheto/kcd2zbb/
"24,670 EUR (9,699,000 HUF)",Kia,Xceed,1.6,3 km,2024,Petrol,,Crossover,White,Szombathely,118 kW (160 HP),Automatic,https://www.szalonauto.hu/szemelyauto/kia/xceed/kia_xceed_gold_160t_my24_keszletrol_akar1.77_thm_pvp_finanszirozassal_3_dijmentes_karb-20340499
"25,410 EUR (9,990,000 HUF)",Kia,Sportage,1.6 GDi,3 km,2024,Petrol,,Crossover,Gray,Szombathely,111 kW (151 HP),Manual,https://www.szalonauto.hu/szemelyauto/kia/sportage/kia_sportage_essence_edition_150t_limitalt_modell_mar_4.99-os_thm_finanszirozassal_is_marci-19140924
"48,303 EUR (18,990,000 HUF)",Volkswagen,Arteon,1.4,100 km,2023,Hybrid,,Coupe,Gray,Kisvárda,160 kW (218 HP),Automatic,https://www.hasznaltauto.hu/szemelyauto/volkswagen/arteon/volkswagen_arteon_1.4_tsi_plug-in-hybrid_r-line_dsg_218_le_400_nm_moonstone_szurke_gazdag_extra_felszereltseg-19051029#sid=ec0067c9-4160-434f-93c4-bab6679bff2a
"44,172 EUR (17,366,000 HUF)",Ford,Mustang Mach-E,,610 km,2024,Electric,,Crossover,Green,Szeged,216 kW (294 HP),Automatic,https://www.szalonauto.hu/szemelyauto/ford/mustang/ford_mustang_mach-e_extended_range_premium_automata_extended_range_91kwh_294le_rwd_610_km_hatotav-20454823
"35,641 EUR (14,012,000 HUF)",Ford,Mustang Mach-E,,440 km,2024,Electric,,Crossover,Green,Szeged,197 kW (268 HP),Automatic,https://www.szalonauto.hu/szemelyauto/ford/mustang/ford_mustang_mach-e_standard_range_automata_standard_range_73kwh_269_le_rwd_440_km_hatotav-20454411
"47,794 EUR (18,790,000 HUF)",Volkswagen,Tiguan,2.0 TDI 4Motion,0 km,2024,Diesel,,Crossover,Black,Kisvárda,110 kW (150 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/tiguan/volkswagen_tiguan_2.0_tdi_scr_life_4motion_dsg_led_matrix_navi_head_up_elektromos_memorias_bor_terlatas-20410404
"45,276 EUR (17,800,000 HUF)",Volkswagen,Passat,2.0,0 km,2024,Diesel,,Wagon,Black,Kisvárda,110 kW (150 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_az_uj_passat_variant_elegance-20386058
"21,595 EUR (8,490,000 HUF)",Citroen,C4,1.2 puretech,2 km,2023,Petrol,,Hatchback,Black,Budaörs,96 kW (131 HP),Automatic,https://joautok.hu/hasznaltauto/citroen/c4/c4-12-puretech-feel-plus-eat8-azonnal-elviheto-egyedi-keszletes-auto-1/0x8g2ad/
"30,497 EUR (11,990,000 HUF)",Volkswagen,T-Cross,1.5 tsi,0 km,2024,Petrol,,Crossover,Cyan,Kisvárda,110 kW (150 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/t-cross/volkswagen_t-cross_1.5_tsi_r-line_dsg_150_le_facelift_tisztakek_metal-20410849
"48,303 EUR (18,990,000 HUF)",Volkswagen,Arteon,2.0 TSI,0 km,2024,Petrol,,Coupe,White,Kisvárda,139 kW (189 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/arteon/volkswagen_arteon_2.0_tsi_r-line_dsg_190_le_harman_kardon_orix_feher_gyongyhaz-20371078
"30,497 EUR (11,990,000 HUF)",Volkswagen,Taigo,1.5 tsi,0 km,2024,Petrol,,Crossover,Silver,Kisvárda,110 kW (150 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/taigo/volkswagen_taigo_1.5_tsi_act_r-line_dsg_150_le_panorama_napfenyteto_digital_cockpit_pro_keszletrol-20267414
"31,769 EUR (12,490,000 HUF)",Volkswagen,Golf,1.5 eTSI,0 km,2024,Petrol,,Hatchback,White,Kisvárda,110 kW (150 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/golf_viii/volkswagen_golf_viii_1.5_etsi_act_r-line_dsg_mild_hybrid_150_le_hofeher_egyedi_extrafelszereltseg-20360014
"36,564 EUR (14,375,000 HUF)",Citroen,C4,,"160,000 km",2024,Electric,,Hatchback,,Szeged,100 kW (136 HP),Automatic,https://hovany.hu/autok/citroen/c4-e-c4-50kwh-feel-plus-akkar-tamogatassal-10705000ft-tobb-szin/20272682
"36,386 EUR (14,305,000 HUF)",Citroen,C4,,"160,000 km",2024,Electric,,Hatchback,,Szeged,100 kW (136 HP),Automatic,https://www.szalonauto.hu/szemelyauto/citroen/c4/citroen_c4_e-c4_50kwh_feel_plus_akkar_tamogatassal_10.705.000ft_tobb_szin-20272629
"15,946 EUR (6,269,270 HUF)",Citroen,C3,1.2 puretech,"6,000 km",2023,Petrol,,Hatchback,,Szeged,61 kW (83 HP),Automatic,https://www.szalonauto.hu/szemelyauto/citroen/c3/citroen_c3_1.2_puretech_feel_plus_ss_jelentos_kedvezmennyel_azonnal_atveheto-20284294
"15,513 EUR (6,099,170 HUF)",Citroen,C3,1.2 puretech,"6,000 km",2023,Petrol,,Hatchback,,Szeged,61 kW (83 HP),Automatic,https://www.szalonauto.hu/szemelyauto/citroen/c3/citroen_c3_1.2_puretech_plus_ss_azonnal_atveheto-20283724
"26,517 EUR (10,425,000 HUF)",Citroen,Jumper,2.2 HDi,0 km,2024,Diesel,,Van,,Szeged,121 kW (165 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l4-22-ev-garancia-akar-300-000-km-ig/20231858
"31,769 EUR (12,490,000 HUF)",Volkswagen,Taigo,1.5 tsi,0 km,2024,Petrol,,Crossover,Beige,Kisvárda,110 kW (150 HP),,https://www.szalonauto.hu/szemelyauto/volkswagen/taigo/volkswagen_taigo_1.5_tsi_act_r-line_dsg_150_le_panorama_napfenyteto_digital_cockpit_pro_keszletrol-20220777
"26,733 EUR (10,510,000 HUF)",Citroen,Jumper,2.2 HDi,1 km,2023,Diesel,,Van,,Szeged,121 kW (165 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l4-club-keszletrol-azonnal-5-os-kavosz-22ev-200000km-garancia/20249471
"35,585 EUR (13,990,000 HUF)",Citroen,C5 Aircross,1.2,5 km,2024,Hybrid,,Suv,White,Budaörs,100 kW (136 HP),Automatic,https://joautok.hu/hasznaltauto/citroen/c5-aircross/c5-aircross-12-mhev-e-series-dct-napfenytetovel-gyongyhazfeher-fekete-tetovel/kh93b9a/
"32,278 EUR (12,690,000 HUF)",Volkswagen,Taigo,1.5 tsi,0 km,2024,Petrol,,Crossover,,Kisvárda,110 kW (150 HP),,https://www.szalonauto.hu/szemelyauto/volkswagen/taigo/volkswagen_taigo_1.5_tsi_act_r-line_dsg_150_le_panorama_napfenyteto_digital_cockpit_pro_keszletrol-20220737
"41,967 EUR (16,499,000 HUF)",Citroen,C5 Aircross,1.6 puretech,70 km,2024,,,Suv,Green,Szeged,132 kW (180 HP),Automatic,https://www.szalonauto.hu/szemelyauto/citroen/c5_aircross/citroen_c5_aircross_1.6_puretech_hybrid_shine_eat8_demo_auto_akcio_60-70km_tisztan_elektromosan_zold_rendszam-20227406
"21,384 EUR (8,407,000 HUF)",Ssangyong,Korando,1.5,1 km,2024,Petrol,,Suv,Green,,120 kW (163 HP),Manual,https://auto.jofogas.hu/tolna/Ssangyong_Korando_1_5_Turbo_GDI_Club_Plus__Mark____145034673.htm
"33,041 EUR (12,990,000 HUF)",Volkswagen,T-Roc,1.5 tsi,0 km,2024,Petrol,,Crossover,White,Kisvárda,110 kW (150 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/t-roc/volkswagen_t-roc_1.5_tsi_act_r-line_dsg_150_le_hofeher_fekete_teto_egyedi_extrafelszereltseggel-20236891
"42,022 EUR (16,520,900 HUF)",Mazda,Cx-5,2.5,1 km,2023,Petrol,,Crossover,Blue,,143 kW (194 HP),Automatic,https://www.szalonauto.hu/szemelyauto/mazda/cx-5/mazda_cx-5_2.5i_e-skyactiv_takumi_awd_automata_navi_markekereskedesbol_akar_4.99_thm-19369797
"50,846 EUR (19,990,000 HUF)",Mercedes Benz,E-Class,300,"102,000 km",2022,,,Sedan,,Budaörs,143 kW (194 HP),Automatic,https://hovany.hu/autok/mercedes-benz/e-300-de-4matic-9g-tronic-plug-in-hybrid-amg-line-afa-s-mo-i-garancialis-panorama-burmester-360fok-ambient/20401323
"22,757 EUR (8,947,000 HUF)",Ssangyong,Korando,1.5,1 km,2024,Petrol,,Suv,Green,,120 kW (163 HP),Manual,https://www.hasznaltauto.hu/szemelyauto/ssangyong/korando/ssangyong_korando_1.5_turbo_gdi_smart_markakereskedes_smart_plus_csomag-20284716#sid=d231e7b3-0fba-482c-b369-a16c42580d45
"24,281 EUR (9,546,000 HUF)",Ssangyong,Korando,1.5,1 km,2023,Petrol,,Suv,Green,,120 kW (163 HP),Automatic,https://www.szalonauto.hu/szemelyauto/ssangyong/korando/ssangyong_korando_1.5_turbo_gdi_smart_automata_plus_markakereskedesbol-20173811
"21,488 EUR (8,448,000 HUF)",Ssangyong,Korando,1.5,1 km,2023,Petrol,,Suv,Green,,120 kW (163 HP),Manual,https://www.szalonauto.hu/szemelyauto/ssangyong/korando/ssangyong_korando_1.5_turbo_gdi_smart_markakereskedes-20173932
"24,138 EUR (9,490,000 HUF)",Citroen,C3 Aircross,1.2,1 km,2024,Petrol,,Crossover,Gray,Budaörs,96 kW (131 HP),Automatic,https://joautok.hu/hasznaltauto/citroen/c3-aircross/c3-aircross-12-puretech-max-eat6-ss-legmagasabb-felszereltseg-automata-keszletrol/kkcan4w/
"44,269 EUR (17,404,290 HUF)",Citroen,C5,1.6,40 km,2024,,,Wagon,Green,Szeged,110 kW (150 HP),Automatic,https://hovany.hu/autok/citroen/c5-x-16-puretech-hybrid-shine-eat8-zold-rendszam/20236230
"41,967 EUR (16,499,000 HUF)",Citroen,C5 Aircross,1.6 puretech,"6,000 km",2024,,,Suv,Green,Szeged,132 kW (180 HP),Automatic,https://hovany.hu/autok/citroen/c5-aircross-16-puretech-hybrid-shine-eat8-demo-auto-akcio-60-70km-tisztan-elektromosan-zold-rendszam/20227406
"27,214 EUR (10,699,000 HUF)",Ford,Focus,1.5 EcoBlue,10 km,2023,Diesel,,Wagon,,Győr,88 kW (120 HP),Automatic,https://joautok.hu/hasznaltauto/ford/focus/focus-15-ecoblue-titanium-automata-keszletrol-azonnal-elerheto-1/0emzyj6/
"37,451 EUR (14,723,720 HUF)",Citroen,C4,,"6,000 km",2024,Electric,,Hatchback,,Szeged,100 kW (136 HP),Automatic,https://www.szalonauto.hu/szemelyauto/citroen/c4/citroen_c4_e-c4_50kwh_shine_teljesen_elektromos_e-c4_nagy_kedvezmennyel_elado-20256377
"44,269 EUR (17,404,290 HUF)",Citroen,C5 X,1.6 PureTech Hybrid,70 km,2024,Hybrid,,,,Szeged,110 kW (150 HP),Automatic,https://www.szalonauto.hu/szemelyauto/citroen/c5_x/citroen_c5_x_1.6_puretech_hybrid_shine_eat8_tisztan_elektromosan_hatotav_60-70km_szalonauto-20243331
"24,984 EUR (9,822,500 HUF)",Citroen,Jumper,2.2 HDi,0 km,2024,Diesel,,Van,,Szeged,103 kW (140 HP),Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-33-l2h2-azonnal-22-ev-garancia-akar-300-000-km-ig/20231461
"19,051 EUR (7,490,000 HUF)",Nissan,Leaf,,"29,058 km",2019,Electric,,Hatchback,Black,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/nissan-leaf/1533668-hu-nissan-leaf.html
"44,269 EUR (17,404,290 HUF)",Citroen,C5,1.6,70 km,2024,,,Wagon,,Szeged,110 kW (150 HP),Automatic,https://hovany.hu/autok/citroen/c5-x-16-puretech-hybrid-shine-eat8-tisztan-elektromosan-hatotav-60-70km-szalonauto/20243331
"24,647 EUR (9,690,000 HUF)",Mazda,Cx-30,2.0,"73,733 km",2020,Petrol,,Crossover,,,132 kW (180 HP),Automatic,https://joautok.hu/hasznaltauto/mazda/cx-30/cx-30-20-skyactive-awd-gt-plus-automata-sasolustsr-magyar-1-tulaj-vezetett-szervizkonyves-teli-nyari-kerek-garnitura/sce73ck/
"25,433 EUR (9,999,000 HUF)",Kia,Sorento,2.2 CRDi,"124,034 km",2019,Diesel,,Suv,Gray,,147 kW (200 HP),Automatic,https://joautok.hu/hasznaltauto/kia/sorento/sorento-22-crdi-gt-line-4wd-automata-magyar-1-tulaj-vezetett-szervizkonyves-6/s9tswj7/
"15,236 EUR (5,990,000 HUF)",Hyundai,Ioniq,,"147,563 km",2018,Electric,,Sedan,,,104 kW (141 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/hyundai-ioniq-hybrid/1501335-hu-hyundai-ioniqhybrid.html
"36,348 EUR (14,290,000 HUF)",Citroen,C4,,2 km,2023,Electric,,Hatchback,Blue,Budaörs,100 kW (136 HP),Automatic,https://joautok.hu/hasznaltauto/citroen/c4/c4-e-c4-50kwh-shine-plus-legmagasabb-felszereltseg-keszletrol-1/067twy6/
"16,508 EUR (6,490,000 HUF)",Hyundai,Ioniq,,"62,921 km",2017,Electric,,Sedan,,,88 kW (120 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/hyundai-ioniq-hybrid/1435488-hu-hyundai-ioniqhybrid.html
"25,410 EUR (9,990,000 HUF)",Volvo,Xc40,,"128,880 km",2020,Electric,,Crossover,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volvo-xc40/1592464-hu-volvo-xc40.html
"33,509 EUR (13,174,000 HUF)",Hyundai,Tucson,1.6 T-GDi,1 km,2023,Petrol,,Suv,Gray,Budapest,110 kW (150 HP),Automatic,https://joautok.hu/hasznaltauto/hyundai/tucson/tucson-16-t-gdi-lp-mhev-prime-dct-raktarrolazonnal-tobb-szinben/utc2e93/
"37,134 EUR (14,599,000 HUF)",Citroen,C4,,"6,000 km",2024,Electric,,Hatchback,Green,Szeged,100 kW (136 HP),Automatic,https://hovany.hu/autok/citroen/c4-e-c4-50kwh-shine-afas-elektromos-tesztauto-kedvezmennyel/20243657
"37,383 EUR (14,696,900 HUF)",Mazda,6,2.5,1 km,2024,Petrol,,Sedan,White,,143 kW (194 HP),Automatic,https://www.szalonauto.hu/szemelyauto/mazda/6/mazda_6_2.5i_skyactiv_homura_automata_navi_markekereskedesbol-20439459
"31,452 EUR (12,365,200 HUF)",Citroen,C5 Aircross,1.2,135 km,2024,Petrol,,Suv,Blue,Szeged,100 kW (136 HP),Automatic,https://hovany.hu/autok/citroen/c5-aircross-12-mhev-max-dct-magas-felszereltsegu-demo-auto-hatalmas-kedvezmennyel/20398143
"47,206 EUR (18,559,000 HUF)",Nissan,X-Trail,1.5,5 km,2024,Hybrid,,Suv,Black,Budapest,157 kW (214 HP),Automatic,https://joautok.hu/hasznaltauto/nissan/x-trail/x-trail-15-e-power-e-4orce-tekna-automata-7-szemely-nagy-kedvezmennyel-0-thmelektromos-hajtas-3-zonas-klima-panorama-hud-1/k9sa4sh/
"31,769 EUR (12,490,000 HUF)",Volvo,Xc60,,"80,033 km",2018,Petrol,,Crossover,Red,,184 kW (250 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volvo-xc60/1508804-hu-volvo-xc60.html
"12,183 EUR (4,790,000 HUF)",Seat,Leon,,"168,805 km",2018,Petrol,,Hatchback,Black,,92 kW (125 HP),,https://usedcars.leaseplan.com/hu-hu/seat-leon-st/1490639-hu-seat-leonst.html
"43,103 EUR (16,946,000 HUF)",Ford,Transit,2.0,1 km,2024,Petrol,,Van,,Szeged,101 kW (137 HP),Automatic,https://joautok.hu/hasznaltauto/ford/transit/transit-tourneo-custom-20-tdci-320-l1h1-titanium-automata-9-szemelyes-keszletrol-fix-5-os-finanszirozas/0v38yba/
"11,420 EUR (4,490,000 HUF)",Kia,Soul,1.6,"95,434 km",2017,Petrol,,Mpv,,,97 kW (132 HP),Manual,https://joautok.hu/hasznaltauto/kia/soul/soul-16-gdi-lx-magyar-1-tulaj-vezetett-szervizkonyves-teli-nyari-kerekkel-1/sw2v3x5/
"7,628 EUR (2,999,000 HUF)",Dacia,Sandero,1.0 SCe,"69,755 km",2019,Petrol,,Hatchback,Blue,Budakalász,54 kW (73 HP),Manual,https://joautok.hu/hasznaltauto/dacia/sandero/sandero-10-sce-arctic-mo-i-69e-km-navi-tolatoradar-es-kamera-sebvaltozar/0gk45jt/
"12,715 EUR (4,999,000 HUF)",Renault,Kadjar,1.5 dCi,"133,977 km",2016,Diesel,,Suv,Black,Budakalász,81 kW (110 HP),Manual,https://joautok.hu/hasznaltauto/renault/kadjar/kadjar-15-dci-energy-nightday-mo-i-133e-km-napfenyteto-teli-nyari-gumik-ulesfutes-e-h-radar-kamera/ksv3cgx/
"15,236 EUR (5,990,000 HUF)",Hyundai,Tucson,1.6 T-GDi,"164,500 km",2016,Petrol,,Suv,,,130 kW (177 HP),Manual,https://joautok.hu/hasznaltauto/hyundai/tucson/tucson-16-t-gdi-comfort-4wd-plus-magyar-1-tulaj-vezetett-szervizkonyves-teli-nyari-gumikkal-1/0xywvhw/
"10,171 EUR (3,999,000 HUF)",Dacia,Duster,1.6,"151,961 km",2018,Petrol,,Suv,,Budakalász,84 kW (114 HP),Manual,https://joautok.hu/hasznaltauto/dacia/duster/duster-16-sce-prestige-mo-i-151e-km-vonohorog-teli-nyari-kerek-navi-markaszervizben-szervizelt/0b9bjz2/
"4,957 EUR (1,949,000 HUF)",Seat,Leon,1.4,"173,221 km",2011,Petrol,,Hatchback,,,92 kW (125 HP),,https://www.hasznaltautok.hu/vehicle?vehicle=17597902
"25,433 EUR (9,999,000 HUF)",Abarth,695,1.4,"20,000 km",2020,Petrol,,Coupe,,,132 kW (180 HP),,https://www.hasznaltautok.hu/vehicle?vehicle=17598304
"18,542 EUR (7,290,000 HUF)",Peugeot,3008,,"68,431 km",2018,Electric,,Crossover,Brown,,96 kW (131 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/peugeot-3008/1507555-hu-peugeot-3008.html
"22,612 EUR (8,890,000 HUF)",Volkswagen,Passat,,"89,644 km",2020,Petrol,,Sedan,,,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat/1584882-hu-volkswagen-passat.html
"26,682 EUR (10,490,000 HUF)",Volkswagen,Tiguan,,"58,806 km",2020,Petrol,,Crossover,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-tiguan/1622027-hu-volkswagen-tiguan.html
"18,288 EUR (7,190,000 HUF)",Nissan,Qashqai,,"56,679 km",2018,Petrol,,Crossover,,,118 kW (160 HP),,https://usedcars.leaseplan.com/hu-hu/nissan-qashqai/1527851-hu-nissan-qashqai.html
"14,981 EUR (5,890,000 HUF)",Toyota,Auris,,"97,509 km",2019,Petrol,,Hatchback,,,97 kW (132 HP),,https://usedcars.leaseplan.com/hu-hu/toyota-auris/1567861-hu-toyota-auris.html
"37,619 EUR (14,790,000 HUF)",Audi,A6,2.0 hybrid,"137,858 km",2019,,,Wagon,,,210 kW (286 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/audi-a6-avant/1528818-hu-audi-a6avant.html
"33,041 EUR (12,990,000 HUF)",Mazda,6,2.5,"7,460 km",2022,Petrol,,Sedan,Gray,,143 kW (194 HP),Automatic,https://joautok.hu/hasznaltauto/mazda/mazda-6/6-25i-takumi-plus-automata-sr-7460km-magyar-1-tulaj-vezetett-szervizkonyves-garancialis/s5j8b7e/
"13,964 EUR (5,490,000 HUF)",Volkswagen,Golf,,"112,378 km",2019,Electric,,Wagon,,,85 kW (116 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-golf-variant/1586479-hu-volkswagen-golfvariant.html
"14,727 EUR (5,790,000 HUF)",Volkswagen,Golf,,"71,952 km",2019,Electric,,Wagon,,,85 kW (116 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-golf-variant/1884687-hu-volkswagen-golfvariant.html
"17,525 EUR (6,890,000 HUF)",Kia,Optima,2.0,"91,650 km",2017,Petrol,,,,,120 kW (163 HP),Automatic,https://www.hasznaltautok.hu/vehicle?vehicle=17598305
"20,323 EUR (7,990,000 HUF)",Peugeot,Expert,,"105,185 km",2020,Electric,,Van,,,74 kW (101 HP),,https://usedcars.leaseplan.com/hu-hu/peugeot-expert/1580534-hu-peugeot-expert.html
"23,630 EUR (9,290,000 HUF)",Volkswagen,Passat,,"67,692 km",2021,,,Wagon,Black,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1678629-hu-volkswagen-passatvariant.html
"40,417 EUR (15,890,000 HUF)",Volvo,Xc60,,"65,647 km",2020,,,Crossover,Black,,184 kW (250 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volvo-xc60/1598196-hu-volvo-xc60.html
"18,542 EUR (7,290,000 HUF)",Mazda,6,,"87,081 km",2020,,,Wagon,Red,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/mazda-mazda6/1588166-hu-mazda-mazda6.html
"30,497 EUR (11,990,000 HUF)",Audi,A6,,"136,839 km",2019,,,Sedan,Black,,150 kW (204 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/audi-a6/1585939-hu-audi-a6.html
"20,323 EUR (7,990,000 HUF)",Volkswagen,Passat,,"74,727 km",2019,,,Wagon,Black,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1554329-hu-volkswagen-passatvariant.html
"16,253 EUR (6,390,000 HUF)",Volkswagen,Passat,,"139,300 km",2017,,,Wagon,Black,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat/1736324-hu-volkswagen-passat.html
"22,867 EUR (8,990,000 HUF)",Volkswagen,Polo,1.0 tsi,0 km,2024,Petrol,,Hatchback,White,Kisvárda,70 kW (95 HP),Manual,https://www.szalonauto.hu/szemelyauto/volkswagen/polo_vi/volkswagen_polo_vi_1.0_tsi_style_iq_light_led_matrix_2_zonas_digit_klma_tolato_kamera_keszletrol-20267380
"34,585 EUR (13,597,000 HUF)",Peugeot,508,1.6 puretech,1 km,2024,Petrol,,Sedan,,Kecskemét,97 kW (132 HP),Automatic,https://joautok.hu/hasznaltauto/peugeot/508/508-12-puretech-allure-eat8-rovid-gyartasi-ido-ev-indito-kedvezmenyek/s3h5g9y/
"24,138 EUR (9,490,000 HUF)",Lexus,Nx,300h,"102,915 km",2018,Hybrid,,Suv,White,Budakalász,114 kW (155 HP),Automatic,https://joautok.hu/hasznaltauto/lexus/nx/nx-300h-comfort-cvt-mo-i-103e-km-vezetett-szervizkonyv-gyongyhaz-feher-teli-gumi-riaszto-afa-s-3/evez97z/
"7,373 EUR (2,899,000 HUF)",Škoda,Octavia,2.0 rs tfsi,"270,261 km",2012,Petrol,,,Gray,,147 kW (200 HP),Manual,https://joautok.hu/hasznaltauto/skoda/octavia/octavia-20-tfsi-rs-frissen-szervizelt-szervizkonyves-3/ev8yhrk/
"11,675 EUR (4,590,000 HUF)",Ford,Focus,1.6,"129,473 km",2018,Petrol,,Wagon,White,Budakalász,92 kW (125 HP),Manual,https://joautok.hu/hasznaltauto/ford/focus/focus-16-ti-vct-technology-mo-i-129e-km-vezszkonyv-teli-gumi-elso-hatso-radar-park-assist-afa-s-3/svkwwnv/
"11,420 EUR (4,490,000 HUF)",Renault,Megane,1.5 dCi,"167,197 km",2019,Diesel,,Wagon,Gray,Budakalász,85 kW (116 HP),Manual,https://joautok.hu/hasznaltauto/renault/megane/megane-grandtour-15-blue-dci-intens-mo-i-167e-km-vezerles-cserelve-ules-es-kormanyfutes-navi-tolatoradar-afa-s/sgrtu3r/
"21,595 EUR (8,490,000 HUF)",Audi,A4,,"33,586 km",2018,,,Sedan,,,110 kW (150 HP),,https://usedcars.leaseplan.com/hu-hu/audi-a4/1472952-hu-audi-a4.html
"19,305 EUR (7,590,000 HUF)",Volkswagen,Passat,,"167,282 km",2019,,,Wagon,,,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1542226-hu-volkswagen-passatvariant.html
"35,585 EUR (13,990,000 HUF)",Bmw,X3,,"34,599 km",2019,,,Suv,,,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/bmw-x3/1567016-hu-bmw-x3.html
"34,313 EUR (13,490,000 HUF)",Audi,Q7,,"141,426 km",2018,,,Suv,,,210 kW (286 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/audi-q7/1500739-hu-audi-q7.html
"21,340 EUR (8,390,000 HUF)",Audi,A4,,"55,473 km",2019,,,Sedan,,,140 kW (190 HP),,https://usedcars.leaseplan.com/hu-hu/audi-a4/1529738-hu-audi-a4.html
"15,640 EUR (6,149,000 HUF)",Mazda,6,2.0,"83,371 km",2015,Petrol,,,,,121 kW (165 HP),,https://www.hasznaltautok.hu/vehicle?vehicle=17598307
"21,340 EUR (8,390,000 HUF)",Volkswagen,Sharan,,"159,483 km",2019,,,Van,,,130 kW (177 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-sharan/1561297-hu-volkswagen-sharan.html
"22,867 EUR (8,990,000 HUF)",Volkswagen,Passat,,"67,061 km",2019,,,Wagon,,,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1526428-hu-volkswagen-passatvariant.html
"29,226 EUR (11,490,000 HUF)",Land Rover,Discovery Sport,,"101,040 km",2020,,,Suv,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/land-rover-discovery-sport/1599254-hu-landrover-discoverysport.html
"21,849 EUR (8,590,000 HUF)",Volkswagen,Passat,,"85,284 km",2021,,,Wagon,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1654064-hu-volkswagen-passatvariant.html
"15,236 EUR (5,990,000 HUF)",Nissan,Qashqai,,"109,450 km",2020,,,Crossover,,,85 kW (116 HP),,https://usedcars.leaseplan.com/hu-hu/nissan-qashqai/1637701-hu-nissan-qashqai.html
"26,682 EUR (10,490,000 HUF)",Volkswagen,Tiguan,,"150,748 km",2020,,,Crossover,,,140 kW (190 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-tiguan/1589276-hu-volkswagen-tiguan.html
"20,323 EUR (7,990,000 HUF)",Volkswagen,Passat,,"78,269 km",2018,,,Wagon,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1496333-hu-volkswagen-passatvariant.html
"25,156 EUR (9,890,000 HUF)",Volkswagen,Passat,,"130,800 km",2020,,,Wagon,,,147 kW (200 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat-variant/1625545-hu-volkswagen-passatvariant.html
"21,595 EUR (8,490,000 HUF)",Volkswagen,Passat,,"130,569 km",2020,,,Sedan,,,110 kW (150 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/volkswagen-passat/1625756-hu-volkswagen-passat.html
"19,051 EUR (7,490,000 HUF)",Mazda,Cx-5,,"151,046 km",2018,,,Crossover,,,129 kW (175 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/mazda-cx-5/1479843-hu-mazda-cx-5.html
