Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Volvo,V70,1.6,2024,Diesel,Wagon,Black,Eskilstuna,Manual,https://www.bytbil.com/sodermanlands-lan/personbil-v70-1-6-drive-momentum-115hk-drag-bluetooth-nyservad-6595-17558364,6,7603.0,222000,84.0,Sweden
Land Rover,Range Rover Sport,2.0,2019,Hybrid,Suv,Black,Helsingborg,Automatic,https://www.bytbil.com/skane-lan/personbil-range-rover-sport-rover-sport-p400e-automat-hse-400hk-momsbil-1597-17251304,6,62598.0,96000,221.0,Sweden
Volvo,V70,1.6,2009,Diesel,Wagon,White,Kristianstad,Manual,https://www.bytbil.com/skane-lan/personbil-v70-1-6d-drive-summumny-kamrem-100330-17525596,5,8498.0,180110,80.0,Sweden
Volkswagen,Tiguan,2.0,2019,Diesel,Crossover,White,Stockholm,Automatic,https://www.bytbil.com/stockholms-lan/personbil-tiguan-allspace-r-line-4m-pano-d-varm-7-sits-moms-9370-17379281,6,34908.0,74440,140.0,Sweden
Škoda,Kodiaq,2.0 4x4 dsg tsi,2022,Petrol,Suv,White,Stockholm,Automatic,https://www.bytbil.com/stockholms-lan/personbil-kodiaq-style-2-0-tsi-190hk-dsg-4x4-8240-17581557,6,36531.299999999996,30810,140.0,Sweden
Volvo,S80,2.4 D5,2010,Diesel,Sedan,Black,Varberg,Automatic,https://www.bytbil.com/hallands-lan/personbil-s80-d5-geartronic-summum-euro-4-9697-17553259,5,8050.0,160020,136.0,Sweden
Volvo,V70,1.6,2011,Diesel,Wagon,Black,Stockholm,Manual,https://www.bytbil.com/stockholms-lan/personbil-v70-1-6-drive-summum-fri-hemlev-garanti-drag-led-ramp-9543-17569400,5,9842.0,254150,84.0,Sweden
Subaru,Forester,2.0 e-Boxer,2024,Petrol,Suv,White,Arlanda,Automatic,https://www.bytbil.com/stockholms-lan/personbil-forester-e-boxer-lineartronic-euro-6-active-demobil-5272-17419153,6,33921.299999999996,100,110.0,Sweden
Audi,Q7,3.0 TDI,2016,Diesel,Suv,Black,Are,Automatic,https://www.bytbil.com/stockholms-lan/personbil-q7-3-0-tdi-272hk-quattro-s-line-panorama-matrix-bose-8553-17575347,6,31232.999999999996,173000,200.0,Sweden
Volvo,Xc60,2.4 D5 AWD,2023,Diesel,Crossover,White,Uppsala,Automatic,https://www.bytbil.com/uppsala-lan/personbil-xc60-d5-awd-215hk-summum-d-varm-voc-navi-b-kam-pano-11576-17541452,6,15654.0,209210,158.0,Sweden
Volvo,V40,1.8,2014,Petrol,Wagon,Black,Svarta,Automatic,https://www.bytbil.com/kalmar-lan/personbil-v40-t5-geartronic-momentum-r-design-euro-5-nybesiktad-9421-17581377,6,15215.0,152000,187.0,Sweden
Volkswagen,Touran,1.4 TSI,2012,Petrol,Mpv,White,Sigtuna,Automatic,https://www.bytbil.com/stockholms-lan/personbil-touran-1-4tsi-drag-gps-m-varmare-b-kamera-kampanj-7926-17359885,5,10110.0,163700,103.0,Sweden
Subaru,Impreza,1.6,2024,Petrol,Sedan,White,Sala,Automatic,https://www.bytbil.com/vastmanlands-lan/personbil-impreza-1-6-4wd-auto-kamkedja-b-kamera-m-plus-varm-9700mil-8362-17581479,6,11185.0,97000,84.0,Sweden
Volvo,V60 Cross Country,2.0,2015,Diesel,Wagon,Black,Falkenberg,Automatic,https://www.bytbil.com/hallands-lan/personbil-v60-cross-country-d3-summum-varmare-skinn-en-agare-8959-17328739,6,14346.3,184000,110.0,Sweden
Volvo,Xc70,2.4 D5,2023,Diesel,Crossover,Black,Sigtuna,Automatic,https://www.bytbil.com/stockholms-lan/personbil-xc70-d5-awd-aut-momentum-nyservad-d-varm-drag-kampanj-7926-17576782,6,7871.0,313000,136.0,Sweden
Land Rover,Range Rover Sport,2.0,2024,Hybrid,Suv,White,Are,Automatic,https://www.bytbil.com/stockholms-lan/personbil-range-rover-sport-p400e-hse-pano-luftfj-leasbar-11518-17226057,6,55514.0,137000,221.0,Sweden
Kia,Rio,1.2,2024,Petrol,Sedan,Blue,Knivsta,Manual,https://www.bytbil.com/stockholms-lan/personbil-rio-1-2-superdeal-6-95-navi-rattvarme-b-kamera-kamkedja-100537-17566904,6,9996.3,45470,62.0,Sweden
Kia,Rio,1.2,2024,Petrol,Sedan,Black,Kungsbacka,Manual,https://www.bytbil.com/hallands-lan/personbil-rio-5-dorrar-1-2-84hk-gls-en-agare-360kr-skatt-8210-17579290,6,9483.0,30940,62.0,Sweden
Bmw,3 Series,330i,2012,Petrol,Convertible,Black,Are,Automatic,https://www.bytbil.com/uppsala-lan/personbil-330-i-convertible-m-sporthi-finavigationle-mans-blue-100286-17581507,5,22379.0,100410,200.0,Sweden
