Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Land Rover,Range Rover,3.0 TDV6,2011,Diesel,Suv,Gray,Olbramovice,Automatic,https://yauto.cz/land-rover/range-rover/30-tdv6-se-180kw-4x4-tazne-suv-nafta-828268/,5,11887,192726,180.0,Czech Republic
Škoda,Kodiaq,2.0 4x4 dsg tdi,2018,Diesel,Suv,Gray,Tábor,Automatic,https://www.sauto.cz/osobni/detail/skoda/kodiaq/201508801,6,21318,178236,140.0,Czech Republic
Chevrolet,Captiva,2.0,2008,Diesel,Suv,Gray,Žďár Nad Sázavou,Manual,https://autocaris.cz/detail.php?inzerat=725908,4,3922,155695,110.0,Czech Republic
Bmw,4 Series,428 Gran Coupe,2015,Petrol,Coupe,Blue,Praha,Automatic,https://www.autanet.cz/detail/bmw/rada-4/12095,6,21754,52074,179.0,Czech Republic
Hyundai,I30,1.6,2012,Petrol,Hatchback,Blue,Olbramovice,Manual,https://www.automodul.cz/hyundai-i30-1-6-gdi-99kw-cz-style-c2654423,5,5151,220885,99.0,Czech Republic
Ford,Fiesta,1.4,2010,Diesel,Hatchback,White,Brno,Manual,http://auto.rychle.cz/osobni-auto-O/Ford/Fiesta/Fiesta-1.4-Bez-kor-Hatchback-1704374746952284.html,5,3170,239523,50.0,Czech Republic
Škoda,Octavia,2.0 rs tdi,2013,Diesel,Sedan,Blue,Praha,Automatic,http://auto.rychle.cz/osobni-auto-O/Skoda/Octavia/Octavia-RS-2.0-TDI-Sedan-Limuzina-1708356681390821.html,5,11491,229207,135.0,Czech Republic
Lancia,Thema,3.0,2013,Diesel,Sedan,Black,Praha,Automatic,https://www.cars.cz/inzerce/osobni-auto-O/Lancia/Thema/Thema-3-0-CRD-Au-Sedan-Limuzina-17098186705087544.html,5,7132,272772,176.0,Czech Republic
Volvo,Xc40,2.0 D3,2019,Diesel,Crossover,Blue,Liberec,Automatic,https://www.automodul.cz/volvo-xc40-d3-inscription-kuze-nez-topeni-c2638852,6,25717,103071,110.0,Czech Republic
Volkswagen,Polo,1.4 TDI,2007,Diesel,Hatchback,Silver,Mikulov,Manual,https://www.cars.cz/inzerce/osobni-auto-O/Volkswagen/Polo/Polo-1-4-TDI-SE-Hatchback-1706022859074378.html,4,1386,231823,51.0,Czech Republic
Ford,Kuga,2.0 TDCi,2015,Diesel,Suv,Black,Zlín,Manual,https://yauto.cz/ford/kuga/20-tdci4x4digi-klimanaviserviska-titanium-suv-nafta-835761/,6,14657,132400,110.0,Czech Republic
Volkswagen,Tiguan,2.0 TDI 4Motion,2015,Diesel,Crossover,White,Olbramovice,Manual,https://autocaris.cz/detail.php?inzerat=736620,6,15454,140777,103.0,Czech Republic
Ford,Kuga,2.0 TDCi,2015,Diesel,Suv,Black,Rajhrad,Automatic,http://auto.rychle.cz/osobni-auto-O/Ford/Kuga/Kuga-2.0D-103KW-SUV-1694178776306324.html,6,14264,125000,132.0,Czech Republic
Mini,Clubman,1.6,2012,Diesel,Mpv,Silver,Rudná,Manual,https://www.sauto.cz/osobni/detail/mini/clubman/203527989,5,8317,158364,82.0,Czech Republic
Subaru,Outback,2.0 D,2016,Diesel,Crossover,Gold,Opava,Automatic,https://www.sauto.cz/osobni/detail/subaru/outback/203287779,6,16999,177705,110.0,Czech Republic
Volvo,V70,2.4,2007,Diesel,Wagon,Black,Kroměříž,Manual,https://www.annonce.cz/inzerat/volvo-v70-2-4-d5-xen-sibr-tz-navi-servi-71448769-wcake6.html,4,7093,332789,136.0,Czech Republic
Volvo,V50,2.5 T5,2004,Petrol,Wagon,Black,Rudná,Automatic,https://yauto.cz/volvo/v50/25-automat-kombi-benzin-850075/,3,4751,256097,162.0,Czech Republic
Volvo,V60,2.0 D4,2020,Diesel,Wagon,Gray,Brno,Automatic,https://www.sauto.cz/osobni/detail/volvo/v60/204029451,6,27698,83998,140.0,Czech Republic
Bmw,X5,30d,2016,Diesel,Suv,Silver,Praha,Automatic,https://www.automodul.cz/bmw-x5-30d-xdrive-m-paket-m-adaptive-c2688786,6,27734,163705,190.0,Czech Republic
Volkswagen,Amarok,3.0 TDI,2020,Diesel,Pickup,Yellow,Olomouc,Automatic,https://www.automodul.cz/volkswagen-amarok-3-0-tdi-190kw-aventura-zaruka-c2623512,6,46748,83213,190.0,Czech Republic
Mercedes Benz,Cls-Class,63 AMG,2010,Petrol,Sedan,Red,Praha,Automatic,https://www.sauto.cz/osobni/detail/mercedes-benz/cls/167998181,5,27302,158335,386.0,Czech Republic
Audi,Q5,2.0 40 TDI,2020,Diesel,Suv,Gray,Praha,Automatic,https://www.automodul.cz/audi-q5-40tdi-s-line-pano-4x4-led-c2585853,6,45530,33229,140.0,Czech Republic
Subaru,Levorg,1.6,2018,Petrol,Wagon,Blue,Opava,Automatic,http://auto.rychle.cz/osobni-auto-O/Subaru/Levorg/Levorg-1.6GT-S-Spo-Kombi-1709291109092141.html,6,22143,93038,125.0,Czech Republic
Renault,Fluence,1.5 dCi,2013,Diesel,Sedan,Blue,Slaný,Manual,https://autocaris.cz/detail.php?inzerat=740482,5,6336,72000,81.0,Czech Republic
Fiat,Tipo,1.1,2022,Petrol,Hatchback,Blue,Ostrava,Manual,https://www.automodul.cz/fiat-tipo-1-0-cross-firefly-carplay-le-c2706007,6,20011,27000,74.0,Czech Republic
Volkswagen,Golf,2.0 GTI,2021,Petrol,Hatchback,White,Praha,Automatic,https://www.sauto.cz/osobni/detail/volkswagen/golf/205323744,6,27734,38160,180.0,Czech Republic
