Price,Make,Model,Trim,Mi,Year,Fuel type,Euro norm,Body type,Color,City,Power,Transmission,Contact
"22,390 EUR",Ford,Focus,1.0 EcoBoost,"21,500 km",2021,Petrol,,Wagon,Black,Gronau,93 kW (126 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1415752888?num_on_page=3&page=58&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"17,985 EUR",Škoda,Fabia,1.0 tsi,"45,000 km",2019,Petrol,6,Wagon,Red,Versmold,81 kW (110 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1408033015?num_on_page=5&page=44&title=Skoda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"18,990 EUR",Škoda,Fabia,1.0 tsi,"19,080 km",2019,Petrol,6,Wagon,Red,Gelsenkirchen,81 kW (110 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1412077521?num_on_page=3&page=63&premium=false&title=Skoda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"22,990 EUR",Audi,Q3,1.4 TFSI ultra,"33,168 km",2018,Petrol,,Crossover,Green,Magdeburg,111 kW (151 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1417432244?num_on_page=2&page=71&premium=false&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"12,990 EUR",Citroen,C3,1.2 puretech,"40,256 km",2020,Petrol,6,Hatchback,White,Walsrode,60 kW (82 HP),Manual,https://www.kamux.de/cars/Citroen/C3/HME-521085
"13,500 EUR",Citroen,C3,1.2 puretech,"32,755 km",2020,Petrol,,Hatchback,Black,Hamburg,60 kW (82 HP),Manual,https://www.kamux.de/cars/Citroen/C3/HHN-733834
"12,990 EUR",Citroen,C3,1.2 puretech,"31,833 km",2020,Diesel,6,Hatchback,White,Reutlingen,60 kW (82 HP),Manual,https://www.kamux.de/cars/Citroen/C3/DRN-733828
"44,980 EUR",Kia,Sorento,2.2 CRDi,"9,500 km",2023,Diesel,6,Suv,Green,Peine,148 kW (201 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1419353537?num_on_page=1&page=8&title=Kia+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"16,980 EUR",Škoda,Octavia,1.0 tdi,"92,900 km",2017,Diesel,6,Wagon,Silver,Waldshut Tiengen,110 kW (150 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1412175646?num_on_page=5&page=7&title=Skoda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"14,790 EUR",Hyundai,I30,1.4,"104,300 km",2017,Petrol,6,Wagon,Black,Gießen,104 kW (141 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1410363448?num_on_page=3&page=10&title=Hyundai+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"8,800 EUR",Mercedes Benz,Slk-Class,200 K,"107,100 km",2002,Petrol,,Convertible,Silver,Fürth,120 kW (163 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1403834630?num_on_page=4&page=7&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"39,130 EUR",Audi,Q2,1.5 35 TFSI,"2,500 km",2024,Petrol,6,Crossover,Black,Rain,110 kW (150 HP),Automatic,https://www.instamotion.com/auto/FVOM-LT66-MXTR
"17,090 EUR",Nissan,Leaf,Acenta,"63,290 km",2019,Electric,,Hatchback,Silver,Rain,111 kW (151 HP),Automatic,https://www.instamotion.com/auto/WNTW-CRPA-DEPL
"18,688 EUR",Mazda,3,2.0,"57,533 km",2020,Hybrid,6,Hatchback,Gray,Geilenkirchen,90 kW (122 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1419321974?num_on_page=3&page=13&premium=false&title=Mazda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"22,870 EUR",Audi,A1,1.0,"39,700 km",2018,Petrol,6,Mini,Blue,Viernheim,85 kW (116 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1424842928?num_on_page=2&page=56&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"16,180 EUR",Ford,Focus,1.0 EcoBoost,"96,877 km",2020,Petrol,6,Wagon,Black,Stuttgart,92 kW (125 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1417692678?num_on_page=2&page=33&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"19,980 EUR",Ford,Focus,1.0 EcoBoost,"38,915 km",2020,Petrol,6,Wagon,Black,Bottrop,92 kW (125 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1415699706?num_on_page=2&page=54&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"46,980 EUR",Volvo,Xc40,1.5,"14,839 km",2023,Hybrid,,Crossover,Gray,Aachen,194 kW (264 HP),Automatic,https://www.moll-automobile.de/fahrzeug/385196040/Pkw/volvo-xc40-plus-dark-recharge-plug-in-hybrid-2wd-t5-tw
"41,890 EUR",Volvo,Xc40,2.0 B4,"11,582 km",2023,Petrol,,Crossover,Blue,Aachen,146 kW (199 HP),Automatic,https://www.moll-automobile.de/fahrzeug/385199080/Pkw/volvo-xc40-plus-dark-2wd-b4-eu6d-navi-digitales-cockpi
"25,480 EUR",Lexus,Nx,300h,"105,000 km",2015,Hybrid,6,Suv,Green,Hamm,146 kW (199 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1417597131?num_on_page=3&page=1&title=Lexus+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"16,990 EUR",Ford,Ecosport,1.0 EcoBoost,"8,729 km",2022,Petrol,6,Suv,Blue,Leipzig,93 kW (126 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1424510267?num_on_page=4&page=8&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"20,900 EUR",Ford,Ecosport,1.0 EcoBoost,"8,229 km",2022,Petrol,6,Suv,Red,Hann Münden,93 kW (126 HP),Automatic,https://hey.car/vehicle/504cad05-0ced-4db3-8e70-a04664412778?dealerId=c60733b8-1d7d-455c-bc69-363ff082062b
"9,990 EUR",Škoda,Citigo,1.0,"42,175 km",2019,Petrol,,Mini,Green,Mülheim An Der Ruhr,44 kW (60 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1400685623?num_on_page=2&page=76&premium=false&title=Skoda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"14,990 EUR",Citroen,C4,1.2,"36,598 km",2018,Petrol,,Sedan,Black,Dresden,97 kW (132 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1387823728?num_on_page=1&page=16&title=Citro%C3%ABn+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"18,490 EUR",Ford,Ecosport,1.0,"24,734 km",2020,Petrol,6,Suv,Blue,Fürstenfeldbruck,92 kW (125 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1394407470?num_on_page=2&page=90&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"15,690 EUR",Fiat,500 X,1.4,"69,534 km",2017,Petrol,,Crossover,Green,Mörfelden Walldorf,103 kW (140 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1415988999?num_on_page=3&page=4&title=Fiat+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"39,880 EUR",Ford,Ranger,2.0 EcoBlue,"19,000 km",2022,Diesel,6,Pickup,Black,Hamm,156 kW (212 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1416012493?num_on_page=1&page=45&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"24,740 EUR",Volkswagen,Golf,1.0 tsi,"8,290 km",2021,Hybrid,,Sedan,Black,Jena,182 kW (248 HP),Automatic,https://www.12gebrauchtwagen.de/c/16/1418814396?num_on_page=2&page=80&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"30,990 EUR",Honda,Hr-V,1.5 i-MMD,10 km,2023,Hybrid,,Crossover,Gray,Iserlohn,97 kW (132 HP),Automatic,https://gebrauchtwagen.hyundai.de/de/fahrzeugsuche/honda/hr-v-15-i-mmd-hybrid-elegance-shz-navi-acc-led/elegance-shz-navi-acc-led-wdc7tsfh
"16,490 EUR",Ford,C-Max,1.0,"69,249 km",2019,Petrol,,Mpv,Green,Osnabrück,92 kW (125 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1407896763?num_on_page=1&page=64&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"15,780 EUR",Fiat,500c,1.0,"18,299 km",2022,Petrol,,Convertible,Green,Schönebeck,51 kW (69 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1426361534?num_on_page=5&page=7&title=Fiat+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"19,900 EUR",Audi,S4,3.0 tfsi,"108,752 km",2013,Petrol,,Sedan,Black,Villingen Schwenningen,245 kW (333 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1384649765?num_on_page=4&page=45&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"20,500 EUR",Bmw,I3,,"33,000 km",2019,Electric,,Hatchback,Green,Spaichingen,126 kW (171 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1413808294?num_on_page=2&page=119&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"21,840 EUR",Audi,Q2,1.0 TFSI,"98,200 km",2018,Petrol,6,Crossover,Gray,Schwetzingen,110 kW (150 HP),Automatic,https://www.12gebrauchtwagen.de/c/16/1424274762?num_on_page=5&page=16&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"32,990 EUR",Mercedes Benz,E-Class,220 D,"67,691 km",2020,Diesel,,Wagon,Silver,Dresden,144 kW (196 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1417446879?num_on_page=1&page=49&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"14,490 EUR",Volkswagen,Polo,1.0 tsi,"42,560 km",2020,Petrol,6,Hatchback,Black,Saarbrücken,59 kW (80 HP),Manual,https://www.12gebrauchtwagen.de/c/16/1418904876?num_on_page=1&page=91&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"22,488 EUR",Bmw,2 Series,,"39,671 km",2016,Petrol,5,Convertible,White,Geilenkirchen,100 kW (136 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1419420779?num_on_page=3&page=21&premium=false&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"43,990 EUR",Hyundai,Tucson,1.6 T-GDi,"7,850 km",2023,Hybrid,,Suv,Black,Iserlohn,197 kW (268 HP),Automatic,https://hey.car/vehicle/c08cd9b3-96c5-4bc7-80f5-e9e3f9ae3096?dealerId=f11181ba-8984-4dc3-b94f-9f9f6c4c1c51
"16,900 EUR",Ford,Fiesta,1.1 Ti-VCT,"12,608 km",2022,Petrol,6,Sedan,Gray,Hamburg,55 kW (75 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1402396706?num_on_page=1&page=62&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"16,510 EUR",Ford,Fiesta,1.1,"11,500 km",2022,Petrol,,Sedan,Silver,Roth,55 kW (75 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1426254882?num_on_page=1&page=1&title=Ford+Fiesta+Gebrauchtwagen+in+Hattingen+kaufen+auf+12Gebrauchtwagen.de
"43,970 EUR",Ford,Ranger,2.0 TDCi,"56,595 km",2021,Diesel,,Pickup,Black,Herne,156 kW (212 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1384768126?num_on_page=3&page=69&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"116,650 EUR",Jaguar,F-Type,5.0 P450,9 km,2023,Petrol,,Convertible,Green,Rain,335 kW (456 HP),Automatic,https://www.instamotion.com/auto/K5HA-AKQS-BWMY
"11,990 EUR",Hyundai,I10,1.0,"55,000 km",2018,Petrol,6,Mini,Green,Landshut,49 kW (67 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1426615201?num_on_page=3&page=2&title=Hyundai+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"13,990 EUR",Hyundai,I10,1.2,"34,600 km",2018,Petrol,6,Mini,Green,Landshut,64 kW (87 HP),Automatic,https://gebrauchtwagen.hyundai.de/de/fahrzeugsuche/hyundai/i10-12-automatik-passion-navishzpdcdabklimaautomatik/variant-v3c8hedq
"19,999 EUR",Kia,Sportage,1.6 GDi,"37,400 km",2019,Petrol,,Crossover,Green,Spaichingen,98 kW (133 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1395697562?num_on_page=1&page=31&title=Kia+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"17,400 EUR",Bmw,I3,,"42,199 km",2018,Electric,6,Hatchback,Gray,Dresden,125 kW (170 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1424513208?num_on_page=3&page=11&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"19,450 EUR",Ford,Focus,1.0 EcoBoost,"51,498 km",2019,Petrol,6,Wagon,Black,Stuttgart,92 kW (125 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1426367375?num_on_page=2&page=5&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"15,849 EUR",Mercedes Benz,C-Class,250,"148,900 km",2011,Petrol,5,Wagon,Gray,Viernheim,150 kW (204 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1424705974?num_on_page=2&page=46&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"12,950 EUR",Mercedes Benz,C-Class,250 CDI BE,"147,000 km",2011,Diesel,5,Wagon,Black,Neumarkt in der Oberpfalz,150 kW (204 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1424796915?num_on_page=5&page=60&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"48,070 EUR",Audi,Q3,2.0 35 TDI,"3,900 km",2023,Diesel,6,Crossover,White,Rain,110 kW (150 HP),Automatic,https://www.instamotion.com/auto/CYZ7-9KIP-QFJO
"24,870 EUR",Mercedes Benz,Gla-Class,250,"51,403 km",2017,Petrol,6,Suv,Black,Laupheim,155 kW (211 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1413900887?num_on_page=5&page=36&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"13,780 EUR",Mazda,3,2.0,"115,190 km",2016,Petrol,6,Hatchback,Green,Stuttgart,121 kW (165 HP),Manual,https://www.12gebrauchtwagen.de/c/16/1426151445?num_on_page=2&page=4&title=Mazda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"69,999 EUR",Bentley,Flying Spur,6.0,"100,000 km",2013,Petrol,,Sedan,Black,Würzburg,460 kW (626 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1382574233?num_on_page=3&page=1&title=Bentley+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"24,750 EUR",Volkswagen,Passat,1.4 GTE,"81,999 km",2020,Hybrid,6,Wagon,Silver,Hofheim,160 kW (218 HP),Automatic,https://www.12gebrauchtwagen.de/c/16/1420709050?num_on_page=2&page=37&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"18,280 EUR",Ford,Ecosport,1.0 EcoBoost,"22,910 km",2019,Petrol,,Suv,Gray,Ulm,104 kW (141 HP),Manual,https://hey.car/vehicle/34e051bd-4246-42be-8e66-9679a7dcfe4f?dealerId=cf1b69d0-b20e-4ccd-a94e-7ef427295b2f
"17,500 EUR",Ford,Fiesta,1.0,"11,571 km",2021,Petrol,6,Sedan,White,Norderstedt,93 kW (126 HP),Automatic,https://hey.car/vehicle/17f0aaa0-1fbf-43df-95bc-ae255d2e9d03?dealerId=c60733b8-1d7d-455c-bc69-363ff082062b
"47,980 EUR",Ford,Ranger,2.0 TDCi,"16,500 km",2020,Diesel,6,Pickup,Blue,Aachen,158 kW (215 HP),Automatic,https://www.moll-automobile.de/fahrzeug/386423904/Pkw/ford-ranger-doppelkabine-4x4-raptor-2-0-tdci-panther
"12,900 EUR",Audi,S3,2.0 TFSI Quattro,"223,778 km",2012,Petrol,,Sedan,Black,Villingen Schwenningen,195 kW (265 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1414056296?num_on_page=3&page=27&premium=false&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"53,750 EUR",Bmw,X3,M40d,"53,313 km",2021,Diesel,6,Suv,Silver,Rain,250 kW (340 HP),Automatic,https://www.12gebrauchtwagen.de/c/16/1426177213?num_on_page=1&page=15&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"8,570 EUR",Dacia,Dokker,1.6 SCe,"140,910 km",2018,Petrol,,Van,Blue,Walsrode,75 kW (102 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1426641915?num_on_page=2&page=13&title=Dacia+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"18,780 EUR",Volkswagen,T-Cross,1.0 tsi,"61,900 km",2022,Petrol,,Crossover,Black,Rain,70 kW (95 HP),Manual,https://www.instamotion.com/auto/T89O-LXGT-NF1Y
"19,660 EUR",Volkswagen,T-Cross,1.0 tsi,"15,960 km",2022,Petrol,,Crossover,Black,Neu Ulm,70 kW (95 HP),Manual,https://www.12gebrauchtwagen.de/c/16/1418968880?num_on_page=3&page=96&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"11,480 EUR",Citroen,C1,1.0,"26,780 km",2020,Petrol,,Mini,Black,Magdeburg,53 kW (72 HP),Automatic,https://hey.car/vehicle/6c8a0908-9c5b-458d-87e0-c77bf27053ad?dealerId=5187d5e4-d7fc-4e6e-8691-35b079f7eb4e
"23,990 EUR",Ford,S-Max,2.0 TDCi,"67,709 km",2017,Diesel,,Mpv,Green,Dresden,133 kW (181 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1417325005?num_on_page=3&page=17&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"11,990 EUR",Dacia,Duster,1.2 TCe,"79,327 km",2016,Petrol,,Suv,Green,Geldern,92 kW (125 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1426575023?num_on_page=1&page=4&title=Dacia+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"23,980 EUR",Mercedes Benz,C-Class,,"114,300 km",2016,Hybrid,6,Sedan,Blue,Viernheim,155 kW (211 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1424907523?num_on_page=2&page=27&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"18,800 EUR",Bmw,I3,,"78,830 km",2017,Electric,6,Hatchback,Black,Lollar,135 kW (184 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1420941218?num_on_page=4&page=12&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"24,920 EUR",Audi,A4,2.0 35 TFSI,"82,665 km",2020,Petrol,6,Sedan,Green,Wolfhagen,110 kW (150 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1426259005?num_on_page=4&page=43&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"33,730 EUR",Audi,A5,2.0 40 TFSI,"64,000 km",2019,Petrol,6,Convertible,Black,Rain,140 kW (190 HP),Automatic,https://www.12gebrauchtwagen.de/c/16/1426202539?num_on_page=3&page=3&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"22,485 EUR",Volkswagen,Polo,1.0 TSI DSG,"21,500 km",2019,Petrol,6,Hatchback,Black,Mühlheim Am Main,147 kW (200 HP),Automatic,https://www.12gebrauchtwagen.de/c/16/1418850483?num_on_page=2&page=85&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"32,990 EUR",Cupra,Ateca,2.0 TSI,"47,999 km",2021,Petrol,6,Suv,Green,Hamm,221 kW (301 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1426408188?num_on_page=4&page=14&title=Cupra+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"20,500 EUR",Mercedes Benz,C-Class,220 D,"150,000 km",2018,Diesel,,Wagon,Green,Spaichingen,144 kW (196 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1426414585?num_on_page=3&page=86&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"23,988 EUR",Škoda,Karoq,1.5 tsi,"53,018 km",2018,Petrol,,Suv,Gray,Geilenkirchen,110 kW (150 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1419252985?num_on_page=3&page=3&premium=false&title=Skoda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"20,780 EUR",Škoda,Karoq,1.5 tsi,"50,700 km",2018,Petrol,,Suv,Silver,Ulm,110 kW (150 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1413991431?num_on_page=1&page=13&title=Skoda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"17,480 EUR",Ford,Ecosport,1.0,"34,868 km",2018,Petrol,6,Suv,Black,Diepholz,92 kW (125 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1386108522?num_on_page=2&page=67&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"6,950 EUR",Mazda,2,1.3,"70,300 km",2011,Petrol,5,Mini,Green,Neumarkt in der Oberpfalz,55 kW (75 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1428252789?num_on_page=3&page=8&title=Mazda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"22,990 EUR",Honda,Cr-V,1.5,"53,737 km",2019,Petrol,,Suv,Black,Stuttgart,127 kW (173 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1426398215?num_on_page=1&page=1&title=Honda+CR-V+Benzin+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"45,550 EUR",Bmw,X3,M40d,"92,593 km",2020,Diesel,6,Suv,Blue,Rain,240 kW (326 HP),Automatic,https://www.12gebrauchtwagen.de/c/34/1425961273?num_on_page=3&page=1&premium=true&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"11,990 EUR",Honda,Cr-Z,1.5 i-VTEC,"64,720 km",2012,Hybrid,5,Coupe,Green,Halver,84 kW (114 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1417304246?num_on_page=4&page=1&title=Honda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"24,940 EUR",Audi,A3,1.4 TFSI,"54,988 km",2021,Hybrid,,Sedan,Blue,Stuttgart,152 kW (207 HP),Automatic,https://www.12gebrauchtwagen.de/c/16/1417147125?num_on_page=3&page=47&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"16,500 EUR",Volkswagen,Cc,2.0,"131,426 km",2015,Diesel,5,Sedan,Black,Viersen,103 kW (140 HP),Automatic,https://auto24.de/anzeige/volkswagen-cc-2-0-tdi-r-3680390.html
"33,990 EUR",Mercedes Benz,E-Class,220 D,"79,991 km",2018,Diesel,6,Wagon,Black,Düren,143 kW (194 HP),Automatic,https://www.kamux.de/cars/Mercedes-Benz/E/DRN-523754
"16,500 EUR",Ford,Focus,1.5 EcoBoost,"15,900 km",2017,Petrol,6,Sedan,Green,Köln,111 kW (151 HP),Automatic,https://hey.car/vehicle/1758a570-8907-419e-a6ae-dc8c2560138e?dealerId=c60733b8-1d7d-455c-bc69-363ff082062b
"18,900 EUR",Toyota,C-Hr,1.2,"33,900 km",2018,Petrol,,Suv,Green,Heidelberg,86 kW (117 HP),Manual,https://hey.car/vehicle/2ec2fd65-711b-40d3-8e07-c87d005c0b2c?dealerId=8d5ac32d-d75d-4012-a7e0-a916fc2e9f8b
"16,990 EUR",Kia,Stonic,1.0 T-GDi,"63,109 km",2022,Petrol,,Crossover,Silver,Hamburg,74 kW (101 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1424929496?num_on_page=2&page=16&title=Kia+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"22,990 EUR",Honda,Jazz,1.5 i-MMD,"15,088 km",2022,Hybrid,,Hatchback,Black,Brühl,72 kW (98 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1389341065?num_on_page=3&page=4&premium=false&title=Honda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"50,450 EUR",Bmw,X1,xDrive23d,"41,353 km",2023,Diesel,6,Suv,Black,Rain,155 kW (211 HP),Automatic,https://www.12gebrauchtwagen.de/c/34/1413762295?num_on_page=4&page=116&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"47,450 EUR",Bmw,X1,xDrive20d,"31,724 km",2023,Diesel,6,Suv,Black,Rain,120 kW (163 HP),Automatic,https://www.instamotion.com/auto/FIRG-9T9D-TX76
"50,450 EUR",Bmw,X1,xDrive20d,"28,199 km",2023,Diesel,6,Suv,Green,Rain,110 kW (150 HP),Automatic,https://www.12gebrauchtwagen.de/c/34/1413762028?num_on_page=3&page=117&premium=false&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"50,550 EUR",Bmw,X1,xDrive20d,"19,155 km",2023,Diesel,6,Suv,Black,Rain,120 kW (163 HP),Automatic,https://www.12gebrauchtwagen.de/c/34/1425981076?num_on_page=2&page=20&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"91,590 EUR",Volkswagen,Touareg,4.0 TDI,"62,629 km",2021,Diesel,,Suv,Black,Rain,313 kW (426 HP),Automatic,https://www.instamotion.com/auto/XHCO-WEZK-BMG2
"19,990 EUR",Volkswagen,Polo,1.0 TSI DSG,"18,587 km",2018,Petrol,,Hatchback,Gold,Dresden,70 kW (95 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1417722093?num_on_page=2&page=63&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"18,490 EUR",Hyundai,Kona,1.0,"53,450 km",2021,Electric,,Crossover,Black,Emsland,100 kW (136 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1428120233?num_on_page=2&page=7&title=Hyundai+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"19,990 EUR",Hyundai,Kona,1.0 T-GDi,"47,843 km",2021,Petrol,6,Crossover,Black,Landshut,89 kW (121 HP),Automatic,https://gebrauchtwagen.hyundai.de/de/fahrzeugsuche/hyundai/kona/10-t-gdi-intronaviled8xbereift-kjc9b32m
"22,490 EUR",Kia,Sportage,1.6 GDi,"108,890 km",2019,Petrol,,Crossover,Black,Stuttgart,130 kW (177 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1428179571?num_on_page=1&page=8&title=Kia+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"69,980 EUR",Volvo,Xc90,2.0,"6,861 km",2023,Diesel,6,Suv,Silver,Aachen,175 kW (238 HP),Automatic,https://www.moll-automobile.de/fahrzeug/383698453/Pkw/volvo-xc90-ultimate-bright-awd-b5-diesel-eu6d-7-sitzer
"15,650 EUR",Volkswagen,Passat,2.0 TSI,"101,717 km",2015,Diesel,6,Wagon,Silver,Haiger,110 kW (150 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1391387563?num_on_page=2&page=87&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
