Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Citroen,Jumper,2.2 HDi,2023,Diesel,Van,NA,Kecskemét,Manual,https://hovany.hu/autok/citroen/jumper-22-bluehdi-35-heavy-l4-utolso-darab-keszletes-hosszitott-erosebb-motorral/20031394,6,26326,15,121.0,Hungary
Kia,Optima,2.0,2018,Petrol,Sedan,White,Budakalász,Automatic,https://joautok.hu/hasznaltauto/kia/optima/optima-20-cvvl-silver-automata-mo-i-141e-km-vezszkonyv-navi-ules-kormany-futes-e-h-radar-tkamera-afa-s-4/umbsjky/,6,14218,141711,120.0,Hungary
Hyundai,Tucson,1.6 T-GDi,2017,Petrol,Suv,Gray,NA,Automatic,https://joautok.hu/hasznaltauto/hyundai/tucson/tucson-16-t-gdi-premium-4wd-dct-automata-magyar-1-tulaj-vezetett-szervizkonyves-teli-kerek-garnituraval-2/edg2rt7/,6,19051,73486,130.0,Hungary
Mazda,6,2.5,2015,Petrol,Sedan,White,NA,Automatic,https://joautok.hu/hasznaltauto/mazda/mazda-6/6-25i-revolution-top-automata-facelift-magyar-1-tulaj-vezetett-szervizkonyves/e2scd5m/,6,12461,218817,141.0,Hungary
Citroen,C4,1.2 puretech,2022,Petrol,Hatchback,White,Budaörs,Automatic,https://joautok.hu/hasznaltauto/citroen/c4/c4-12-puretech-feel-eat8-magyarorszagi-1-tulajdonostol/umrdn37/,6,16762,51787,96.0,Hungary
Kia,Niro,1.6 GDi,2024,Petrol,Suv,Red,Budaörs,Automatic,https://www.szalonauto.hu/szemelyauto/kia/niro/kia_niro_1.6_gdi_hev_gold_dct_sense_csomag_keszletrol-20250823,6,31156,6,77.0,Hungary
Ssangyong,Torres,1.5,2024,Petrol,Crossover,Gray,NA,Automatic,https://www.hasznaltauto.hu/szemelyauto/ssangyong/torres/ssangyong_torres_1.5_turbo_gdi_style_automata_keszleten_markakereskedesbol-20231480#sid=021526f7-a03c-45de-affe-759940c22f12,6,32802,1,120.0,Hungary
Mazda,6,2.2 cd,2016,Diesel,Wagon,White,Budakalász,Manual,https://joautok.hu/hasznaltauto/mazda/mazda-6/6-sport-22-cd-attraction-mo-i-123-e-km-vezetett-sz-konyv-futheto-elso-ulesek-teli-gumi-afa-s-3/ucbxrdj/,6,11675,123871,110.0,Hungary
Ford,Kuga,1.5 EcoBoost,2020,Petrol,Suv,Gray,Budapest,Manual,https://joautok.hu/hasznaltauto/ford/kuga/kuga-15-ecoboost-titanium-magyarorszagi-atvizsgalt-ujszeru-allapotban/kjay7tt/,6,20069,77000,110.0,Hungary
Volkswagen,Polo,1.0 TSI DSG,2024,Petrol,Hatchback,White,Kisvárda,Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/polo_vi/volkswagen_polo_vi_1.0_tsi_style_dsg_110_le_iq_light_led_matrix_2_zonas_digit_klma_tolato_kamera_keszletrol-20267352,6,24647,0,80.0,Hungary
Citroen,C4 Spacetourer,1.6 BlueHDI,2020,Diesel,Mpv,White,Budakalász,Manual,https://www.hasznaltauto.hu/szemelyauto/citroen/grand_c4_spacetourer/citroen_grand_c4_spacetourer_c4spacetourer_1.5_bluehdi_shine_ss_e6.2_7_szemelyes_mo-i_135e_km_napfenyteto_e-h_radar_360_kamera_ulesfutes_afa-s-20426251#sid=e6326ec5-3c26-4a98-a6fd-1a61af31d387,6,16508,135307,96.0,Hungary
Peugeot,308,1.2 puretech,2024,Petrol,Wagon,NA,Kecskemét,Automatic,https://joautok.hu/hasznaltauto/peugeot/308/308-sw-12-puretech-allure-keszletrol-teszt-auto-kedvezmennyel/krda4v4/,6,27791,1,97.0,Hungary
