Price,Make,Model,Trim,Mi,Year,Fuel type,Euro norm,Body type,Color,City,Power,Transmission,Contact
"94,950 EUR",Bmw,X6,,"18,000 km",2023,Diesel,6,Suv,Black,Malle,212 kW (288 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-x6-diesel-0406292/
"27,995 EUR",Bmw,X3,,"99,911 km",2018,Diesel,7,Suv,Black,Brugge,111 kW (151 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-x3-diesel-0552764/
"49,990 EUR",Audi,Q5,2.0 40 TDI,"15,715 km",2022,Diesel,6,Suv,Red,Tienen,152 kW (207 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-q5-diesel-0554796/
"23,950 EUR",Mazda,Cx-5,2.2 D,"61,440 km",2019,Diesel,9,Crossover,Red,Turnhout,137 kW (186 HP),Automatic,https://www.autogids.be/detail-id--9528474--mazda-2-2-skyactiv-d-takumi-full-option/tweedehands.html
"69,950 EUR",Mercedes Benz,E-Class,220 D,"3,969 km",2022,Diesel,6,Coupe,Silver,Izegem,144 kW (196 HP),Automatic,https://www.autogids.be/detail-id--9497806--mercedes-benz-e220-amg-pack-nightpack-belgian-car/tweedehands.html
"25,990 EUR",Ssangyong,Korando,1.6,"37,479 km",2022,Diesel,8,Suv,Gray,Roeselare,101 kW (137 HP),Manual,https://www.autogids.be/detail-id--9467443--ssangyong-diesel-nieuwstaat/tweedehands.html
"28,950 EUR",Opel,Grandland X,1.2,"34,437 km",2022,Petrol,6,Suv,Gray,Diksmuide,96 kW (131 HP),Automatic,https://www.autogids.be/detail-id--9534819--opel-1-2t-130pk-aut-ultimate-ledmatrix-360cam-navipro/tweedehands.html
"43,995 EUR",Porsche,Boxster,2.7,"90,914 km",2013,Petrol,5,Convertible,White,Brugge,197 kW (268 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/porsche-boxster-essence-0538374/
"30,490 EUR",Bmw,X1,,"33,149 km",2020,Petrol,6,Suv,Blue,Zaventem,143 kW (194 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/bmw-x1-essence-0552742/
"144,990 EUR",Mercedes Benz,Sl-Class,4.0 AMG 55,"7,408 km",2023,Petrol,,Convertible,Gray,Huy,354 kW (481 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/mercedes-benz-sl-55-amg-essence-0538088/
"138,990 EUR",Mercedes Benz,Sl-Class,4.0 AMG 55,"7,408 km",2023,Petrol,6,Convertible,Gray,Huy,354 kW (481 HP),Automatic,https://www.autogids.be/detail-id--9411715--mercedes-benz-sl-55-amg-4matic/tweedehands.html
"59,995 EUR",Bmw,I8,1.5,"94,054 km",2015,Hybrid,6,Coupe,Gray,Brugge,172 kW (234 HP),Automatic,https://www.autogids.be/detail-id--9490894--bmw-navi-display-key-comfort-acces-49gr-co2/tweedehands.html
"29,990 EUR",Audi,A3,1.0 30 TFSI,"39,638 km",2022,Petrol,6,Sedan,Gray,Overpelt,82 kW (112 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-a3-essence-0524011/
"29,990 EUR",Audi,A3,1.0 30 TFSI,"39,474 km",2022,Petrol,6,Sedan,Gray,Overpelt,82 kW (112 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/audi/a3/audi-a3-2022-vente-520955?
"29,990 EUR",Audi,A3,1.0 30 TFSI,"24,708 km",2022,Petrol,6,Sedan,Gray,Tienen,82 kW (112 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/audi/a3/audi-a3-2022-vente-525176?
"37,990 EUR",Audi,A3,2.0 40 TFSI,"11,530 km",2022,Petrol,6,Sedan,Red,Overpelt,141 kW (192 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-a3-essence-0545945/
"31,500 EUR",Audi,A3,1.0 30 TFSI,"11,358 km",2022,Petrol,6,Sedan,Silver,Tienen,82 kW (112 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/audi-a3-essence-0548186/
"35,990 EUR",Mercedes Benz,C-Class,200 D,"37,000 km",2021,Diesel,6,Hatchback,Silver,Roeselare,119 kW (162 HP),Automatic,https://www.autogids.be/detail-id--9500428--mercedes-benz-d-9g-tronic-amg-gps-night-led-hifi/tweedehands.html
"15,590 EUR",Peugeot,3008,1.2 puretech,"86,604 km",2019,Petrol,6,Crossover,Black,Bornem,97 kW (132 HP),Manual,https://www.autogids.be/detail-id--9544094--peugeot-1-2-puretech-allure-eu6-2-electric-massage/tweedehands.html
"21,990 EUR",Peugeot,3008,1.2,"53,437 km",2019,Petrol,6,Crossover,Black,Herve,97 kW (132 HP),Automatic,https://www.autotrends.be/fr/occasions/voiture-occasion-belgique/auto/peugeot/3008/peugeot-3008-2019-vente-531643?
"41,500 EUR",Jaguar,F-Pace,2.0,"64,803 km",2020,Diesel,6,Crossover,Silver,Asse,133 kW (181 HP),Automatic,https://www.vroom.be/fr/voitures-occasion/jaguar-f-pace-diesel-0333202/
