Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Volvo,V60,2.4 D5,2012,Diesel,Wagon,Orange,Kroměříž,Manual,https://www.annonce.cz/inzerat/volvo-v60-2-4-d5-r-design-navi-1-maj--72314593-wcfed3.html,5,8672,333258,158.0,Czech Republic
Volvo,Xc60,2.4 D4 AWD,2015,Diesel,Crossover,White,Liberec,Automatic,https://www.sauto.cz/osobni/detail/volvo/xc60/205361355,6,22531,92957,140.0,Czech Republic
Škoda,Roomster,1.4 TDI,2007,Diesel,Mpv,Blue,Most,Manual,http://auto.rychle.cz/osobni-auto-O/Skoda/Roomster/Roomster-1.4TDI-59kW-Kombi-17101675377060.html,4,3326,216000,59.0,Czech Republic
Volvo,Xc60,2.4 D4 AWD,2017,Diesel,Crossover,Silver,Liberec,Automatic,https://www.cars.cz/inzerce/osobni-auto-O/Volvo/XC60/XC60-D4-AWD-2-4-SUV-17097345989345757.html,6,23323,94402,140.0,Czech Republic
Volvo,Xc90,2.4 D5,2003,Diesel,Suv,Silver,Mikulov,Automatic,https://www.sauto.cz/osobni/detail/volvo/xc90/204508749,3,5543,378189,120.0,Czech Republic
Land Rover,Evoque,2.0,2019,Diesel,Suv,Red,Praha,Automatic,https://autocaris.cz/detail.php?inzerat=744879,6,26923,31518,110.0,Czech Republic
Mini,Cooper,1.6 S,2010,Petrol,Hatchback,Gray,Rudná,Manual,https://yauto.cz/mini/cooper-s/16-i-turbo-hatchback-benzin-865586/,5,9103,159788,128.0,Czech Republic
Bmw,X5,D,2014,Diesel,Suv,Black,Praha,Automatic,http://auto.rychle.cz/osobni-auto-O/BMW/X5/X5-3.0-d-Terenni-17102404340202786.html,6,27679,147181,280.0,Czech Republic
Jeep,Compass,2.2 crd,2011,Diesel,Crossover,Black,Praha,Manual,https://www.sauto.cz/osobni/detail/jeep/compass/202672474,5,6692,203170,120.0,Czech Republic
Kia,Sorento,2.5 CRDi,2006,Diesel,Suv,Black,Praha,Automatic,https://yauto.cz/kia/sorento/14-i-hatchback-benzin-526631/,4,5341,211500,103.0,Czech Republic
Bmw,X5,30d,2016,Diesel,Suv,Silver,Praha,Automatic,https://www.cars.cz/inzerce/osobni-auto-O/BMW/X5/X5-30d-xDrive-SUV-1708709753586166.html,6,27715,163705,190.0,Czech Republic
Mercedes Benz,S-Class,350 CDI,2010,Diesel,Sedan,Gray,Olbramovice,Automatic,http://auto.rychle.cz/osobni-auto-O/Mercedes-Benz/S/S-3.0-S-350-1-Sedan-Limuzina-170386945346332.html,5,17819,144088,190.0,Czech Republic
Fiat,Freemont,2.0 mjet,2015,Diesel,Crossover,Green,Praha,Automatic,https://www.annonce.cz/inzerat/fiat-freemont-2-0-mjt-72635137-wuep9m.html,6,8315,253590,125.0,Czech Republic
Mercedes Benz,Cls-Class,63 AMG,2010,Petrol,Sedan,Red,Praha,Automatic,https://www.sauto.cz/osobni/detail/mercedes-benz/cls/167998181,5,27283,158335,386.0,Czech Republic
Volkswagen,Golf,2.0 GTI,2021,Petrol,Hatchback,White,Praha,Automatic,https://www.sportovnivozy.cz/188182-volkswagen-golf-20-gti-dsg-led-navigac-2021,6,27715,38160,180.0,Czech Republic
Škoda,Superb,2.0 TSI,2019,Petrol,Sedan,Gray,Praha,Automatic,https://yauto.cz/skoda/superb/20-tsi-200kw-dsg-4x4-lk-acc-canton-keyless-navi-sedan-benzin-866587/,6,23755,164105,200.0,Czech Republic
Citroen,C4,1.6 HDi,2013,Diesel,Hatchback,Gray,Kroměříž,Manual,https://www.automodul.cz/citroen-c4-1-6-hdi-digiklima-temp-bt-c2638902,5,6494,123767,68.0,Czech Republic
Cupra,Formentor,2.0 tsi vz,2021,Petrol,Crossover,Gray,Praha,Automatic,https://www.sauto.cz/osobni/detail/cupra/formentor/205610406,6,36822,23763,228.0,Czech Republic
Chevrolet,Colorado,2.8,2018,Diesel,Pickup,Black,Praha,Automatic,https://www.automodul.cz/chevrolet-colorado-2-8-td-4x4-duramax-zr2-bose-c2600343,6,34842,61175,135.0,Czech Republic
Audi,A4,2.0,2001,Petrol,Sedan,White,Brno,Manual,https://yauto.cz/audi/a4/20-bez-koroze123tkm-sedan-benzin-857641/,3,2653,123456,96.0,Czech Republic
Seat,Alhambra,2.0 TDI,2014,Diesel,Mpv,Silver,Chomutov,Automatic,http://auto.rychle.cz/osobni-auto-O/Seat/Alhambra/Alhambra-2.0TDI-130k-Van-Minibus-171052063811295.html,6,13859,219217,130.0,Czech Republic
Volvo,S80,3.0 T6,2010,Petrol,Sedan,Blue,Olbramovice,Automatic,https://www.sauto.cz/osobni/detail/volvo/s80/203809926,5,9899,183192,224.0,Czech Republic
