Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"63,702 EUR (69,200 USD)",Toyota,Corolla,1.8,"23,844 km",2020,LPG,Wagon,White,Grójec,72 kW (98 HP),Automatic,https://automotodeal.pl/corolla/toyota-corolla-lpgoferta-do-1910bruttotoyota-corolla-kombi-18-hybrid-gpf-active.html
"13,716 EUR (14,900 USD)",Volvo,V50,2.0 D,"299,778 km",2007,Diesel,Wagon,Gray,Sokołów Podlaski,99 kW (135 HP),Manual,https://automotodeal.pl/v50/volvo-v50-volvo-v50-lift-20d-136km-xenon-skora-nawigacja-oplacone-gwarancja.html
"21,909 EUR (23,800 USD)",Opel,Meriva,1.7 CDTi,"183,000 km",2012,Diesel,Mpv,Gray,Błonie,80 kW (109 HP),Manual,https://automotodeal.pl/meriva/opel-meriva-oplacona-17-diesel-110km-polskora.html
"13,716 EUR (14,900 USD)",Volvo,V50,2.0 D,"290,000 km",2008,Diesel,Wagon,Gray,Sokołów Podlaski,99 kW (135 HP),Manual,https://automotodeal.pl/v50/volvo-v50-volvo-v50-lift-20d-136km-2008r-skora-oplacony-gwarancja-alu-hak-.html
"50,538 EUR (54,900 USD)",Opel,Astra,1.0,"37,983 km",2018,Petrol,Hatchback,Black,Gdańsk,77 kW (105 HP),Automatic,https://automotodeal.pl/astra/opel-astra-opel-astra-k-10-enjoy-szyberdach.html
"49,618 EUR (53,900 USD)",Renault,Megane,1.6 dci,"158,554 km",2017,Diesel,Hatchback,Black,Aleksandrów Łódzki,95 kW (129 HP),Automatic,https://automotodeal.pl/megane/renault-megane--16-dci-130-km-intens-navi-full-ledsalon-pl-bezwypadkowy-fvat23procentaso.html
"80,733 EUR (87,700 USD)",Renault,Espace,1.6,"135,813 km",2017,Diesel,Mpv,Gray,Otmuchów,117 kW (159 HP),Automatic,https://automotodeal.pl/v-2015-/renault-espace-initiale-paris-bosse-4control-acc-panorama-blis-7-osob-skora-masaze.html
"22,921 EUR (24,900 USD)",Opel,Antara,2.0 CDTi,"203,000 km",2010,Diesel,Crossover,Silver,Mysłowice,110 kW (150 HP),Automatic,https://automotodeal.pl/antara/opel-antara-zobacz-opis--w-podanej-cenie-roczna-gwarancja.html
"87,177 EUR (94,700 USD)",Bmw,X1,,"136,467 km",2018,Diesel,Suv,Black,Otmuchów,110 kW (150 HP),Manual,https://automotodeal.pl/x1/bmw-x1-m-pakiet-full-led-nawi-elklapa-grzane-fotele-panorama-kamera-skora.html
"147,197 EUR (159,900 USD)",Bmw,5 Series,,"98,072 km",2017,Diesel,Sedan,Blue,Gdańsk,139 kW (189 HP),Automatic,https://automotodeal.pl/bmw/bmw-520-vat-23procent-pl-salon-xdrive-bi-xenon-led-skory-el-fotele-z-pamiecia.html
"54,220 EUR (58,900 USD)",Hyundai,I40,1.7 CRDi,"136,237 km",2017,Diesel,Wagon,Black,Gdańsk,103 kW (140 HP),Manual,https://automotodeal.pl/i40/hyundai-i40-p-salon-f-vat-23procent-podgrzewane-fotele--tempomat-cz-pakowaniaalufe.html
"64,347 EUR (69,900 USD)",Nissan,Qashqai,1.2,"58,126 km",2017,Petrol,Crossover,Red,Strzegom,85 kW (116 HP),Automatic,https://automotodeal.pl/qashqai/nissan-qashqai-12-benzyna-116km--n-connecta--panorama--salon-pl--1-wlasciciel.html
"3,685 EUR (15,900 PLN)",Volkswagen,Touran,1.9 TDI,"203,000 km",2008,Diesel,Mpv,White,Grodzisk Mazowiecki,104 kW (141 HP),Manual,https://automotodeal.pl/touran/volkswagen-touran-lift-19-tdi-ekonomoiczny-.html
"18,871 EUR (20,500 USD)",Opel,Corsa,1.4,"112,355 km",2013,Petrol,Hatchback,Black,Częstochowa,63 kW (86 HP),Manual,https://automotodeal.pl/dcorsa/opel-corsa-14-stan-idealny-100procentbezwypadkowy-1wl-pelny-serwis-z-niemiec-oplacony.html
"73,368 EUR (79,700 USD)",Nissan,Qashqai,1.6,"141,373 km",2019,Diesel,Crossover,Gray,Otmuchów,95 kW (129 HP),Manual,https://automotodeal.pl/qashqai/nissan-qashqai-4-kamery-nawi-alusy-18---line-assist--panorama-relingi-ledy-automat.html
"29,365 EUR (31,900 USD)",Jaguar,Xf,2.7 d,"206,000 km",2009,Diesel,Sedan,Black,Mogilno,152 kW (207 HP),Automatic,https://automotodeal.pl/x250-2007-2015/jaguar-xf-stan-idealny--mocno-doinwestowany--wyposazony-oplacony-piekny-.html
"55,141 EUR (59,900 USD)",Renault,Megane,1.5,"81,151 km",2018,Diesel,Hatchback,Gold,Gdańsk,80 kW (109 HP),Automatic,https://automotodeal.pl/megane/renault-megane-psalon-vat-23procent-alu-navi-led-klima-cz-park-przod-tyl-el-szyb.html
"39,574 EUR (42,990 USD)",Peugeot,308,1.2 vti,"51,000 km",2017,Petrol,Hatchback,Gray,Mysłowice,80 kW (109 HP),Manual,https://automotodeal.pl/peugeot/peugeot-308-navipanel-dotykkamerapdcespklimatronikalutempbtgwar-vgs-.html
"22,001 EUR (23,900 USD)",Mazda,5,1.6,"180,160 km",2013,Diesel,Mpv,Gray,Chełmno,85 kW (116 HP),Automatic,https://automotodeal.pl/5/mazda-5-7-osobowa-.html
"19,147 EUR (20,800 USD)",Toyota,Yaris,1.4,"378,155 km",2015,Diesel,Hatchback,Red,Częstochowa,66 kW (90 HP),Manual,https://automotodeal.pl/yaris/toyota-yaris-14d-stan-idealny-100procentbezwypakowa-serwis-toyota--z-niemiec-oplacony.html
"22,921 EUR (24,900 USD)",Mercedes Benz,Clk-Class,230 K,"272,761 km",2000,Petrol,Convertible,Silver,Głogówek,144 kW (196 HP),Manual,https://automotodeal.pl/osobowe/mercedes-clk-230-nr-001-roadster-kompressor-197-km-avantgarde-2000-r.html
"28,488 EUR (122,900 PLN)",Audi,A4,2.0,"138,065 km",2020,Diesel,Wagon,White,Rzeszów,,,https://autopunkt.pl/samochod/rzeszow/kombi/audi/a4/id/105054
"5,431 EUR (5,900 USD)",Volkswagen,Beetle,2.0,"250,000 km",1998,Petrol,Hatchback,Black,Błonie,85 kW (116 HP),Manual,https://automotodeal.pl/new-beetle/volkswagen-new-beetle-20-116km-benzyna-klimatyzacja-tempomat.html
"10,954 EUR (11,900 USD)",Ford,C-Max,1.8,"206,000 km",2004,Petrol,Mpv,Silver,Strzegom,91 kW (124 HP),Manual,https://automotodeal.pl/i-2003-2010/ford-c-max-18-benzyna-125km--ghia--tempomat--klimatronik--sony--gwarancja.html
"20,160 EUR (21,900 USD)",Citroen,Ds3,1.6,"209,065 km",2011,Petrol,Hatchback,Red,Chmielnik,114 kW (155 HP),Automatic,https://automotodeal.pl/ds3/citroen-ds3-16t-156km--hifi--navi--climatronik--parktronik--sliczy-.html
"18,319 EUR (19,900 USD)",Toyota,Auris,1.4,"156,255 km",2010,Petrol,Hatchback,Black,Częstochowa,71 kW (97 HP),Manual,https://automotodeal.pl/auris/toyota-auris-14-stan-idealny-100procentbezwypadkowy-1wl-z-niemiec-oplacony-z-gwarancja.html
"6,351 EUR (6,900 USD)",Volkswagen,Polo,1.4,"176,000 km",2004,Petrol,Hatchback,Black,Tomaszów Mazowiecki,55 kW (75 HP),Manual,https://automotodeal.pl/polo/volkswagen-polo-14-mpi-bogate-wyposazenie-bardzo-dobry-stan-techniczny-szyberdach.html
