Price,Make,Model,Trim,Mi,Year,Fuel type,Euro norm,Body type,Color,City,Power,Transmission,Contact
"16,211 EUR (6,390,000 HUF)",Ford,S-Max,,"110,253 km",2017,Petrol,,Mpv,,,118 kW (160 HP),,https://usedcars.leaseplan.com/hu-hu/ford-s-max/1458198-hu-ford-s-max.html
"10,122 EUR (3,990,000 HUF)",Hyundai,I20,,"63,831 km",2019,Petrol,,Hatchback,,,62 kW (84 HP),,https://usedcars.leaseplan.com/hu-hu/hyundai-i20/1531342-hu-hyundai-i20.html
"17,734 EUR (6,990,000 HUF)",Fiat,500 X,1.3,"43,000 km",2021,Diesel,,Crossover,,Budaörs,110 kW (150 HP),Automatic,https://joautok.hu/hasznaltauto/fiat/500x/500x-13-t4-cross-automata-ajandek-garanciaval/0a8jc37/
"35,493 EUR (13,990,000 HUF)",Ssangyong,Torres,1.5,200 km,2023,Petrol,,,Silver,Budapest,120 kW (163 HP),Automatic,https://www.hasznaltauto.hu/szemelyauto/ssangyong/torres/ssangyong_torres_1.5_turbo_gdi_premium_automata-19892182#sid=a5a7b930-1f6e-4ab0-87db-0dc28982f487
"38,030 EUR (14,990,000 HUF)",Fiat,600,,"1,000 km",2024,,,Mini,,,115 kW (156 HP),,https://www.hasznaltautok.hu/vehicle?vehicle=17598509
"11,898 EUR (4,690,000 HUF)",Hyundai,I30,1.0,"78,889 km",2019,Petrol,,Wagon,,,88 kW (120 HP),,https://usedcars.leaseplan.com/hu-hu/hyundai-i30/1567556-hu-hyundai-i30.html
"35,630 EUR (14,044,000 HUF)",Hyundai,Tucson,1.6 T-GDi,5 km,2024,Petrol,,Suv,White,Székesfehérvár,110 kW (150 HP),Automatic,https://www.hasznaltauto.hu/szemelyauto/hyundai/tucson/hyundai_tucson_1.6_t-gdi_lp_mhev_executive_plus_dct_keszletenazonnal_elviheto-20443788#sid=a5493aee-7467-4f78-b27b-cb82edd3da2c
"41,351 EUR (16,299,000 HUF)",Nissan,X-Trail,1.5,5 km,2024,Petrol,,Suv,White,Budapest,116 kW (158 HP),Automatic,https://www.szalonauto.hu/szemelyauto/nissan/x-trail/nissan_x-trail_1.5_e-power_e-4orce_n-connec_automata_7_szemely_keszletrol_nagy_kedvezmennyel_0-os_thm-mel_3_zonas_klima_4_ulesfutes_7_szeme-20412580
"57,083 EUR (22,500,000 HUF)",Volkswagen,Id.4,,0 km,2024,Electric,,,Gray,Kisvárda,209 kW (284 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/id4/volkswagen_id4_77kwh_pro_perfomance_285_le_egyedi_magas_extrafelszereltseg_keszletrol-20410815
"18,517 EUR (7,299,000 HUF)",Hyundai,I30,1.5,3 km,2024,Petrol,,Wagon,Red,Budapest,81 kW (110 HP),Automatic,https://joautok.hu/hasznaltauto/hyundai/i30/i30-15-dpi-start-4-henger-szivomotor-5ev-garancia-metalszinben/euvnmwy/
"20,778 EUR (8,190,000 HUF)",Toyota,Corolla,,"17,893 km",2021,,,Wagon,Brown,,72 kW (98 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/toyota-corolla-touring-sports/1653587-hu-toyota-corollatouringsports.html
"11,645 EUR (4,590,000 HUF)",Ford,Focus,,"121,396 km",2018,,,Wagon,Brown,,88 kW (120 HP),Automatic,https://usedcars.leaseplan.com/hu-hu/ford-focus/1472989-hu-ford-focus.html
"25,345 EUR (9,990,000 HUF)",Volkswagen,Taigo,1.0 tsi,0 km,2024,Petrol,,Crossover,White,Kisvárda,80 kW (109 HP),Automatic,https://www.szalonauto.hu/szemelyauto/volkswagen/taigo/volkswagen_taigo_1.0_tsi_life_dsg_110_le_tolatokamera_digit_klima_futheto_ulesek_keszletrol-20410387
"37,665 EUR (14,846,000 HUF)",Ssangyong,Torres,1.5,3 km,2023,Petrol,,,,Budapest,120 kW (163 HP),Automatic,https://www.hasznaltauto.hu/szemelyauto/ssangyong/torres/ssangyong_torres_1.5_turbo_gdi_clever_awd_automata-19944397#sid=997144ff-86dc-48fc-8275-1b707dc671b7
"8,346 EUR (3,290,000 HUF)",Renault,Clio,,"73,726 km",2019,Petrol,,Wagon,Black,,66 kW (90 HP),,https://usedcars.leaseplan.com/hu-hu/renault-clio-grandtour/1568514-hu-renault-cliograndtour.html
