Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Price(EUR),Mileage(km),kW,Emission standard,Country
Mercedes Benz,C-Class,300,2020,Diesel,Wagon,White,Krefeld,Automatic,https://www.12gebrauchtwagen.de/c/4/1419186025?num_on_page=2&page=7&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,29950,80205,182.0,6,Germany
Mercedes Benz,C-Class,220 D,2020,Diesel,Wagon,Black,Landshut,Automatic,https://www.12gebrauchtwagen.de/c/4/1419186879?num_on_page=1&page=13&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,29989,69900,143.0,6,Germany
Mercedes Benz,C-Class,300,2020,Hybrid,Wagon,Black,Zwickau,Automatic,https://www.12gebrauchtwagen.de/c/4/1426483182?num_on_page=1&page=54&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,26950,64537,144.0,6,Germany
Porsche,Macan,3.0 GTS,2017,Petrol,Suv,White,Paderborn,Automatic,https://marktplatz.auto-motor-und-sport.de/porsche-macan-15-612347/?brand=60&series=Macan&isKlassiker=false,55890,98050,268.0,6,Germany
Škoda,Octavia,2.0 tdi vrs,2014,Diesel,Wagon,White,Mönchengladbach,Automatic,https://www.12gebrauchtwagen.de/c/4/1355268065?num_on_page=2&page=18&title=Skoda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,14890,147000,135.0,6,Germany
Volkswagen,Tiguan,2.0,2014,Diesel,Crossover,Gray,Mönchengladbach,Automatic,https://www.12gebrauchtwagen.de/c/4/1419369649?num_on_page=5&page=31&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,15990,110000,103.0,6,Germany
Volvo,Xc90,2.0 T8,2022,Hybrid,Suv,Black,Frankfurt Am Main,Automatic,https://hey.car/vehicle/197b393a-88c4-4248-b527-23159e8dfca6?dealerId=13889d73-bd87-4fd5-b138-d3b865dd1bb0,74950,53741,339.0,6,Germany
Volvo,Xc90,2.0,2022,Diesel,Suv,Blue,Aachen,Automatic,https://marktplatz.auto-motor-und-sport.de/volvo-xc90-5-122810231/?brand=80&series=XC90&isKlassiker=false,51980,12132,175.0,6,Germany
Hyundai,I40,1.7 CRDi,2015,Diesel,Wagon,Green,Perleberg,Manual,https://www.12gebrauchtwagen.de/c/4/1415715930?num_on_page=4&page=17&title=Hyundai+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,10990,116268,100.0,6,Germany
Mercedes Benz,C-Class,250 BlueTEC 4MATIC,2015,Diesel,Sedan,Silver,Neumarkt in der Oberpfalz,Automatic,https://www.12gebrauchtwagen.de/c/4/1424729598?num_on_page=2&page=114&premium=false&title=Mercedes-Benz+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,22950,175800,150.0,6,Germany
Volkswagen,T-Cross,1.0 tsi,2022,Petrol,Crossover,Gray,Rain,Manual,https://www.instamotion.com/auto/NT9S-EFFI-T8YP,18780,61500,70.0,6,Germany
Volkswagen,T-Cross,1.0 tsi,2022,Petrol,Crossover,Black,Siegen,Automatic,https://www.ebay-kleinanzeigen.de/s-anzeige/volkswagen-t-cross-1-0-tsi-life-pdc-sitzheizung/2640171512-216-1027,20550,31900,81.0,6,Germany
Volkswagen,T-Cross,1.0 tsi,2022,Petrol,Crossover,Black,Köln,Manual,https://www.ebay-kleinanzeigen.de/s-anzeige/volkswagen-t-cross-active-1-0-tsi-acc-kamera-navi-app-conne/2705620864-216-981,19790,19889,70.0,6,Germany
Volkswagen,T-Cross,1.0 tsi,2022,Petrol,Crossover,Black,Köln,Manual,https://auto24.de/anzeige/volkswagen-t-cross-1-0-tsi-active-vc-3582614.html,20980,15994,70.0,6,Germany
Volkswagen,T-Cross,1.0 tsi,2022,Petrol,Crossover,Silver,Rain,Automatic,https://www.instamotion.com/auto/XUKW-71TN-Z27C,23990,14081,81.0,6,Germany
Volkswagen,T-Cross,1.0 tsi,2022,Petrol,Crossover,Blue,Rain,Automatic,https://www.instamotion.com/auto/N8BU-E8PP-OW9C,27650,12827,81.0,6,Germany
Ford,Edge,2.7 ST,2020,Diesel,Suv,Silver,Rain,Automatic,https://www.instamotion.com/auto/JZXD-2P62-8C5Y,29990,104650,175.0,6,Germany
Škoda,Scala,1.0 tsi,2020,Petrol,Sedan,White,Löhne,Manual,https://www.12gebrauchtwagen.de/c/4/1417308672?num_on_page=1&page=11&title=Skoda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de,18890,45500,85.0,6,Germany
Audi,A6,3.0 TDI Quattro TipTronic,2019,Diesel,Wagon,Black,Dresden,Automatic,https://auto24.de/anzeige/audi-a6-avant-sport-50-tdi-quattro-2249597.html,34980,120000,213.0,6,Germany
