Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"17,379 EUR (438,900 CZK)",Hyundai,Tucson,1.6 T-GDi,"57,000 km",2019,Petrol,Suv,White,Slaný,130 kW (177 HP),Manual,https://www.cars.cz/inzerce/osobni-auto-O/Hyundai/Tucson/Tucson-1-6-T-GDI-1-SUV-1710244964365628.html
"6,252 EUR (157,900 CZK)",Land Rover,Freelander,2.2 TD4,"207,921 km",2007,Diesel,Suv,Gray,Pohořelice,118 kW (160 HP),,https://www.autanet.cz/detail/land-rover/freelander/46830
"5,424 EUR (136,999 CZK)",Alfa Romeo,Giulietta,1.4,"220,456 km",2013,LPG,Hatchback,Black,Brno,88 kW (120 HP),Manual,https://www.annonce.cz/inzerat/alfa-romeo-giulietta-71389527-wmpnxn.html
"4,747 EUR (119,900 CZK)",Volvo,V50,2.5 T5,"256,097 km",2004,Petrol,Wagon,Black,Rudná,162 kW (220 HP),Automatic,https://www.cars.cz/inzerce/osobni-auto-O/Volvo/V50/V50-2-5-T5-162k-Kombi-1708011848272148.html
"39,558 EUR (999,000 CZK)",Bmw,X5m,,"149,400 km",2016,Petrol,Suv,Gray,Ostrava,423 kW (575 HP),Automatic,https://www.automodul.cz/bmw-x5-m-575ps-nezavisle-360-h-k-c2706006
"25,735 EUR (649,900 CZK)",Bmw,3 Series,320d xDrive,"62,871 km",2019,Diesel,Sedan,White,Praha,140 kW (190 HP),Automatic,https://www.annonce.cz/inzerat/bmw-rada-3-320d-xdrive-72686389-wx3c9y.html
"45,498 EUR (1,149,000 CZK)",Audi,Q5,2.0 40 TDI,"33,229 km",2020,Diesel,Suv,Gray,Praha,140 kW (190 HP),Automatic,http://auto.rychle.cz/osobni-auto-O/Audi/Q5/Q5-40TDI-S-Lin-SUV-16716369014022914.html
"14,057 EUR (355,000 CZK)",Toyota,Auris,1.6 VVT-i,"53,985 km",2019,Petrol,Hatchback,White,Olomouc,97 kW (132 HP),Manual,https://autocaris.cz/detail.php?inzerat=745837
"6,331 EUR (159,900 CZK)",Renault,Fluence,1.5 dCi,"72,000 km",2013,Diesel,Sedan,Blue,Slaný,81 kW (110 HP),Manual,https://yauto.cz/renault/fluence/15-dci-sedan-nafta-852470/
"28,867 EUR (728,999 CZK)",Volkswagen,Tiguan Allspace,2.0 TDI,"121,633 km",2020,Diesel,Crossover,Orange,Olbramovice,140 kW (190 HP),Automatic,https://www.automodul.cz/volkswagen-tiguan-allspace-2-0-tdi-140kw-dsg-pano-virtual-c2713539
"6,296 EUR (159,000 CZK)",Nissan,Qashqai,2.0 dCi,"153,942 km",2007,Diesel,Crossover,Gray,Úlice,110 kW (150 HP),Automatic,https://www.automodul.cz/nissan-qashqai-2-0-dci-110kw-automat-4x4-c2641455
"5,147 EUR (129,999 CZK)",Alfa Romeo,Giulietta,1.4,"199,999 km",2013,Petrol,Hatchback,Black,Brno,77 kW (105 HP),Manual,https://www.automodul.cz/alfa-romeo-giulietta-1-4-c2729145
"14,251 EUR (359,900 CZK)",Škoda,Scala,1.5 dsg tsi,"154,000 km",2020,Petrol,Hatchback,Blue,Provodov Šonov,110 kW (150 HP),Automatic,https://www.sauto.cz/osobni/detail/skoda/scala/204225078
"9,820 EUR (248,000 CZK)",Jeep,Grand Cherokee,3.0 crd,"236,600 km",2011,Diesel,Suv,Gray,Karlovy Vary,177 kW (241 HP),Automatic,https://www.automodul.cz/jeep-grand-cherokee-3-0-crd-177kw-summit-4wd-aut-c2651783
"23,755 EUR (599,900 CZK)",Porsche,Cayenne,3.0 D,"218,350 km",2013,Diesel,Suv,Black,Praha,180 kW (245 HP),Automatic,https://yauto.cz/porsche/cayenne/21-cdi-avantgarde-kombi-nafta-526642/
"16,987 EUR (429,000 CZK)",Audi,Q5,2.0 TDI,"235,905 km",2015,Diesel,Suv,White,Olomouc,140 kW (190 HP),Automatic,https://www.automodul.cz/audi-q5-2-0-tdi-140kw-q-s-line-pano-cz-c2641183
"7,880 EUR (199,000 CZK)",Škoda,Yeti,1.6 TDI,"131,286 km",2011,Diesel,Crossover,Blue,Kroměříž,77 kW (105 HP),Manual,https://yauto.cz/skoda/yeti/16-tdi-navidualni-klima-suv-nafta-866347/
"12,275 EUR (309,999 CZK)",Volkswagen,Tiguan,1.4 TSI,"94,500 km",2014,Petrol,Crossover,Black,Klatovy,90 kW (122 HP),Manual,http://auto.rychle.cz/osobni-auto-O/Volkswagen/Tiguan/Tiguan-1.4-TSI-Tre-SUV-1705840395024252.html
"166,309 EUR (4,199,900 CZK)",Audi,S8,4.0 TFSI,10 km,2024,Petrol,Sedan,Black,Praha,420 kW (571 HP),,https://www.sportovnivozy.cz/188943-audi-s8-40-tfsi-quattro-bo-2024
"3,563 EUR (89,999 CZK)",Citroen,C4 Picasso,1.8,"210,728 km",2007,Petrol,Mpv,Gray,Olbramovice,92 kW (125 HP),Manual,http://auto.rychle.cz/osobni-auto-O/Citroen/C4_Picasso/C4-Picasso-1.8-16V-CZ-MPV-170923519337165.html
"35,559 EUR (898,000 CZK)",Ford,Ranger,3.2,"56,844 km",2019,Diesel,Pickup,Gray,Olomouc,147 kW (200 HP),,https://autocaris.cz/detail.php?inzerat=745390
"70,089 EUR (1,770,000 CZK)",Mercedes Benz,Gle-Class,350 4MATIC,"96,400 km",2021,Diesel,Coupe,Black,Ostrava,200 kW (272 HP),Automatic,https://www.autanet.cz/detail/mercedes-benz/gle/43629
"4,751 EUR (119,999 CZK)",Citroen,C3,1.6 VTi,"122,804 km",2010,Petrol,Hatchback,Black,Olbramovice,88 kW (120 HP),Manual,https://www.sauto.cz/osobni/detail/citroen/c3/202773883
"7,511 EUR (189,700 CZK)",Mercedes Benz,E-Class,,"243,000 km",2009,Diesel,Sedan,Gray,Provodov Šonov,125 kW (170 HP),Manual,https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-e/191579623
"12,649 EUR (319,440 CZK)",Volkswagen,Sharan,2.0 TDI,"216,189 km",2014,Diesel,Van,Blue,Vysoké Mýto,103 kW (140 HP),Manual,https://autocaris.cz/detail.php?inzerat=745270
"63,353 EUR (1,599,900 CZK)",Audi,Q4,,"2,519 km",2023,Electric,Crossover,Gray,Praha,220 kW (299 HP),Automatic,https://www.automodul.cz/audi-q4-50-e-tron-quattro-82kwh-s-line-c2691383
"5,147 EUR (129,990 CZK)",Renault,Megane,1.6,"159,000 km",2012,Petrol,Hatchback,Brown,Třebíč,74 kW (101 HP),Manual,https://yauto.cz/renault/megane/16-16vnaviklimaservkn-hatchback-benzin-837363/
"96,382 EUR (2,434,000 CZK)",Bentley,Continental Gt,4.0 V8 S,"65,500 km",2016,Petrol,Coupe,Black,Ostrava,388 kW (528 HP),Automatic,https://www.automodul.cz/bentley-continental-gt-4-0-v8-s-carbon-ceramic-naim-c2686009
"13,423 EUR (339,000 CZK)",Audi,A6,3.0 TDI,"261,803 km",2012,Diesel,Sedan,Black,Olomouc,180 kW (245 HP),Automatic,https://www.annonce.cz/inzerat/audi-a6-3-0-tdi-180kw-71465835-wjzyu1.html
"53,424 EUR (1,349,150 CZK)",Mercedes Benz,Eqc,400,"16,775 km",2023,Electric,Suv,Red,Olomouc,300 kW (408 HP),Automatic,https://www.automodul.cz/mercedes-eqc-400-4m-amg-zaruka-04-28-cz-c2658740
