Price,Make,Model,Trim,Mi,Year,Fuel type,Euro norm,Body type,Color,City,Power,Transmission,Contact
"15,850 EUR",Volkswagen,Passat,1.6 TDI,"128,000 km",2017,Diesel,,Wagon,Black,Steyr,89 kW (121 HP),Manual,https://www.gebrauchtwagen-markt.at/autoboerse/511541-vw-passat-variant-comfort-tdi-led-navi-acc.html
"39,400 EUR",Škoda,Octavia,2.0 rs tdi,"89,990 km",2021,Diesel,,Wagon,Gray,Telfs,149 kW (203 HP),Automatic,https://www.zweispurig.at/skoda-octavia-gebrauchtwagen-diesel-grau-tirol/details-1233544
"18,890 EUR",Bmw,X1,xDrive18d,"188,088 km",2016,Diesel,6,Suv,Silver,Salzburg,111 kW (151 HP),Automatic,https://www.zweispurig.at/bmw-x1-gebrauchtwagen-diesel-silber-salzburg/details-1230948
"44,990 EUR",Ford,Ranger,2.0 EcoBlue,"29,000 km",2021,Diesel,,Pickup,White,Wien,159 kW (216 HP),Automatic,https://www.zweispurig.at/ford-ranger-gebrauchtwagen-diesel-weiss-wien/details-1223634
"16,990 EUR",Volvo,S60,2.0,"75,000 km",2016,Diesel,,Sedan,Silver,Steyr,89 kW (121 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/volvo-s60-d2-momentum-winterpaket-navi-xenon-diesel/e155b7e6-b8af-4cc0-a57d-9eaacbf5898d
"24,990 EUR",Jeep,Grand Cherokee,3.0 crd,"162,700 km",2015,Diesel,6,Suv,Black,Salzburg,141 kW (192 HP),Automatic,https://www.zweispurig.at/jeep-grand-cherokee-gebrauchtwagen-diesel-schwarz-salzburg/details-1235773
"7,900 EUR",Volkswagen,Cc,2.0,"300,000 km",2008,Diesel,4,Sedan,Gray,Salzburg,104 kW (141 HP),Manual,https://www.zweispurig.at/vw-passat-cc-gebrauchtwagen-diesel-grau-salzburg/details-1206006
"18,590 EUR",Audi,A3,1.6 30 TDI,"59,390 km",2019,Diesel,6,Sedan,Blue,Wels,86 kW (117 HP),Manual,https://www.dasweltauto.at/vehicle/4633600145
"26,590 EUR",Volkswagen,Sharan,2.0 TDI,"115,585 km",2020,Diesel,6,Van,Blue,Wels,111 kW (151 HP),Manual,https://www.dasweltauto.at/vehicle/4633600111
"18,999 EUR",Audi,Q5,3.0 TDI Quattro,"179,000 km",2013,Diesel,5,Suv,Gray,Braunau Am Inn,182 kW (248 HP),Automatic,https://www.zweispurig.at/audi-q5-gebrauchtwagen-diesel-grau-oberoesterreich/details-1236524
"51,800 EUR",Volkswagen,Passat,2.0,201 km,2023,Diesel,6,Wagon,Gray,Wien,111 kW (151 HP),Automatic,https://www.dasweltauto.at/vehicle/15054181
"96,660 EUR",Porsche,Macan,2.0,"15,000 km",2024,Petrol,6,Suv,Black,Salzburg,197 kW (268 HP),Automatic,https://www.dasweltauto.at/vehicle/55540333
"16,500 EUR",Seat,Leon,2.0 FR,"155,000 km",2016,Diesel,6,Hatchback,Blue,Salzburg,111 kW (151 HP),Automatic,https://www.zweispurig.at/seat-leon-gebrauchtwagen-diesel-blau-salzburg/details-1165619
"95,990 EUR",Volkswagen,Transporter,2.0,150 km,2022,Diesel,,Van,Gray,Hard,111 kW (151 HP),Automatic,https://www.zweispurig.at/vw-transporter-t6-gebrauchtwagen-diesel-grau-vorarlberg/details-1242393
"19,900 EUR",Škoda,Scala,1.0,"48,000 km",2021,Petrol,6,Sedan,Blue,Salzburg,70 kW (95 HP),Manual,https://www.zweispurig.at/skoda-scala-gebrauchtwagen-benzin-blau-salzburg/details-1164755
"114,990 EUR",Audi,Q8,3.0 50 TDI quattro,"25,100 km",2023,Diesel,6,Suv,Black,Salzburg,213 kW (290 HP),Automatic,https://www.dasweltauto.at/vehicle/50046197
"24,990 EUR",Mercedes Benz,E-Class,55 AMG,"219,000 km",2010,Petrol,5,Sedan,Black,Wien,289 kW (393 HP),Automatic,https://www.zweispurig.at/mercedes-benz-e-klasse-gebrauchtwagen-benzin-schwarz-wien/details-1247287
"23,700 EUR",Toyota,Rav4,2.5,"102,000 km",2017,Petrol,6,Suv,Black,Innsbruck,146 kW (199 HP),Automatic,https://www.zweispurig.at/toyota-rav4-gebrauchtwagen-benzin-schwarz-tirol/details-1219786
"15,850 EUR",Ford,Focus,1.5,"150,000 km",2020,Diesel,,Wagon,Silver,Steyr,89 kW (121 HP),Manual,https://www.gebrauchtwagen.at/fahrzeuge/ford-focus-traveller-active-x-led-navi-kamera-diesel/49d3cec5-dd3a-4238-aa1e-826810b17512
"41,890 EUR",Bmw,X4,xDrive20d,"90,000 km",2019,Diesel,6,Suv,Gray,Salzburg,141 kW (192 HP),Automatic,https://www.zweispurig.at/bmw-x4-gebrauchtwagen-diesel-grau-salzburg/details-1211833
"39,890 EUR",Porsche,Panamera,3.0,"175,000 km",2014,Diesel,6,Sedan,Gray,Wien,224 kW (305 HP),Automatic,https://www.zweispurig.at/porsche-panamera-gebrauchtwagen-diesel-grau-wien/details-1239184
"22,990 EUR",Škoda,Superb,2.0,"139,530 km",2016,Diesel,6,Wagon,White,Bruck An Der Mur,141 kW (192 HP),Automatic,https://www.zweispurig.at/skoda-superb-gebrauchtwagen-diesel-weiss-steiermark/details-1170978
"27,990 EUR",Audi,Q5,2.0 TDI quattro,"120,000 km",2015,Diesel,6,Suv,Black,Innsbruck,141 kW (192 HP),Automatic,https://www.zweispurig.at/audi-q5-gebrauchtwagen-diesel-schwarz-tirol/details-1184107
